DATE,Fuel_Code,POC_Code,Total_TP,PS,T2M,WD50M,WD50M_rad,u,v,WS50M
2021-10-25,Wind,LTN0331,17601.0,99.34,15.01,313.7,5.475097863506211,0.6908824110768579,-0.7229671459095686,5.77
2021-10-26,Wind,LTN0331,94450.0,99.65,15.92,301.8,5.267403682518887,0.5269557954966775,-0.849892692986864,5.59
2021-10-27,Wind,LTN0331,170129.0,99.66,14.46,302.6,5.281366316534841,0.538770785006863,-0.8424523970071476,6.9
2021-10-28,Wind,LTN0331,52589.0,99.28,14.44,30.5,0.5323254218582705,0.8616291604415258,0.5075383629607041,2.74
2021-10-29,Wind,LTN0331,214893.0,98.67,13.94,286.6,5.002113636215749,0.285688367404974,-0.9583225744651332,5.24
2021-10-30,Wind,LTN0331,507428.0,98.5,14.47,305.8,5.33721685259866,0.5849576749872154,-0.8110638189893267,9.68
2021-10-31,Wind,LTN0331,702101.0,98.09,13.85,300.2,5.239478414486977,0.503019946630235,-0.8642748019537048,13.12
2021-11-01,Wind,LTN0331,308672.0,99.05,11.66,297.1,5.185373207675154,0.455544907233516,-0.8902128046111263,5.32
2021-11-02,Wind,LTN0331,445912.0,99.54,11.95,167.7,2.9269171555944906,-0.9770455744352636,0.2130303862749766,7.53
2021-11-03,Wind,LTN0331,756827.0,100.23,9.05,139.1,2.4277529895241123,-0.7558534691676395,0.6547408137173398,14.97
2021-11-04,Wind,LTN0331,665764.0,100.36,9.49,127.1,2.218313479284793,-0.6032079877452825,0.7975839288252284,12.05
2021-11-05,Wind,LTN0331,495786.0,99.86,11.79,126.4,2.2060961745208325,-0.5934188866037013,0.8048937973559142,8.39
2021-11-06,Wind,LTN0331,493979.0,99.5,12.66,140.2,2.4469516112960497,-0.7682835235935231,0.6401096994849558,7.49
2021-11-07,Wind,LTN0331,158100.0,99.36,14.15,114.5,1.9984019935335076,-0.414693242656239,0.9099612708765432,5.38
2021-11-08,Wind,LTN0331,180976.0,99.32,14.42,297.4,5.190609195431136,0.4601997847838511,-0.8878153851364016,3.71
2021-11-09,Wind,LTN0331,202925.0,99.47,14.24,301.8,5.267403682518887,0.5269557954966775,-0.849892692986864,4.55
2021-11-10,Wind,LTN0331,64787.0,99.29,14.35,295.7,5.160938598147232,0.4336590845875438,-0.9010770213220918,4.26
2021-11-11,Wind,LTN0331,58164.0,99.13,15.67,303.1,5.290092962794813,0.5461019610144293,-0.8377187166204386,3.91
2021-11-12,Wind,LTN0331,558533.0,98.45,16.55,316.2,5.5187310948060695,0.7217602280983618,-0.6921431738704072,10.45
2021-11-13,Wind,LTN0331,501956.0,97.53,17.64,315.2,5.501277802286126,0.7095707365365206,-0.7046342099635949,12.38
2021-11-14,Wind,LTN0331,473433.0,97.33,16.86,301.1,5.255186377754927,0.5165333288666425,-0.8562670846003279,12.7
2021-11-15,Wind,LTN0331,693719.0,97.84,15.05,302.2,5.274384999526864,0.5328762760707295,-0.8461931661275643,13.66
2021-11-16,Wind,LTN0331,622335.0,98.34,14.61,305.4,5.330235535590682,0.5792811723426785,-0.8151277957285544,14.89
2021-11-17,Wind,LTN0331,535741.0,98.81,13.46,298.9,5.216789134211051,0.4832823832550019,-0.8754645270000181,11.29
2021-11-18,Wind,LTN0331,128112.0,99.51,13.13,292.8,5.110324049839397,0.3875155864521029,-0.9218631515885004,4.6
2021-11-19,Wind,LTN0331,153109.0,99.81,13.35,308.0,5.375614096142535,0.6156614753256585,-0.7880107536067218,5.31
2021-11-20,Wind,LTN0331,450547.0,99.68,12.86,300.1,5.237733085234983,0.5015107371594574,-0.8651514205697045,7.73
2021-11-21,Wind,LTN0331,366858.0,99.32,15.62,319.6,5.578072289373877,0.7615383075367368,-0.6481199010631308,9.17
2021-11-22,Wind,LTN0331,304862.0,99.27,15.99,268.0,4.677482395344804,-0.0348994967025007,-0.9993908270190958,5.89
2021-11-23,Wind,LTN0331,232032.0,99.58,13.45,122.1,2.131047016685076,-0.5313985795180827,0.8471219213821373,5.47
2021-11-24,Wind,LTN0331,171195.0,99.87,13.0,114.5,1.9984019935335076,-0.414693242656239,0.9099612708765432,5.06
2021-11-25,Wind,LTN0331,99817.0,99.85,13.95,333.6,5.822418384653084,0.8957117602394129,-0.4446351791849274,4.83
2021-11-26,Wind,LTN0331,722117.0,99.63,15.13,300.0,5.235987755982989,0.5000000000000001,-0.8660254037844386,12.16
2021-11-27,Wind,LTN0331,589130.0,99.83,15.86,287.9,5.024802916491675,0.307356617799807,-0.9515944038794382,8.98
2021-11-28,Wind,LTN0331,172523.0,99.9,15.08,296.1,5.16791991515521,0.439939169855915,-0.8980275757606156,5.13
2021-11-29,Wind,LTN0331,243423.0,99.66,16.44,301.0,5.253441048502932,0.5150380749100542,-0.8571673007021123,6.76
2021-11-30,Wind,LTN0331,383986.0,99.43,16.03,299.9,5.234242426730994,0.4984877397538297,-0.8668967489356031,7.36
2021-12-01,Wind,LTN0331,427017.0,99.87,15.45,124.8,2.178170906488923,-0.5707135676844316,0.8211492091337041,6.18
2021-12-02,Wind,LTN0331,335544.0,100.07,15.95,70.5,1.2304571226560024,0.3338068592337709,0.9426414910921784,6.01
2021-12-03,Wind,LTN0331,11346.0,99.98,16.69,20.3,0.3543018381548489,0.9378889346118976,0.3469356515732558,3.65
2021-12-04,Wind,LTN0331,20782.0,99.8,16.77,338.5,5.907939518000806,0.9304175679820246,-0.3665012267242972,4.96
2021-12-05,Wind,LTN0331,149945.0,99.52,18.53,329.5,5.750859885321316,0.8616291604415257,-0.5075383629607041,9.11
2021-12-06,Wind,LTN0331,239840.0,99.58,18.2,342.9,5.984734005088556,0.95579301479833,-0.2940403252323043,5.62
2021-12-07,Wind,LTN0331,131367.0,99.69,17.93,309.1,5.394812717914473,0.6306758074312863,-0.776046407066546,6.02
2021-12-08,Wind,LTN0331,220716.0,99.58,17.68,295.3,5.153957281139255,0.4273578633871923,-0.9040825496607784,8.31
2021-12-09,Wind,LTN0331,290356.0,99.29,18.55,300.7,5.248205060746948,0.5105429179116052,-0.8598522715968737,9.71
2021-12-10,Wind,LTN0331,228504.0,99.25,18.48,293.2,5.117305366847374,0.3939419095909506,-0.9191353392552346,6.4
2021-12-11,Wind,LTN0331,224605.0,99.05,18.98,312.9,5.461135229490257,0.6807208689589174,-0.7325428987873791,8.79
2021-12-12,Wind,LTN0331,274029.0,99.49,14.17,116.8,2.038544566329377,-0.4508775406894308,0.8925858184521254,8.34
2021-12-13,Wind,LTN0331,116969.0,99.2,17.41,28.9,0.5044001538263612,0.8754645270000179,0.4832823832550023,5.33
2021-12-14,Wind,LTN0331,108523.0,98.49,18.37,107.2,1.8709929581379208,-0.2957080500440466,0.9552783621223436,5.13
2021-12-15,Wind,LTN0331,235035.0,97.38,18.86,64.4,1.1239920382843482,0.4320857488019823,0.9018325264051138,9.5
2021-12-16,Wind,LTN0331,84391.0,97.02,16.97,291.1,5.080653452555493,0.3599968081200512,-0.932953534825489,5.11
2021-12-17,Wind,LTN0331,280916.0,97.56,15.78,292.4,5.103342732831419,0.3810703763502736,-0.9245460336123134,11.63
2021-12-18,Wind,LTN0331,494068.0,98.67,14.68,284.4,4.963716392671873,0.248689887164854,-0.9685831611286312,9.66
2021-12-19,Wind,LTN0331,674358.0,99.5,15.17,305.8,5.33721685259866,0.5849576749872154,-0.8110638189893267,10.42
2021-12-20,Wind,LTN0331,667152.0,99.26,15.83,303.0,5.288347633542818,0.5446390350150266,-0.8386705679454243,13.69
2021-12-21,Wind,LTN0331,610450.0,98.66,16.81,303.3,5.293583621298802,0.5490228179981318,-0.8358073613682702,14.73
2021-12-22,Wind,LTN0331,692316.0,98.58,16.59,299.0,5.218534463463046,0.4848096202463373,-0.8746197071393956,12.42
2021-12-23,Wind,LTN0331,459766.0,98.66,17.72,301.0,5.253441048502932,0.5150380749100542,-0.8571673007021123,8.13
2021-12-24,Wind,LTN0331,215458.0,99.06,16.73,295.0,5.148721293383272,0.4226182617406996,-0.9063077870366498,5.17
2021-12-25,Wind,LTN0331,394880.0,99.56,16.36,136.3,2.3788837704682715,-0.7229671459095685,0.6908824110768581,6.35
2021-12-26,Wind,LTN0331,304256.0,99.28,16.65,301.5,5.262167694762904,0.522498564715949,-0.8526401643540921,7.47
2021-12-27,Wind,LTN0331,390096.0,98.89,17.84,308.1,5.37735942539453,0.6170358751407488,-0.7869350219613372,8.49
2021-12-28,Wind,LTN0331,64587.0,98.17,18.17,318.7,5.562364326105928,0.7512641335035106,-0.6600016679609373,6.51
2021-12-29,Wind,LTN0331,96423.0,98.06,15.74,150.8,2.631956512007449,-0.8729220772698097,0.4878596591387326,4.74
2021-12-30,Wind,LTN0331,408328.0,98.35,15.27,309.4,5.400048705670455,0.6347305132022674,-0.7727335734973513,7.96
2021-12-31,Wind,LTN0331,275482.0,98.91,16.29,306.7,5.352924815866609,0.597625146975521,-0.801775644243754,5.52
2022-01-01,Wind,LTN0331,295099.0,99.32,18.32,338.0,5.899212871740834,0.9271838545667872,-0.3746065934159123,5.44
2022-01-02,Wind,LTN0331,112082.0,99.8,19.88,46.7,0.8150687606813519,0.6858183529273763,0.7277727576572105,3.67
2022-01-03,Wind,LTN0331,38617.0,99.5,19.41,9.3,0.1623156204354726,0.9868557164068072,0.1616038211033611,2.91
2022-01-04,Wind,LTN0331,236185.0,98.99,19.18,70.7,1.233947781159991,0.330514392713223,0.9438009515832294,5.07
2022-01-05,Wind,LTN0331,25383.0,98.71,19.46,147.1,2.5673793296836585,-0.839619864534413,0.543174449950671,3.33
2022-01-06,Wind,LTN0331,318392.0,99.03,16.07,159.0,2.775073510670984,-0.9335804264972016,0.3583679495453002,6.94
2022-01-07,Wind,LTN0331,145261.0,99.68,13.22,170.0,2.9670597283903604,-0.984807753012208,0.1736481776669302,6.2
2022-01-08,Wind,LTN0331,40204.0,99.75,15.42,273.4,4.771730174952497,0.0593063735759613,-0.9982398279237652,3.31
2022-01-09,Wind,LTN0331,630457.0,99.53,16.78,302.1,5.27263967027487,0.5313985795180832,-0.8471219213821369,11.47
2022-01-10,Wind,LTN0331,545751.0,99.61,17.65,298.0,5.201081170943102,0.4694715627858904,-0.8829475928589271,8.63
2022-01-11,Wind,LTN0331,408565.0,99.49,18.82,307.4,5.365142120630568,0.607375839723286,-0.7944146205354187,7.85
2022-01-12,Wind,LTN0331,606680.0,99.14,17.07,297.9,5.199335841691108,0.4679298142605731,-0.8837656300886936,9.12
2022-01-13,Wind,LTN0331,449588.0,99.7,14.44,144.3,2.5185101106278176,-0.8120835268918063,0.5835412113561175,7.61
2022-01-14,Wind,LTN0331,423271.0,99.76,14.27,128.6,2.244493418064708,-0.623879596709386,0.781520472418819,5.97
2022-01-15,Wind,LTN0331,468846.0,99.74,15.73,105.9,1.848303677861995,-0.2739592186924324,0.9617413095492112,6.79
2022-01-16,Wind,LTN0331,429898.0,99.49,16.77,81.3,1.4189526818713898,0.1512608202472193,0.9884938868086836,7.56
2022-01-17,Wind,LTN0331,162432.0,98.99,16.99,114.4,1.996656664281513,-0.4131044298245418,0.910683660806177,6.15
2022-01-18,Wind,LTN0331,120517.0,98.86,17.56,211.1,3.6843900509600296,-0.8562670846003283,-0.5165333288666417,3.47
2022-01-19,Wind,LTN0331,673395.0,98.63,18.03,308.6,5.386086071654502,0.6238795967093866,-0.7815204724188184,10.24
2022-01-20,Wind,LTN0331,349021.0,98.57,17.25,282.8,4.935791124639964,0.2215484976194674,-0.9751493543055632,5.66
2022-01-21,Wind,LTN0331,79237.0,99.23,16.7,251.5,4.389503068765738,-0.3173046564050926,-0.9483236552061992,4.66
2022-01-22,Wind,LTN0331,142716.0,99.55,18.61,303.5,5.29707427980279,0.551936985312058,-0.8338858220671682,3.5
2022-01-23,Wind,LTN0331,247272.0,99.21,18.46,291.9,5.094616086571447,0.3729877825758081,-0.9278362538989204,5.86
2022-01-24,Wind,LTN0331,148732.0,99.01,18.82,66.6,1.162389281828223,0.3971478906347808,0.917754625683981,3.65
2022-01-25,Wind,LTN0331,24413.0,98.68,18.99,323.9,5.653121447209633,0.8079898838980304,-0.5891963573533422,3.71
2022-01-26,Wind,LTN0331,280760.0,98.01,19.26,307.9,5.37386876689054,0.6142852000989428,-0.789084084834691,7.72
2022-01-27,Wind,LTN0331,382460.0,99.03,15.28,193.8,3.3824480903650107,-0.971134279909636,-0.2385334575785808,8.76
2022-01-28,Wind,LTN0331,98820.0,100.34,15.16,138.3,2.413790355508158,-0.7466381822853916,0.6652303546543605,4.5
2022-01-29,Wind,LTN0331,147310.0,100.36,17.3,323.5,5.6461401302016565,0.8038568606172175,-0.594822786751341,3.93
2022-01-30,Wind,LTN0331,519327.0,99.95,18.76,297.1,5.185373207675154,0.455544907233516,-0.8902128046111263,6.9
2022-01-31,Wind,LTN0331,477327.0,99.88,19.42,97.2,1.6964600329384885,-0.1253332335643043,0.9921147013144778,5.79
2022-02-01,Wind,LTN0331,53778.0,99.66,21.04,22.1,0.3857177646907468,0.9265286308718372,0.3762242631393656,3.29
2022-02-02,Wind,LTN0331,196165.0,99.32,21.82,321.2,5.605997557405786,0.7793379649314737,-0.6266038113644611,7.93
2022-02-03,Wind,LTN0331,299599.0,99.0,21.95,321.5,5.611233545161769,0.7826081568524138,-0.6225146366376196,9.5
2022-02-04,Wind,LTN0331,242861.0,98.55,22.25,317.1,5.534439058074019,0.7325428987873789,-0.6807208689589177,7.71
2022-02-05,Wind,LTN0331,476794.0,98.59,17.33,118.5,2.0682151636132806,-0.4771587602596084,0.8788171126619654,7.52
2022-02-06,Wind,LTN0331,712854.0,99.03,14.97,131.3,2.291617307868555,-0.6600016679609371,0.7512641335035108,11.38
2022-02-07,Wind,LTN0331,718128.0,99.36,15.56,111.8,1.9512781037296605,-0.3713678355502348,0.9284858268809136,11.48
2022-02-08,Wind,LTN0331,508295.0,99.3,20.04,91.3,1.5934856070708228,-0.0226873335727812,0.9997426093226984,7.77
2022-02-09,Wind,LTN0331,77141.0,99.26,21.25,59.1,1.0314895879286488,0.5135412520581701,0.8580649057236446,4.65
2022-02-10,Wind,LTN0331,110026.0,98.97,22.14,312.1,5.447172595474303,0.6704266189587993,-0.7419758409756162,7.45
2022-02-11,Wind,LTN0331,96824.0,98.68,21.18,305.5,5.331980864842677,0.58070295571094,-0.814115518356319,6.1
2022-02-12,Wind,LTN0331,426628.0,97.97,20.39,92.4,1.6126842288427603,-0.0418756537291996,0.9991228300988584,5.51
2022-02-13,Wind,LTN0331,569955.0,97.72,15.48,178.2,3.110176727053895,-0.9995065603657316,0.0314107590781286,10.09
2022-02-14,Wind,LTN0331,95376.0,99.98,12.69,173.0,3.01941960595019,-0.992546151641322,0.1218693434051475,6.11
2022-02-15,Wind,LTN0331,42443.0,100.17,14.39,204.8,3.574434308084387,-0.9077774785329088,-0.4194520824461771,2.43
2022-02-16,Wind,LTN0331,404035.0,99.54,15.38,296.3,5.171410573659198,0.4430711908241794,-0.8964864303834407,5.83
2022-02-17,Wind,LTN0331,50717.0,99.64,16.68,105.3,1.837831702350029,-0.2638730499653728,0.964557418457798,3.16
2022-02-18,Wind,LTN0331,111773.0,99.63,17.21,315.5,5.50651379004211,0.7132504491541817,-0.7009092642998508,5.61
2022-02-19,Wind,LTN0331,287524.0,99.31,17.6,319.3,5.572836301617895,0.7581343361976525,-0.6520984038303919,7.96
2022-02-20,Wind,LTN0331,115496.0,99.35,16.28,160.9,2.8082347664588765,-0.944948912157531,0.3272178989791037,4.55
2022-02-21,Wind,LTN0331,224426.0,99.75,17.2,74.4,1.2985249634837812,0.2689198206152657,0.9631625667976582,4.31
2022-02-22,Wind,LTN0331,284927.0,99.87,17.23,311.7,5.440191278466325,0.6652303546543608,-0.7466381822853915,6.74
2022-02-23,Wind,LTN0331,465500.0,100.31,15.84,169.4,2.956587752878394,-0.9829353491495542,0.1839513506127203,7.92
2022-02-24,Wind,LTN0331,583170.0,100.37,13.82,129.2,2.2549653935766734,-0.6320293026648505,0.7749444887041799,7.1
2022-02-25,Wind,LTN0331,280583.0,99.78,14.32,114.2,1.9931660057775245,-0.4099230338415728,0.912120116172273,5.75
2022-02-26,Wind,LTN0331,93065.0,99.48,16.09,163.6,2.855358656262723,-0.9593139745400576,0.2823414568428765,4.62
2022-02-27,Wind,LTN0331,339014.0,100.21,12.84,154.5,2.6965336943312392,-0.9025852843498606,0.4305110968082951,7.27
2022-02-28,Wind,LTN0331,167595.0,100.4,12.68,147.7,2.5778513051956247,-0.8452618332218561,0.5343523493898265,5.01
2022-03-01,Wind,LTN0331,183644.0,99.94,14.46,116.1,2.0263272615654166,-0.4399391698559151,0.8980275757606156,3.51
2022-03-02,Wind,LTN0331,234882.0,100.29,12.91,147.1,2.5673793296836585,-0.839619864534413,0.543174449950671,7.14
2022-03-03,Wind,LTN0331,373820.0,100.51,13.51,99.0,1.7278759594743862,-0.1564344650402308,0.9876883405951378,5.32
2022-03-04,Wind,LTN0331,33728.0,100.29,14.68,348.4,6.080727113948244,0.979575249599344,-0.2010779211459647,2.46
2022-03-05,Wind,LTN0331,7132.0,100.15,16.24,339.1,5.918411493512772,0.9342044743210296,-0.3567379993196249,2.59
2022-03-06,Wind,LTN0331,211088.0,99.86,16.31,311.0,5.427973973702365,0.656059028990507,-0.7547095802227722,6.09
2022-03-07,Wind,LTN0331,317805.0,99.85,17.25,261.6,4.565781323217166,-0.1460830285624115,-0.9892723329629884,5.56
2022-03-08,Wind,LTN0331,79664.0,100.02,18.34,53.9,0.9407324668249436,0.5891963573533421,0.8079898838980305,2.89
2022-03-09,Wind,LTN0331,48910.0,100.07,18.75,50.8,0.8866272600131193,0.6320293026648509,0.7749444887041795,3.33
2022-03-10,Wind,LTN0331,173504.0,99.72,16.76,60.3,1.0524335389525807,0.4954586684324075,0.8686315144381913,5.45
2022-03-11,Wind,LTN0331,65391.0,99.29,17.05,316.6,5.525712411814048,0.7265746709709764,-0.6870875108044224,5.1
2022-03-12,Wind,LTN0331,418290.0,99.27,16.94,304.0,5.305800926062762,0.559192903470747,-0.8290375725550416,7.76
2022-03-13,Wind,LTN0331,637327.0,100.15,14.61,143.9,2.5115287936198403,-0.8079898838980305,0.5891963573533421,9.49
2022-03-14,Wind,LTN0331,427459.0,100.0,13.75,133.9,2.3369958684204075,-0.6934018282758131,0.7205511116803303,7.02
2022-03-15,Wind,LTN0331,453462.0,99.94,13.4,147.7,2.5778513051956247,-0.8452618332218561,0.5343523493898265,8.35
2022-03-16,Wind,LTN0331,441910.0,100.17,13.12,141.2,2.464404903815993,-0.779337964931474,0.6266038113644606,8.49
2022-03-17,Wind,LTN0331,274048.0,99.92,11.92,141.7,2.4731315500759647,-0.7847763705330828,0.6197790317951404,6.77
2022-03-18,Wind,LTN0331,96097.0,99.2,11.79,146.7,2.560398012675681,-0.83580736136827,0.549022817998132,4.63
2022-03-19,Wind,LTN0331,198885.0,98.92,12.55,79.2,1.3823007675795091,0.1873813145857245,0.9822872507286888,5.21
2022-03-20,Wind,LTN0331,345242.0,99.25,15.16,62.8,1.096066770252439,0.4570979270586942,0.8894163732912975,7.88
2022-03-21,Wind,LTN0331,453809.0,98.87,15.19,75.7,1.3212142437597074,0.2469990127227429,0.9690157314068696,10.63
2022-03-22,Wind,LTN0331,173644.0,98.57,19.4,53.7,0.937241808320955,0.5920131787992194,0.8059282822485159,6.13
2022-03-23,Wind,LTN0331,181321.0,98.37,17.43,63.7,1.111774733520388,0.4430711908241796,0.8964864303834406,6.7
2022-03-24,Wind,LTN0331,370243.0,97.78,16.77,139.1,2.4277529895241123,-0.7558534691676395,0.6547408137173398,8.39
2022-03-25,Wind,LTN0331,435422.0,98.11,15.44,180.6,3.152064629101759,-0.999945169365512,-0.0104717841162454,12.02
2022-03-26,Wind,LTN0331,231151.0,98.87,14.24,178.9,3.122394031817856,-0.9998157121216442,0.0191974423996894,10.36
2022-03-27,Wind,LTN0331,283834.0,99.63,13.41,160.3,2.7977627909469103,-0.941470544812038,0.3370952584230821,8.4
2022-03-28,Wind,LTN0331,366495.0,99.77,13.37,137.4,2.398082392240209,-0.7360970871197343,0.6768759696826607,8.5
2022-03-29,Wind,LTN0331,227754.0,99.41,15.85,135.9,2.371902453460294,-0.718126297763189,0.6959127965923141,6.13
2022-03-30,Wind,LTN0331,243579.0,99.49,16.65,108.1,1.88670092140587,-0.3106764296307316,0.9505157316277838,5.5
2022-03-31,Wind,LTN0331,200861.0,99.27,16.36,64.1,1.1187560505283651,0.4368017883677023,0.8995577789551803,3.9
2022-04-01,Wind,LTN0331,189756.0,99.43,14.91,166.0,2.897246558310587,-0.9702957262759964,0.2419218955996677,5.6
2022-04-02,Wind,LTN0331,199481.0,99.54,15.75,298.6,5.211553146455069,0.4786918579406074,-0.8779829754279802,4.77
2022-04-03,Wind,LTN0331,195689.0,99.6,15.62,303.9,5.304055596810767,0.5577451089796897,-0.8300122850953678,3.69
2022-04-04,Wind,LTN0331,228528.0,99.67,15.1,308.5,5.3843407424025065,0.6225146366376193,-0.782608156852414,5.65
2022-04-05,Wind,LTN0331,361256.0,99.21,16.41,314.3,5.485569839018178,0.6984152854310063,-0.7156927337037354,8.91
2022-04-06,Wind,LTN0331,609196.0,98.22,17.05,308.8,5.38957673015849,0.6266038113644607,-0.7793379649314739,12.23
2022-04-07,Wind,LTN0331,250655.0,99.42,10.63,177.4,3.0962140930379407,-0.9989705697907147,0.0453629881292537,6.99
2022-04-08,Wind,LTN0331,335586.0,99.76,11.0,302.0,5.270894341022875,0.5299192642332047,-0.8480480961564261,6.61
2022-04-09,Wind,LTN0331,110341.0,100.2,11.55,158.6,2.7680921936630067,-0.9310558158625284,0.3648767843376196,3.8
2022-04-10,Wind,LTN0331,243354.0,100.31,12.11,306.5,5.34943415736262,0.5948227867513414,-0.8038568606172173,5.74
2022-04-11,Wind,LTN0331,601129.0,99.78,13.39,312.5,5.45415391248228,0.6755902076156601,-0.7372773368101242,9.24
2022-04-12,Wind,LTN0331,297230.0,98.9,14.79,313.0,5.462880558742252,0.6819983600624986,-0.7313537016191703,7.72
2022-04-13,Wind,LTN0331,496214.0,98.59,12.79,162.5,2.8361600344907854,-0.9537169507482268,0.3007057995042733,10.71
2022-04-14,Wind,LTN0331,34134.0,99.34,10.54,184.0,3.2114058236695664,-0.9975640502598242,-0.0697564737441252,5.17
2022-04-15,Wind,LTN0331,8580.0,99.69,10.61,18.8,0.3281218993749339,0.9466492601156964,0.3222656952305111,2.61
2022-04-16,Wind,LTN0331,618250.0,99.45,12.57,305.5,5.331980864842677,0.58070295571094,-0.814115518356319,10.12
2022-04-17,Wind,LTN0331,538008.0,100.17,11.98,110.6,1.9303341527057285,-0.3518416484047016,0.9360595357389734,7.93
2022-04-18,Wind,LTN0331,384527.0,100.28,11.95,67.0,1.1693705988362009,0.3907311284892737,0.9205048534524404,7.82
2022-04-19,Wind,LTN0331,27124.0,100.03,14.32,23.8,0.4153883619746504,0.9149596678498249,0.40354529635239,4.27
2022-04-20,Wind,LTN0331,16117.0,99.98,16.99,322.1,5.621705520673736,0.7890840848346907,-0.6142852000989432,3.52
2022-04-21,Wind,LTN0331,243208.0,99.36,16.61,339.4,5.9236474812687545,0.9360595357389732,-0.3518416484047019,8.63
2022-04-22,Wind,LTN0331,477223.0,98.81,14.69,280.9,4.902629868852071,0.1890954429898908,-0.9819587126964436,9.5
2022-04-23,Wind,LTN0331,207346.0,99.27,10.4,257.7,4.497713482389387,-0.2130303862749767,-0.9770455744352636,5.39
2022-04-24,Wind,LTN0331,594341.0,98.65,13.3,281.7,4.916592502868026,0.202787295356512,-0.979222810621766,8.23
2022-04-25,Wind,LTN0331,161105.0,98.86,12.24,228.8,3.993313328563026,-0.6586894601186803,-0.7524149088957245,3.9
2022-04-26,Wind,LTN0331,183262.0,99.22,12.64,293.7,5.126032013107346,0.40194777665596,-0.9156625933395612,4.44
2022-04-27,Wind,LTN0331,116042.0,100.0,12.74,145.0,2.530727415391778,-0.8191520442889919,0.5735764363510459,4.61
2022-04-28,Wind,LTN0331,105726.0,100.93,10.24,127.4,2.223549467040776,-0.6073758397232868,0.794414620535418,3.91
2022-04-29,Wind,LTN0331,135371.0,101.15,9.85,74.7,1.3037609512397643,0.2638730499653727,0.964557418457798,4.6
2022-04-30,Wind,LTN0331,13612.0,100.92,10.65,3.9,0.0680678408277788,0.9976842788356052,0.0680152906652481,3.52
2022-05-01,Wind,LTN0331,254754.0,100.39,11.3,327.8,5.7211892880374124,0.8461931661275641,-0.53287627607073,6.89
2022-05-02,Wind,LTN0331,356611.0,100.28,13.29,319.1,5.569345643113906,0.75585346916764,-0.6547408137173393,7.9
2022-05-03,Wind,LTN0331,140332.0,100.45,14.43,333.4,5.818927726149094,0.8941542368393679,-0.4477590878387703,4.27
2022-05-04,Wind,LTN0331,31687.0,100.55,12.17,53.8,0.9389871375729492,0.5906056676199254,0.8069603121438019,3.99
2022-05-05,Wind,LTN0331,2377.0,100.55,12.48,356.3,6.2186081248557965,0.997915618272179,-0.0645323082529577,3.9
2022-05-06,Wind,LTN0331,81952.0,100.51,13.34,322.1,5.621705520673736,0.7890840848346907,-0.6142852000989432,4.31
2022-05-07,Wind,LTN0331,188995.0,100.48,12.36,323.7,5.649630788705645,0.8059282822485159,-0.5920131787992194,5.35
2022-05-08,Wind,LTN0331,332845.0,100.0,14.12,310.7,5.422737985946382,0.6520984038303922,-0.7581343361976522,9.4
2022-05-09,Wind,LTN0331,292607.0,99.28,14.31,313.7,5.475097863506211,0.6908824110768579,-0.7229671459095686,8.8
2022-05-10,Wind,LTN0331,183407.0,99.73,10.92,168.0,2.9321531433504737,-0.9781476007338056,0.2079116908177593,8.03
2022-05-11,Wind,LTN0331,104725.0,100.59,7.85,150.2,2.621484536495483,-0.8677654533689283,0.4969739610275555,6.25
2022-05-12,Wind,LTN0331,244982.0,100.73,8.3,113.7,1.984439359517553,-0.4019477766559601,0.9156625933395612,2.86
2022-05-13,Wind,LTN0331,264111.0,100.52,9.0,334.5,5.838126347921032,0.9025852843498606,-0.4305110968082952,4.55
2022-05-14,Wind,LTN0331,735560.0,99.41,13.61,297.6,5.194099853935125,0.4632960351198618,-0.8862035792312147,11.66
2022-05-15,Wind,LTN0331,139420.0,98.59,14.68,284.7,4.968952380427856,0.2537579445848055,-0.9672677527758768,6.38
2022-05-16,Wind,LTN0331,386724.0,98.54,14.85,294.5,5.1399946471233005,0.4146932426562389,-0.9099612708765432,7.63
2022-05-17,Wind,LTN0331,615217.0,98.74,15.62,305.3,5.328490206338689,0.5778576243835057,-0.8161375900801598,9.0
2022-05-18,Wind,LTN0331,253568.0,99.08,14.01,300.2,5.239478414486977,0.503019946630235,-0.8642748019537048,6.5
2022-05-19,Wind,LTN0331,537936.0,98.55,13.68,313.2,5.46637121724624,0.6845471059286886,-0.7289686274214116,11.21
2022-05-20,Wind,LTN0331,560615.0,97.93,11.06,290.4,5.068436147791533,0.348572047321815,-0.9372819894918916,12.74
2022-05-21,Wind,LTN0331,563306.0,98.32,10.16,276.3,4.822344723260333,0.1097343110910453,-0.9939609554551796,12.36
2022-05-22,Wind,LTN0331,672424.0,98.35,11.27,281.5,4.9131018443640375,0.1993679344171969,-0.9799247046208296,11.16
2022-05-23,Wind,LTN0331,355287.0,99.16,9.95,281.8,4.918337832120021,0.2044960518417906,-0.978867388761685,6.11
2022-05-24,Wind,LTN0331,420757.0,99.37,10.69,300.3,5.241223743738972,0.504527623815019,-0.8633955506067718,6.76
2022-05-25,Wind,LTN0331,368405.0,99.31,9.6,260.8,4.551818689201212,-0.1598811876918348,-0.987136265072988,6.47
2022-05-26,Wind,LTN0331,203958.0,100.09,6.42,159.8,2.7890361446869387,-0.938493022759556,0.3452981989985346,5.56
