DATE,POC_Code,WS50M,Island,Fuel_Code,Latitude,Longitude
2022-07-21,BPE0331,10.82,NI,Wind,-40.280614262851415,175.6405101202204
2022-07-22,BPE0331,8.0,NI,Wind,-40.280614262851415,175.6405101202204
2022-07-23,BPE0331,5.72,NI,Wind,-40.280614262851415,175.6405101202204
2022-07-24,BPE0331,4.72,NI,Wind,-40.280614262851415,175.6405101202204
2022-07-25,BPE0331,9.66,NI,Wind,-40.280614262851415,175.6405101202204
2022-07-26,BPE0331,9.28,NI,Wind,-40.280614262851415,175.6405101202204
2022-07-27,BPE0331,8.68,NI,Wind,-40.280614262851415,175.6405101202204
2022-07-28,BPE0331,11.12,NI,Wind,-40.280614262851415,175.6405101202204
2022-07-29,BPE0331,12.75,NI,Wind,-40.280614262851415,175.6405101202204
2022-07-30,BPE0331,8.86,NI,Wind,-40.280614262851415,175.6405101202204
2022-07-31,BPE0331,9.91,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-01,BPE0331,7.28,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-02,BPE0331,13.18,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-03,BPE0331,12.05,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-04,BPE0331,7.32,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-05,BPE0331,8.07,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-06,BPE0331,11.36,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-07,BPE0331,10.06,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-08,BPE0331,8.51,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-09,BPE0331,10.74,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-10,BPE0331,6.44,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-11,BPE0331,7.14,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-12,BPE0331,3.65,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-13,BPE0331,2.92,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-14,BPE0331,8.23,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-15,BPE0331,5.39,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-16,BPE0331,5.91,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-17,BPE0331,9.67,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-18,BPE0331,11.04,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-19,BPE0331,9.31,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-20,BPE0331,10.53,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-21,BPE0331,10.8,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-22,BPE0331,4.91,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-23,BPE0331,4.24,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-24,BPE0331,11.65,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-25,BPE0331,6.12,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-26,BPE0331,5.95,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-27,BPE0331,6.25,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-28,BPE0331,6.43,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-29,BPE0331,6.92,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-30,BPE0331,3.62,NI,Wind,-40.280614262851415,175.6405101202204
2022-08-31,BPE0331,6.78,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-01,BPE0331,8.1,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-02,BPE0331,9.38,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-03,BPE0331,12.18,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-04,BPE0331,13.75,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-05,BPE0331,7.11,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-06,BPE0331,7.64,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-07,BPE0331,6.42,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-08,BPE0331,4.18,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-09,BPE0331,5.86,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-10,BPE0331,7.59,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-11,BPE0331,5.71,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-12,BPE0331,7.95,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-13,BPE0331,14.56,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-14,BPE0331,8.22,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-15,BPE0331,5.12,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-16,BPE0331,5.37,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-17,BPE0331,5.11,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-18,BPE0331,4.32,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-19,BPE0331,8.1,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-20,BPE0331,7.15,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-21,BPE0331,2.54,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-22,BPE0331,7.72,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-23,BPE0331,9.42,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-24,BPE0331,5.85,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-25,BPE0331,7.69,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-26,BPE0331,7.45,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-27,BPE0331,3.59,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-28,BPE0331,5.9,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-29,BPE0331,9.03,NI,Wind,-40.280614262851415,175.6405101202204
2022-09-30,BPE0331,9.19,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-01,BPE0331,9.8,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-02,BPE0331,8.3,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-03,BPE0331,5.65,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-04,BPE0331,6.11,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-05,BPE0331,12.05,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-06,BPE0331,8.04,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-07,BPE0331,6.73,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-08,BPE0331,5.22,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-09,BPE0331,7.65,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-10,BPE0331,8.86,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-11,BPE0331,8.88,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-12,BPE0331,7.26,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-13,BPE0331,7.97,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-14,BPE0331,7.46,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-15,BPE0331,6.0,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-16,BPE0331,4.48,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-17,BPE0331,9.4,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-18,BPE0331,9.21,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-19,BPE0331,7.04,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-20,BPE0331,12.77,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-21,BPE0331,8.15,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-22,BPE0331,2.35,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-23,BPE0331,8.22,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-24,BPE0331,10.15,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-25,BPE0331,6.51,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-26,BPE0331,9.86,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-27,BPE0331,8.87,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-28,BPE0331,7.72,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-29,BPE0331,11.58,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-30,BPE0331,7.89,NI,Wind,-40.280614262851415,175.6405101202204
2022-10-31,BPE0331,4.58,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-01,BPE0331,8.3,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-02,BPE0331,9.93,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-03,BPE0331,11.77,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-04,BPE0331,11.84,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-05,BPE0331,6.17,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-06,BPE0331,4.83,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-07,BPE0331,4.73,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-08,BPE0331,3.96,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-09,BPE0331,5.87,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-10,BPE0331,11.59,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-11,BPE0331,12.48,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-12,BPE0331,5.89,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-13,BPE0331,6.77,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-14,BPE0331,5.16,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-15,BPE0331,5.17,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-16,BPE0331,4.65,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-17,BPE0331,3.38,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-18,BPE0331,5.82,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-19,BPE0331,6.6,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-20,BPE0331,5.58,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-21,BPE0331,10.51,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-22,BPE0331,9.26,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-23,BPE0331,13.88,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-24,BPE0331,13.56,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-25,BPE0331,10.88,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-26,BPE0331,10.85,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-27,BPE0331,6.55,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-28,BPE0331,7.91,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-29,BPE0331,10.53,NI,Wind,-40.280614262851415,175.6405101202204
2022-11-30,BPE0331,10.96,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-01,BPE0331,6.68,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-02,BPE0331,5.72,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-03,BPE0331,4.51,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-04,BPE0331,8.46,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-05,BPE0331,8.12,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-06,BPE0331,8.26,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-07,BPE0331,8.57,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-08,BPE0331,7.97,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-09,BPE0331,8.11,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-10,BPE0331,5.85,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-11,BPE0331,5.99,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-12,BPE0331,4.3,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-13,BPE0331,4.04,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-14,BPE0331,5.74,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-15,BPE0331,7.01,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-16,BPE0331,5.74,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-17,BPE0331,3.91,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-18,BPE0331,4.59,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-19,BPE0331,5.25,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-20,BPE0331,6.0,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-21,BPE0331,4.65,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-22,BPE0331,5.94,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-23,BPE0331,5.72,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-24,BPE0331,6.26,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-25,BPE0331,4.38,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-26,BPE0331,5.48,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-27,BPE0331,6.36,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-28,BPE0331,5.25,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-29,BPE0331,6.78,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-30,BPE0331,8.94,NI,Wind,-40.280614262851415,175.6405101202204
2022-12-31,BPE0331,7.27,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-01,BPE0331,7.13,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-02,BPE0331,7.37,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-03,BPE0331,8.18,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-04,BPE0331,9.53,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-05,BPE0331,7.34,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-06,BPE0331,3.48,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-07,BPE0331,6.71,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-08,BPE0331,12.05,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-09,BPE0331,10.06,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-10,BPE0331,10.54,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-11,BPE0331,13.45,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-12,BPE0331,9.03,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-13,BPE0331,5.3,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-14,BPE0331,5.68,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-15,BPE0331,5.56,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-16,BPE0331,4.53,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-17,BPE0331,4.83,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-18,BPE0331,6.63,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-19,BPE0331,4.47,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-20,BPE0331,9.34,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-21,BPE0331,6.87,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-22,BPE0331,6.37,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-23,BPE0331,4.54,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-24,BPE0331,4.65,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-25,BPE0331,3.73,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-26,BPE0331,2.62,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-27,BPE0331,4.96,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-28,BPE0331,7.96,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-29,BPE0331,6.2,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-30,BPE0331,3.47,NI,Wind,-40.280614262851415,175.6405101202204
2023-01-31,BPE0331,6.26,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-01,BPE0331,8.94,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-02,BPE0331,5.1,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-03,BPE0331,6.02,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-04,BPE0331,6.36,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-05,BPE0331,7.73,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-06,BPE0331,10.23,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-07,BPE0331,8.74,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-08,BPE0331,9.91,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-09,BPE0331,6.65,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-10,BPE0331,6.32,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-11,BPE0331,6.57,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-12,BPE0331,9.11,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-13,BPE0331,12.73,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-14,BPE0331,15.19,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-15,BPE0331,10.33,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-16,BPE0331,9.13,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-17,BPE0331,6.54,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-18,BPE0331,1.75,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-19,BPE0331,6.51,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-20,BPE0331,5.61,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-21,BPE0331,7.94,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-22,BPE0331,7.54,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-23,BPE0331,9.5,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-24,BPE0331,10.44,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-25,BPE0331,8.82,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-26,BPE0331,5.36,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-27,BPE0331,2.98,NI,Wind,-40.280614262851415,175.6405101202204
2023-02-28,BPE0331,5.72,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-01,BPE0331,2.65,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-02,BPE0331,7.42,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-03,BPE0331,5.67,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-04,BPE0331,6.06,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-05,BPE0331,6.24,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-06,BPE0331,5.98,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-07,BPE0331,3.7,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-08,BPE0331,9.74,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-09,BPE0331,10.58,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-10,BPE0331,5.81,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-11,BPE0331,4.38,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-12,BPE0331,9.03,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-13,BPE0331,11.56,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-14,BPE0331,3.25,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-15,BPE0331,2.08,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-16,BPE0331,6.39,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-17,BPE0331,13.06,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-18,BPE0331,5.73,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-19,BPE0331,3.92,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-20,BPE0331,10.66,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-21,BPE0331,10.79,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-22,BPE0331,8.02,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-23,BPE0331,5.22,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-24,BPE0331,3.44,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-25,BPE0331,10.61,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-26,BPE0331,9.26,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-27,BPE0331,9.85,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-28,BPE0331,11.33,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-29,BPE0331,11.94,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-30,BPE0331,12.34,NI,Wind,-40.280614262851415,175.6405101202204
2023-03-31,BPE0331,6.53,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-01,BPE0331,7.65,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-02,BPE0331,8.98,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-03,BPE0331,6.63,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-04,BPE0331,3.01,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-05,BPE0331,9.48,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-06,BPE0331,9.55,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-07,BPE0331,9.85,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-08,BPE0331,8.0,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-09,BPE0331,6.19,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-10,BPE0331,8.97,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-11,BPE0331,8.6,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-12,BPE0331,6.49,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-13,BPE0331,3.52,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-14,BPE0331,7.91,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-15,BPE0331,8.9,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-16,BPE0331,7.92,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-17,BPE0331,6.81,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-18,BPE0331,6.21,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-19,BPE0331,5.79,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-20,BPE0331,4.78,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-21,BPE0331,3.52,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-22,BPE0331,6.63,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-23,BPE0331,5.21,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-24,BPE0331,10.17,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-25,BPE0331,8.83,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-26,BPE0331,8.64,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-27,BPE0331,2.44,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-28,BPE0331,4.6,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-29,BPE0331,5.59,NI,Wind,-40.280614262851415,175.6405101202204
2023-04-30,BPE0331,7.0,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-01,BPE0331,7.96,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-02,BPE0331,6.26,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-03,BPE0331,6.43,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-04,BPE0331,6.21,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-05,BPE0331,4.7,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-06,BPE0331,6.22,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-07,BPE0331,4.39,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-08,BPE0331,4.58,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-09,BPE0331,8.55,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-10,BPE0331,12.23,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-11,BPE0331,9.08,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-12,BPE0331,5.04,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-13,BPE0331,3.05,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-14,BPE0331,6.73,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-15,BPE0331,5.83,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-16,BPE0331,3.98,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-17,BPE0331,6.65,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-18,BPE0331,4.87,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-19,BPE0331,8.38,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-20,BPE0331,6.51,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-21,BPE0331,9.68,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-22,BPE0331,6.92,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-23,BPE0331,3.39,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-24,BPE0331,6.13,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-25,BPE0331,3.49,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-26,BPE0331,9.98,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-27,BPE0331,8.02,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-28,BPE0331,5.42,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-29,BPE0331,8.91,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-30,BPE0331,8.82,NI,Wind,-40.280614262851415,175.6405101202204
2023-05-31,BPE0331,9.37,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-01,BPE0331,11.05,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-02,BPE0331,12.26,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-03,BPE0331,5.59,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-04,BPE0331,7.58,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-05,BPE0331,9.27,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-06,BPE0331,9.69,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-07,BPE0331,7.55,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-08,BPE0331,6.87,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-09,BPE0331,6.85,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-10,BPE0331,4.85,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-11,BPE0331,2.52,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-12,BPE0331,5.62,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-13,BPE0331,4.9,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-14,BPE0331,3.44,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-15,BPE0331,3.28,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-16,BPE0331,6.02,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-17,BPE0331,9.12,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-18,BPE0331,10.08,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-19,BPE0331,7.22,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-20,BPE0331,4.87,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-21,BPE0331,6.36,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-22,BPE0331,12.06,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-23,BPE0331,12.02,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-24,BPE0331,11.03,NI,Wind,-40.280614262851415,175.6405101202204
2023-06-25,BPE0331,8.37,NI,Wind,-40.280614262851415,175.6405101202204
