DATE,POC_Code,T2M,Island,Fuel_Code,Latitude,Longitude
2017-12-24,WDV1101,18.33,NI,Wind,-40.31545683722073,175.85606683277967
2017-12-25,WDV1101,18.99,NI,Wind,-40.31545683722073,175.85606683277967
2017-12-26,WDV1101,15.71,NI,Wind,-40.31545683722073,175.85606683277967
2017-12-27,WDV1101,12.76,NI,Wind,-40.31545683722073,175.85606683277967
2017-12-28,WDV1101,11.88,NI,Wind,-40.31545683722073,175.85606683277967
2017-12-29,WDV1101,14.35,NI,Wind,-40.31545683722073,175.85606683277967
2017-12-30,WDV1101,17.12,NI,Wind,-40.31545683722073,175.85606683277967
2017-12-31,WDV1101,17.43,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-01,WDV1101,19.91,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-02,WDV1101,20.47,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-03,WDV1101,20.26,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-04,WDV1101,19.71,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-05,WDV1101,19.03,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-06,WDV1101,15.38,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-07,WDV1101,14.48,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-08,WDV1101,19.03,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-09,WDV1101,18.52,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-10,WDV1101,18.89,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-11,WDV1101,18.41,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-12,WDV1101,19.43,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-13,WDV1101,20.63,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-14,WDV1101,21.52,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-15,WDV1101,21.62,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-16,WDV1101,20.46,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-17,WDV1101,21.77,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-18,WDV1101,19.02,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-19,WDV1101,21.19,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-20,WDV1101,21.03,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-21,WDV1101,21.54,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-22,WDV1101,19.9,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-23,WDV1101,20.65,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-24,WDV1101,20.86,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-25,WDV1101,21.31,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-26,WDV1101,21.8,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-27,WDV1101,22.13,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-28,WDV1101,22.51,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-29,WDV1101,23.25,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-30,WDV1101,22.26,NI,Wind,-40.31545683722073,175.85606683277967
2018-01-31,WDV1101,22.18,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-01,WDV1101,22.36,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-02,WDV1101,17.13,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-03,WDV1101,14.9,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-04,WDV1101,15.75,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-05,WDV1101,17.66,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-06,WDV1101,17.26,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-07,WDV1101,15.65,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-08,WDV1101,16.46,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-09,WDV1101,18.12,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-10,WDV1101,20.88,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-11,WDV1101,22.0,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-12,WDV1101,22.09,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-13,WDV1101,21.28,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-14,WDV1101,19.58,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-15,WDV1101,18.84,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-16,WDV1101,20.46,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-17,WDV1101,20.36,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-18,WDV1101,20.91,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-19,WDV1101,20.64,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-20,WDV1101,22.27,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-21,WDV1101,17.62,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-22,WDV1101,14.25,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-23,WDV1101,15.61,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-24,WDV1101,16.87,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-25,WDV1101,17.0,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-26,WDV1101,14.87,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-27,WDV1101,14.49,NI,Wind,-40.31545683722073,175.85606683277967
2018-02-28,WDV1101,18.05,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-01,WDV1101,19.89,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-02,WDV1101,19.48,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-03,WDV1101,19.5,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-04,WDV1101,20.16,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-05,WDV1101,20.65,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-06,WDV1101,19.0,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-07,WDV1101,17.37,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-08,WDV1101,14.51,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-09,WDV1101,13.62,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-10,WDV1101,13.06,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-11,WDV1101,12.9,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-12,WDV1101,14.93,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-13,WDV1101,16.41,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-14,WDV1101,15.25,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-15,WDV1101,15.96,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-16,WDV1101,16.55,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-17,WDV1101,13.06,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-18,WDV1101,13.92,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-19,WDV1101,15.98,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-20,WDV1101,17.2,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-21,WDV1101,16.23,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-22,WDV1101,15.0,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-23,WDV1101,16.06,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-24,WDV1101,15.88,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-25,WDV1101,15.31,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-26,WDV1101,15.57,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-27,WDV1101,17.86,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-28,WDV1101,16.8,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-29,WDV1101,16.14,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-30,WDV1101,15.05,NI,Wind,-40.31545683722073,175.85606683277967
2018-03-31,WDV1101,15.99,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-01,WDV1101,14.17,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-02,WDV1101,14.4,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-03,WDV1101,16.86,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-04,WDV1101,16.71,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-05,WDV1101,16.51,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-06,WDV1101,15.07,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-07,WDV1101,14.54,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-08,WDV1101,12.27,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-09,WDV1101,14.92,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-10,WDV1101,10.13,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-11,WDV1101,7.18,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-12,WDV1101,9.97,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-13,WDV1101,10.19,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-14,WDV1101,9.07,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-15,WDV1101,11.56,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-16,WDV1101,15.03,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-17,WDV1101,15.17,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-18,WDV1101,11.59,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-19,WDV1101,12.01,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-20,WDV1101,14.41,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-21,WDV1101,14.49,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-22,WDV1101,11.14,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-23,WDV1101,11.22,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-24,WDV1101,12.55,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-25,WDV1101,11.69,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-26,WDV1101,12.75,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-27,WDV1101,12.35,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-28,WDV1101,13.54,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-29,WDV1101,14.63,NI,Wind,-40.31545683722073,175.85606683277967
2018-04-30,WDV1101,14.91,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-01,WDV1101,13.23,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-02,WDV1101,9.9,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-03,WDV1101,8.93,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-04,WDV1101,10.07,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-05,WDV1101,11.42,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-06,WDV1101,14.12,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-07,WDV1101,12.17,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-08,WDV1101,13.65,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-09,WDV1101,13.79,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-10,WDV1101,12.06,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-11,WDV1101,13.45,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-12,WDV1101,13.14,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-13,WDV1101,12.43,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-14,WDV1101,11.55,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-15,WDV1101,12.37,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-16,WDV1101,14.01,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-17,WDV1101,11.1,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-18,WDV1101,12.57,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-19,WDV1101,12.08,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-20,WDV1101,11.77,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-21,WDV1101,12.12,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-22,WDV1101,11.85,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-23,WDV1101,9.41,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-24,WDV1101,9.04,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-25,WDV1101,8.75,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-26,WDV1101,7.32,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-27,WDV1101,8.35,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-28,WDV1101,5.57,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-29,WDV1101,6.19,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-30,WDV1101,6.52,NI,Wind,-40.31545683722073,175.85606683277967
2018-05-31,WDV1101,6.77,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-01,WDV1101,6.04,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-02,WDV1101,7.44,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-03,WDV1101,10.15,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-04,WDV1101,12.16,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-05,WDV1101,10.35,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-06,WDV1101,6.48,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-07,WDV1101,6.0,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-08,WDV1101,8.07,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-09,WDV1101,7.32,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-10,WDV1101,8.96,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-11,WDV1101,9.68,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-12,WDV1101,11.38,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-13,WDV1101,11.31,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-14,WDV1101,10.87,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-15,WDV1101,11.22,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-16,WDV1101,11.95,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-17,WDV1101,11.29,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-18,WDV1101,9.87,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-19,WDV1101,8.44,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-20,WDV1101,6.78,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-21,WDV1101,6.28,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-22,WDV1101,4.84,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-23,WDV1101,7.65,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-24,WDV1101,10.29,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-25,WDV1101,8.3,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-26,WDV1101,5.88,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-27,WDV1101,5.16,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-28,WDV1101,5.41,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-29,WDV1101,5.72,NI,Wind,-40.31545683722073,175.85606683277967
2018-06-30,WDV1101,5.5,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-01,WDV1101,8.08,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-02,WDV1101,9.52,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-03,WDV1101,5.87,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-04,WDV1101,6.53,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-05,WDV1101,6.65,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-06,WDV1101,6.6,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-07,WDV1101,10.14,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-08,WDV1101,12.28,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-09,WDV1101,9.46,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-10,WDV1101,7.21,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-11,WDV1101,8.31,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-12,WDV1101,6.94,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-13,WDV1101,6.55,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-14,WDV1101,7.67,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-15,WDV1101,9.8,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-16,WDV1101,10.1,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-17,WDV1101,10.31,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-18,WDV1101,9.0,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-19,WDV1101,9.64,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-20,WDV1101,9.29,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-21,WDV1101,9.6,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-22,WDV1101,9.71,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-23,WDV1101,8.46,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-24,WDV1101,7.39,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-25,WDV1101,6.73,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-26,WDV1101,9.32,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-27,WDV1101,9.19,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-28,WDV1101,9.92,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-29,WDV1101,9.67,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-30,WDV1101,7.02,NI,Wind,-40.31545683722073,175.85606683277967
2018-07-31,WDV1101,6.37,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-01,WDV1101,9.69,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-02,WDV1101,9.19,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-03,WDV1101,8.87,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-04,WDV1101,8.08,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-05,WDV1101,10.07,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-06,WDV1101,11.71,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-07,WDV1101,10.21,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-08,WDV1101,9.79,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-09,WDV1101,10.36,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-10,WDV1101,10.3,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-11,WDV1101,7.9,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-12,WDV1101,7.0,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-13,WDV1101,7.61,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-14,WDV1101,9.09,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-15,WDV1101,8.96,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-16,WDV1101,10.29,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-17,WDV1101,10.45,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-18,WDV1101,6.61,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-19,WDV1101,6.02,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-20,WDV1101,7.97,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-21,WDV1101,9.45,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-22,WDV1101,8.82,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-23,WDV1101,6.38,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-24,WDV1101,7.19,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-25,WDV1101,6.85,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-26,WDV1101,7.21,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-27,WDV1101,9.23,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-28,WDV1101,9.16,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-29,WDV1101,10.05,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-30,WDV1101,10.24,NI,Wind,-40.31545683722073,175.85606683277967
2018-08-31,WDV1101,9.12,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-01,WDV1101,9.23,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-02,WDV1101,10.26,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-03,WDV1101,8.73,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-04,WDV1101,6.91,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-05,WDV1101,7.45,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-06,WDV1101,7.79,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-07,WDV1101,7.78,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-08,WDV1101,7.71,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-09,WDV1101,5.98,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-10,WDV1101,7.04,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-11,WDV1101,7.73,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-12,WDV1101,8.77,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-13,WDV1101,10.16,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-14,WDV1101,10.73,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-15,WDV1101,11.48,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-16,WDV1101,10.75,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-17,WDV1101,12.35,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-18,WDV1101,11.56,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-19,WDV1101,11.98,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-20,WDV1101,12.07,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-21,WDV1101,10.69,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-22,WDV1101,9.12,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-23,WDV1101,10.22,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-24,WDV1101,10.94,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-25,WDV1101,8.22,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-26,WDV1101,9.5,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-27,WDV1101,7.73,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-28,WDV1101,7.87,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-29,WDV1101,9.4,NI,Wind,-40.31545683722073,175.85606683277967
2018-09-30,WDV1101,10.37,NI,Wind,-40.31545683722073,175.85606683277967
2018-10-01,WDV1101,10.56,NI,Wind,-40.31545683722073,175.85606683277967
2018-10-02,WDV1101,10.9,NI,Wind,-40.31545683722073,175.85606683277967
2018-10-03,WDV1101,10.85,NI,Wind,-40.31545683722073,175.85606683277967
2018-10-04,WDV1101,10.1,NI,Wind,-40.31545683722073,175.85606683277967
2018-10-05,WDV1101,11.23,NI,Wind,-40.31545683722073,175.85606683277967
2018-10-06,WDV1101,11.32,NI,Wind,-40.31545683722073,175.85606683277967
