DATE,POC_Code,PS,Island,Fuel_Code,Latitude,Longitude
2017-01-09,GOR0331,97.6,SI,Wind,-46.11509135612844,168.91165218210566
2017-01-10,GOR0331,98.1,SI,Wind,-46.11509135612844,168.91165218210566
2017-01-11,GOR0331,97.3,SI,Wind,-46.11509135612844,168.91165218210566
2017-01-12,GOR0331,96.85,SI,Wind,-46.11509135612844,168.91165218210566
2017-01-13,GOR0331,97.68,SI,Wind,-46.11509135612844,168.91165218210566
2017-01-14,GOR0331,96.93,SI,Wind,-46.11509135612844,168.91165218210566
2017-01-15,GOR0331,96.86,SI,Wind,-46.11509135612844,168.91165218210566
2017-01-16,GOR0331,97.53,SI,Wind,-46.11509135612844,168.91165218210566
2017-01-17,GOR0331,97.6,SI,Wind,-46.11509135612844,168.91165218210566
2017-01-18,GOR0331,96.52,SI,Wind,-46.11509135612844,168.91165218210566
2017-01-19,GOR0331,96.12,SI,Wind,-46.11509135612844,168.91165218210566
2017-01-20,GOR0331,97.89,SI,Wind,-46.11509135612844,168.91165218210566
2017-01-21,GOR0331,97.76,SI,Wind,-46.11509135612844,168.91165218210566
2017-01-22,GOR0331,96.83,SI,Wind,-46.11509135612844,168.91165218210566
2017-01-23,GOR0331,97.77,SI,Wind,-46.11509135612844,168.91165218210566
2017-01-24,GOR0331,97.78,SI,Wind,-46.11509135612844,168.91165218210566
2017-01-25,GOR0331,97.33,SI,Wind,-46.11509135612844,168.91165218210566
2017-01-26,GOR0331,97.61,SI,Wind,-46.11509135612844,168.91165218210566
2017-01-27,GOR0331,98.03,SI,Wind,-46.11509135612844,168.91165218210566
2017-01-28,GOR0331,98.85,SI,Wind,-46.11509135612844,168.91165218210566
2017-01-29,GOR0331,98.47,SI,Wind,-46.11509135612844,168.91165218210566
2017-01-30,GOR0331,98.66,SI,Wind,-46.11509135612844,168.91165218210566
2017-01-31,GOR0331,97.4,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-01,GOR0331,98.18,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-02,GOR0331,97.98,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-03,GOR0331,97.98,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-04,GOR0331,98.32,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-05,GOR0331,98.56,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-06,GOR0331,97.74,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-07,GOR0331,99.12,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-08,GOR0331,100.16,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-09,GOR0331,99.36,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-10,GOR0331,98.22,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-11,GOR0331,97.62,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-12,GOR0331,96.32,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-13,GOR0331,96.09,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-14,GOR0331,97.53,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-15,GOR0331,98.56,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-16,GOR0331,99.05,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-17,GOR0331,99.28,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-18,GOR0331,99.16,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-19,GOR0331,99.4,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-20,GOR0331,99.46,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-21,GOR0331,99.02,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-22,GOR0331,99.06,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-23,GOR0331,99.71,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-24,GOR0331,99.29,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-25,GOR0331,98.87,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-26,GOR0331,99.68,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-27,GOR0331,100.38,SI,Wind,-46.11509135612844,168.91165218210566
2017-02-28,GOR0331,100.54,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-01,GOR0331,100.11,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-02,GOR0331,99.64,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-03,GOR0331,98.68,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-04,GOR0331,98.65,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-05,GOR0331,98.46,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-06,GOR0331,98.35,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-07,GOR0331,98.94,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-08,GOR0331,99.59,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-09,GOR0331,99.52,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-10,GOR0331,99.02,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-11,GOR0331,98.38,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-12,GOR0331,98.17,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-13,GOR0331,98.93,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-14,GOR0331,99.87,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-15,GOR0331,100.12,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-16,GOR0331,99.82,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-17,GOR0331,99.33,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-18,GOR0331,100.23,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-19,GOR0331,99.59,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-20,GOR0331,98.61,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-21,GOR0331,98.89,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-22,GOR0331,98.83,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-23,GOR0331,99.25,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-24,GOR0331,98.74,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-25,GOR0331,99.03,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-26,GOR0331,98.64,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-27,GOR0331,98.9,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-28,GOR0331,98.67,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-29,GOR0331,98.86,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-30,GOR0331,98.69,SI,Wind,-46.11509135612844,168.91165218210566
2017-03-31,GOR0331,98.85,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-01,GOR0331,98.33,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-02,GOR0331,98.92,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-03,GOR0331,99.91,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-04,GOR0331,100.05,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-05,GOR0331,99.19,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-06,GOR0331,98.88,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-07,GOR0331,99.53,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-08,GOR0331,100.08,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-09,GOR0331,99.9,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-10,GOR0331,99.32,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-11,GOR0331,98.9,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-12,GOR0331,99.0,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-13,GOR0331,98.51,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-14,GOR0331,96.94,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-15,GOR0331,97.23,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-16,GOR0331,98.63,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-17,GOR0331,99.12,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-18,GOR0331,99.65,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-19,GOR0331,99.39,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-20,GOR0331,99.83,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-21,GOR0331,99.97,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-22,GOR0331,100.04,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-23,GOR0331,99.56,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-24,GOR0331,99.38,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-25,GOR0331,99.21,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-26,GOR0331,98.57,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-27,GOR0331,98.28,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-28,GOR0331,97.62,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-29,GOR0331,97.72,SI,Wind,-46.11509135612844,168.91165218210566
2017-04-30,GOR0331,98.12,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-01,GOR0331,98.97,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-02,GOR0331,98.53,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-03,GOR0331,98.0,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-04,GOR0331,98.78,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-05,GOR0331,99.66,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-06,GOR0331,99.94,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-07,GOR0331,99.87,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-08,GOR0331,99.45,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-09,GOR0331,99.49,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-10,GOR0331,99.57,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-11,GOR0331,98.6,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-12,GOR0331,99.1,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-13,GOR0331,99.52,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-14,GOR0331,99.69,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-15,GOR0331,99.63,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-16,GOR0331,99.33,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-17,GOR0331,98.41,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-18,GOR0331,98.18,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-19,GOR0331,97.98,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-20,GOR0331,98.75,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-21,GOR0331,100.05,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-22,GOR0331,99.73,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-23,GOR0331,98.65,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-24,GOR0331,99.32,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-25,GOR0331,99.06,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-26,GOR0331,98.51,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-27,GOR0331,99.06,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-28,GOR0331,99.27,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-29,GOR0331,99.0,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-30,GOR0331,98.47,SI,Wind,-46.11509135612844,168.91165218210566
2017-05-31,GOR0331,99.0,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-01,GOR0331,99.19,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-02,GOR0331,99.23,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-03,GOR0331,98.83,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-04,GOR0331,99.22,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-05,GOR0331,99.18,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-06,GOR0331,99.01,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-07,GOR0331,99.34,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-08,GOR0331,99.62,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-09,GOR0331,98.88,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-10,GOR0331,99.08,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-11,GOR0331,98.96,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-12,GOR0331,98.22,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-13,GOR0331,97.59,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-14,GOR0331,99.18,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-15,GOR0331,99.06,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-16,GOR0331,99.58,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-17,GOR0331,99.96,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-18,GOR0331,99.51,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-19,GOR0331,99.93,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-20,GOR0331,99.91,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-21,GOR0331,99.1,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-22,GOR0331,99.62,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-23,GOR0331,98.42,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-24,GOR0331,97.1,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-25,GOR0331,98.07,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-26,GOR0331,98.43,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-27,GOR0331,99.1,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-28,GOR0331,99.74,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-29,GOR0331,99.49,SI,Wind,-46.11509135612844,168.91165218210566
2017-06-30,GOR0331,98.46,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-01,GOR0331,98.42,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-02,GOR0331,98.14,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-03,GOR0331,98.25,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-04,GOR0331,98.37,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-05,GOR0331,98.97,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-06,GOR0331,98.63,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-07,GOR0331,98.19,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-08,GOR0331,97.94,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-09,GOR0331,98.12,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-10,GOR0331,98.45,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-11,GOR0331,98.65,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-12,GOR0331,99.73,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-13,GOR0331,99.85,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-14,GOR0331,99.54,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-15,GOR0331,99.23,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-16,GOR0331,98.9,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-17,GOR0331,99.29,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-18,GOR0331,99.15,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-19,GOR0331,97.87,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-20,GOR0331,96.73,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-21,GOR0331,96.73,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-22,GOR0331,97.59,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-23,GOR0331,97.61,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-24,GOR0331,97.12,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-25,GOR0331,97.62,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-26,GOR0331,97.33,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-27,GOR0331,98.08,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-28,GOR0331,99.25,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-29,GOR0331,99.6,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-30,GOR0331,99.57,SI,Wind,-46.11509135612844,168.91165218210566
2017-07-31,GOR0331,98.86,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-01,GOR0331,99.63,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-02,GOR0331,99.7,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-03,GOR0331,99.66,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-04,GOR0331,99.67,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-05,GOR0331,99.18,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-06,GOR0331,98.19,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-07,GOR0331,98.94,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-08,GOR0331,98.47,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-09,GOR0331,97.45,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-10,GOR0331,96.94,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-11,GOR0331,96.98,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-12,GOR0331,96.63,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-13,GOR0331,97.66,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-14,GOR0331,98.35,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-15,GOR0331,97.76,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-16,GOR0331,97.37,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-17,GOR0331,96.29,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-18,GOR0331,96.75,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-19,GOR0331,96.67,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-20,GOR0331,97.59,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-21,GOR0331,98.51,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-22,GOR0331,99.18,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-23,GOR0331,99.37,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-24,GOR0331,99.54,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-25,GOR0331,99.52,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-26,GOR0331,99.24,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-27,GOR0331,98.64,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-28,GOR0331,97.88,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-29,GOR0331,98.78,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-30,GOR0331,98.89,SI,Wind,-46.11509135612844,168.91165218210566
2017-08-31,GOR0331,99.23,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-01,GOR0331,99.24,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-02,GOR0331,98.81,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-03,GOR0331,98.53,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-04,GOR0331,98.2,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-05,GOR0331,97.29,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-06,GOR0331,96.59,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-07,GOR0331,96.37,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-08,GOR0331,96.25,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-09,GOR0331,95.34,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-10,GOR0331,96.35,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-11,GOR0331,97.55,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-12,GOR0331,97.82,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-13,GOR0331,97.37,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-14,GOR0331,97.52,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-15,GOR0331,96.66,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-16,GOR0331,97.48,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-17,GOR0331,97.13,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-18,GOR0331,98.37,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-19,GOR0331,98.58,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-20,GOR0331,98.03,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-21,GOR0331,98.1,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-22,GOR0331,98.4,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-23,GOR0331,98.28,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-24,GOR0331,97.39,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-25,GOR0331,96.71,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-26,GOR0331,97.16,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-27,GOR0331,98.46,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-28,GOR0331,98.1,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-29,GOR0331,97.31,SI,Wind,-46.11509135612844,168.91165218210566
2017-09-30,GOR0331,97.49,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-01,GOR0331,96.64,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-02,GOR0331,97.47,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-03,GOR0331,98.62,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-04,GOR0331,98.51,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-05,GOR0331,99.48,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-06,GOR0331,99.14,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-07,GOR0331,99.13,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-08,GOR0331,99.21,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-09,GOR0331,98.54,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-10,GOR0331,97.39,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-11,GOR0331,98.18,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-12,GOR0331,98.54,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-13,GOR0331,97.7,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-14,GOR0331,98.15,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-15,GOR0331,98.21,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-16,GOR0331,99.1,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-17,GOR0331,99.25,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-18,GOR0331,99.92,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-19,GOR0331,99.75,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-20,GOR0331,98.71,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-21,GOR0331,97.46,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-22,GOR0331,97.29,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-23,GOR0331,97.5,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-24,GOR0331,97.87,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-25,GOR0331,97.87,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-26,GOR0331,98.15,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-27,GOR0331,99.21,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-28,GOR0331,99.54,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-29,GOR0331,99.4,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-30,GOR0331,99.54,SI,Wind,-46.11509135612844,168.91165218210566
2017-10-31,GOR0331,99.76,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-01,GOR0331,99.69,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-02,GOR0331,98.75,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-03,GOR0331,97.72,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-04,GOR0331,97.49,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-05,GOR0331,97.53,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-06,GOR0331,98.33,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-07,GOR0331,97.37,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-08,GOR0331,97.56,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-09,GOR0331,98.12,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-10,GOR0331,98.97,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-11,GOR0331,99.26,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-12,GOR0331,99.09,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-13,GOR0331,99.62,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-14,GOR0331,99.92,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-15,GOR0331,99.86,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-16,GOR0331,99.32,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-17,GOR0331,99.51,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-18,GOR0331,99.93,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-19,GOR0331,99.66,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-20,GOR0331,99.44,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-21,GOR0331,99.61,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-22,GOR0331,99.8,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-23,GOR0331,99.93,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-24,GOR0331,99.89,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-25,GOR0331,100.03,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-26,GOR0331,99.89,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-27,GOR0331,99.97,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-28,GOR0331,100.1,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-29,GOR0331,99.86,SI,Wind,-46.11509135612844,168.91165218210566
2017-11-30,GOR0331,99.76,SI,Wind,-46.11509135612844,168.91165218210566
2017-12-01,GOR0331,99.79,SI,Wind,-46.11509135612844,168.91165218210566
2017-12-02,GOR0331,99.36,SI,Wind,-46.11509135612844,168.91165218210566
2017-12-03,GOR0331,99.08,SI,Wind,-46.11509135612844,168.91165218210566
2017-12-04,GOR0331,98.78,SI,Wind,-46.11509135612844,168.91165218210566
2017-12-05,GOR0331,98.9,SI,Wind,-46.11509135612844,168.91165218210566
2017-12-06,GOR0331,99.14,SI,Wind,-46.11509135612844,168.91165218210566
2017-12-07,GOR0331,98.76,SI,Wind,-46.11509135612844,168.91165218210566
2017-12-08,GOR0331,98.68,SI,Wind,-46.11509135612844,168.91165218210566
2017-12-09,GOR0331,98.22,SI,Wind,-46.11509135612844,168.91165218210566
2017-12-10,GOR0331,98.29,SI,Wind,-46.11509135612844,168.91165218210566
2017-12-11,GOR0331,98.22,SI,Wind,-46.11509135612844,168.91165218210566
2017-12-12,GOR0331,98.48,SI,Wind,-46.11509135612844,168.91165218210566
2017-12-13,GOR0331,98.58,SI,Wind,-46.11509135612844,168.91165218210566
2017-12-14,GOR0331,98.65,SI,Wind,-46.11509135612844,168.91165218210566
