Island,Total_TP,PS,T2M,WD50M,WS50M
NI,545347.8842428571,100.08285714285714,9.507142857142858,306.7857142857143,4.804285714285713
NI,189014.33599999998,100.67,8.534285714285714,127.87142857142858,2.8128571428571427
NI,168045.61351428574,100.67,8.07,142.77142857142857,4.192857142857142
NI,385532.3299285714,100.86142857142856,8.148571428571428,106.61428571428571,4.295714285714285
NI,318381.97557142854,101.24857142857142,8.605714285714287,78.3,4.568571428571429
NI,154403.83621428572,101.15285714285714,8.614285714285714,140.4857142857143,4.654285714285714
NI,323475.9123142857,100.86285714285714,8.628571428571428,309.24285714285713,6.042857142857143
NI,749442.6412714286,100.18999999999998,9.31857142857143,289.4142857142857,8.462857142857143
NI,345179.2753428571,100.0942857142857,10.138571428571428,265.3,4.164285714285714
NI,334100.22135714284,99.98428571428572,8.6,73.27142857142857,4.877142857142857
NI,216245.7618,99.22,9.691428571428572,83.91428571428571,4.832857142857143
NI,467750.2686285715,98.01285714285714,11.642857142857142,283.5142857142857,6.478571428571429
NI,905235.1038571429,98.97857142857143,9.65,262.74285714285713,9.778571428571428
NI,775543.8797285714,99.88142857142859,9.797142857142857,298.0571428571429,7.148571428571429
NI,525579.3049428571,99.27285714285713,9.777142857142858,295.9714285714286,5.24
NI,177862.4473142857,99.94285714285715,9.832857142857142,177.81428571428572,4.007142857142857
NI,153095.3126285714,100.9057142857143,9.491428571428571,173.17142857142858,2.778571428571429
NI,1033339.1846,100.4742857142857,9.601428571428572,316.2714285714286,8.88
NI,1267318.417342857,99.85428571428572,12.084285714285715,312.9428571428571,10.348571428571429
NI,784020.7184142858,99.90142857142857,11.819999999999999,290.7714285714286,7.514285714285714
NI,528547.1392,99.71857142857142,12.248571428571429,340.90000000000003,7.554285714285714
NI,1008199.5136428571,98.87428571428572,11.771428571428572,294.52857142857147,11.282857142857143
NI,272674.7443428571,100.03714285714285,9.892857142857142,190.9,4.488571428571428
NI,920877.7846428572,99.38571428571429,9.998571428571429,285.37142857142857,13.358571428571429
NI,644743.2402714286,99.88,5.732857142857143,191.64285714285714,14.494285714285713
NI,713269.6473428571,100.58,6.619999999999999,174.98571428571427,12.434285714285716
NI,582860.8419571428,100.57285714285715,7.911428571428572,161.8,8.092857142857143
NI,306920.8292142857,100.53714285714285,8.44,314.09999999999997,4.001428571428571
NI,1078880.1093571428,100.49000000000001,9.265714285714285,313.87142857142857,9.204285714285716
NI,821448.1769285714,100.52428571428571,11.307142857142859,306.9,8.211428571428572
NI,678944.6653285715,100.42571428571429,11.817142857142857,313.42857142857144,6.961428571428572
NI,324201.04894285713,100.44571428571429,12.700000000000001,327.54285714285714,5.567142857142857
NI,953711.0764857142,100.12571428571428,13.31,332.7285714285714,10.302857142857144
NI,629528.3789142857,99.30857142857143,13.811428571428573,299.9,8.944285714285714
NI,501847.5603714286,98.96857142857142,11.577142857142858,189.8142857142857,7.065714285714286
NI,369163.0415428571,99.68142857142857,10.062857142857142,186.77142857142857,5.801428571428572
NI,572601.3132428571,99.88714285714286,8.704285714285716,151.82857142857142,6.359999999999999
NI,642123.0457857142,99.78142857142858,8.78,154.47142857142856,5.764285714285714
NI,676227.4857000001,99.80714285714285,10.024285714285714,146.31428571428572,5.347142857142857
NI,385660.6036142857,99.79571428571428,10.429999999999998,131.02857142857144,4.640000000000001
NI,599351.9720285714,99.57428571428571,10.672857142857142,103.85714285714286,5.271428571428571
NI,932002.5962571428,99.23714285714287,10.741428571428571,96.35714285714286,8.162857142857144
NI,987758.1141571429,99.17,11.12857142857143,87.27142857142857,8.078571428571427
NI,756094.9517142858,99.05285714285715,11.89857142857143,78.77142857142857,7.714285714285714
NI,523581.39239999995,98.90714285714286,12.030000000000001,86.8,5.981428571428572
NI,720729.3820714286,99.2942857142857,12.362857142857143,84.81428571428572,7.347142857142858
NI,318455.16025714285,99.88571428571429,12.534285714285716,37.72857142857142,4.797142857142857
NI,307949.98260000005,99.92999999999999,13.087142857142856,293.5,6.232857142857143
NI,510216.8310857142,99.14571428571428,12.981428571428571,340.59999999999997,7.88
NI,217187.28314285717,98.83857142857143,12.887142857142857,313.88571428571424,4.655714285714285
NI,545634.8286428571,98.61571428571429,12.577142857142857,315.5142857142857,7.144285714285714
NI,1147844.2752142858,97.97,12.944285714285714,305.5285714285714,11.975714285714286
NI,1101871.0576857142,97.73571428571428,12.081428571428571,312.34285714285716,11.49
NI,598278.7404857143,98.24714285714286,9.831428571428573,224.82857142857142,8.379999999999999
NI,1213564.5296999998,98.87857142857142,11.612857142857143,300.15714285714284,11.635714285714284
NI,634184.7154142857,99.25285714285714,11.157142857142857,214.45714285714283,6.74
NI,393409.4786857143,99.9557142857143,10.925714285714283,142.31428571428572,4.859999999999999
NI,1035932.6026285713,99.36428571428571,12.48,277.7285714285714,8.492857142857144
NI,868173.4279571428,98.56857142857143,12.817142857142857,314.24285714285713,9.304285714285713
NI,700545.8073000001,99.17571428571429,11.207142857142857,295.57142857142856,7.590000000000001
NI,587855.1655,98.82857142857142,10.794285714285715,325.15714285714284,8.167142857142858
NI,439383.22711428575,99.00999999999999,9.44142857142857,208.7571428571429,7.577142857142857
NI,1002702.3892142858,99.40142857142857,11.252857142857144,295.2142857142857,8.06
NI,1200589.1072714287,99.84571428571428,13.197142857142856,296.4571428571429,9.664285714285715
NI,1257155.4468428572,99.82428571428571,13.144285714285715,303.4857142857143,10.868571428571428
NI,1234696.9232,99.58714285714287,13.629999999999999,310.75714285714287,10.714285714285714
NI,662498.3288142857,99.70285714285716,13.538571428571428,296.3142857142857,6.582857142857143
NI,847809.9246142858,100.09714285714286,10.861428571428572,181.54285714285714,8.967142857142857
NI,391472.8323285714,100.17428571428572,10.291428571428572,172.8857142857143,7.355714285714286
NI,181819.64792857142,100.08571428571429,11.99,105.54285714285713,3.5714285714285716
NI,143301.39044285714,99.90857142857143,13.724285714285713,118.31428571428572,4.957142857142856
NI,288944.87465714285,99.38571428571429,14.144285714285715,305.84285714285716,7.6499999999999995
NI,627721.3875142857,99.13285714285715,13.062857142857142,226.58571428571426,7.725714285714285
NI,829452.9086,99.58714285714287,13.06142857142857,305.6714285714285,7.481428571428571
NI,1208958.6138857142,99.30285714285715,13.467142857142857,308.9142857142857,10.31857142857143
NI,706506.4943857143,99.81714285714285,10.360000000000001,202.20000000000002,7.43
NI,342493.9006,100.47857142857143,9.154285714285715,172.21428571428572,7.308571428571428
NI,126570.52365714285,100.41,10.147142857142857,88.77142857142857,3.2971428571428567
NI,389765.01792857144,99.59857142857142,10.957142857142857,320.4857142857143,6.3
NI,632111.0208285714,98.89999999999999,12.607142857142858,324.5142857142857,7.8585714285714285
NI,1002535.7093285713,98.69714285714285,12.594285714285716,289.3428571428571,9.77
NI,612389.5144142857,98.7057142857143,11.354285714285714,255.78571428571428,6.7057142857142855
NI,755307.7463714286,98.80571428571429,13.064285714285715,299.52857142857147,8.244285714285715
NI,989753.4254857142,98.76571428571428,14.780000000000001,322.1857142857143,10.09
NI,550342.9736142857,98.36142857142856,13.207142857142857,155.0142857142857,7.604285714285715
NI,545485.7617142858,99.12857142857142,13.23,197.32857142857142,9.14
NI,978582.2308,99.55285714285715,14.512857142857143,303.12857142857143,8.617142857142857
NI,607454.4725,99.34142857142857,14.752857142857142,315.35714285714283,7.437142857142858
NI,697953.687,98.6842857142857,15.418571428571429,329.54285714285714,9.115714285714287
NI,727606.6495714287,98.00571428571428,13.518571428571429,258.0,7.807142857142857
NI,530598.6147714286,98.98,11.827142857142857,291.1714285714286,6.324285714285715
NI,554701.5711571429,99.23857142857142,13.281428571428572,291.0571428571429,9.132857142857143
NI,1153761.0905,98.31142857142856,15.891428571428571,329.8285714285715,13.645714285714286
NI,1072972.8175142857,97.75571428571428,13.73142857142857,310.3714285714286,13.274285714285714
NI,635007.8402285714,97.45857142857143,11.292857142857143,248.9,9.844285714285714
NI,645542.1347428571,98.74714285714286,11.467142857142859,232.22857142857143,9.015714285714285
NI,1197433.4275,98.67,14.489999999999998,292.57142857142856,10.784285714285716
NI,946611.6926,99.46428571428571,13.677142857142856,281.9571428571429,8.054285714285715
NI,1157630.059657143,100.2057142857143,13.805714285714286,299.4428571428571,8.314285714285715
NI,978085.1956142858,100.38571428571427,14.39857142857143,308.9571428571429,8.067142857142857
NI,1244416.582285714,99.92857142857143,14.964285714285714,303.35714285714283,9.977142857142857
NI,628482.7362714286,99.71857142857142,15.565714285714284,321.38571428571424,5.152857142857143
NI,846855.1886857143,98.82714285714285,14.977142857142857,336.4428571428571,9.614285714285714
NI,1269258.241957143,98.42999999999999,14.118571428571428,307.0857142857143,12.672857142857143
NI,1243611.5712571428,97.95142857142856,13.404285714285715,298.62857142857143,15.954285714285714
NI,1106733.3596285714,98.68714285714286,12.61,280.4714285714286,11.414285714285713
NI,1158671.197857143,99.15857142857143,14.308571428571428,293.7857142857143,11.93857142857143
NI,665178.5677285715,99.39428571428572,13.742857142857144,251.67142857142858,7.717142857142856
NI,76971.29605714286,99.65142857142857,13.984285714285715,233.65714285714284,3.1685714285714286
NI,315647.6820857143,99.6557142857143,13.067142857142857,181.25714285714284,4.901428571428572
NI,466460.16352857143,99.69571428571429,13.914285714285715,319.4428571428571,5.097142857142857
NI,541377.7948571428,99.86714285714287,14.37857142857143,246.22857142857143,5.46
NI,179634.09850000002,100.21142857142857,15.264285714285714,95.98571428571428,3.6585714285714284
NI,766688.6022285714,100.12714285714286,15.957142857142857,317.65714285714284,8.14857142857143
NI,820229.3080857144,99.69714285714285,16.127142857142857,279.37142857142857,8.87142857142857
NI,189217.06021428574,99.31285714285715,15.502857142857142,94.12857142857142,4.978571428571429
NI,205187.99395714287,99.41142857142857,17.755714285714284,120.34285714285714,3.994285714285714
NI,733615.4132714287,98.81285714285715,16.825714285714287,327.15714285714284,9.742857142857144
NI,830085.9089428571,98.98571428571428,13.518571428571429,248.91428571428574,7.18
NI,731515.8621857142,99.32857142857142,12.901428571428571,235.6142857142857,8.372857142857143
NI,584114.5966714285,99.76714285714286,12.70142857142857,276.5,7.112857142857143
NI,1078372.6637285713,99.33571428571429,15.414285714285715,295.9857142857143,9.28
NI,1223877.3908999998,99.00857142857141,15.47857142857143,304.85714285714283,12.802857142857144
NI,1026357.6312,99.72714285714287,14.348571428571429,286.2714285714286,8.912857142857144
NI,707672.7938142858,100.14999999999999,15.424285714285714,306.1714285714285,5.89
NI,903221.4761714286,99.78857142857143,15.371428571428572,312.9714285714286,10.707142857142857
NI,1020349.0521857142,99.46857142857142,15.227142857142857,300.12857142857143,10.371428571428572
NI,253716.30244285712,100.26,15.19,315.4857142857143,3.9842857142857144
NI,637116.6392142858,100.14571428571428,15.662857142857144,275.04285714285714,8.47
NI,652818.7478714286,99.20714285714287,17.54,279.87142857142857,9.674285714285714
NI,650039.720357143,98.62571428571428,13.60142857142857,221.45714285714286,9.324285714285717
NI,530388.8362714286,99.16857142857143,13.70857142857143,217.79999999999998,8.214285714285714
NI,529582.6475000001,99.64571428571428,14.844285714285714,241.65714285714287,5.251428571428571
NI,257709.51539999997,100.05,16.17142857142857,297.14285714285717,3.77
NI,1167135.6955714286,99.67714285714285,15.707142857142857,300.35714285714283,11.242857142857142
NI,755067.7913142858,99.50857142857141,15.814285714285715,234.32857142857142,6.774285714285715
NI,659156.2002142856,99.31142857142858,12.822857142857144,225.75714285714284,6.624285714285714
NI,145409.46082857143,99.52857142857144,14.454285714285716,255.75714285714284,3.065714285714286
NI,717969.7997142856,99.52142857142857,15.821428571428571,317.74285714285713,8.012857142857142
NI,1032028.1126714285,99.01428571428572,17.525714285714283,317.3,13.14
NI,918605.8092,99.34571428571428,15.911428571428571,187.17142857142858,7.862857142857144
NI,578856.0619428571,99.02857142857144,15.64857142857143,326.6714285714285,7.715714285714285
NI,1026679.2808857143,99.09857142857143,14.114285714285714,247.1285714285714,9.015714285714285
NI,189258.9429142857,99.97857142857143,12.58,212.18571428571428,5.358571428571429
NI,967475.4526142858,99.57142857142857,13.754285714285714,304.75714285714287,9.65857142857143
NI,794239.8185142857,99.21714285714286,15.105714285714285,286.84285714285716,6.644285714285714
NI,918219.2478142857,98.99428571428572,15.129999999999999,285.3428571428571,9.075714285714286
NI,1053612.4183857143,99.07285714285715,16.597142857142856,287.68571428571425,10.217142857142857
NI,932675.7608142857,99.34285714285716,17.242857142857144,301.4428571428571,8.844285714285714
NI,977995.0974714285,99.43999999999998,17.45,304.2142857142857,10.737142857142857
NI,1163647.6207,98.79714285714286,17.964285714285715,309.74285714285713,13.098571428571429
NI,994458.8304571428,98.89571428571428,16.422857142857143,288.0285714285714,9.385714285714286
NI,701043.0480428572,99.14857142857143,16.42142857142857,311.9714285714286,8.102857142857143
NI,1043108.7974428572,98.49714285714286,17.922857142857143,307.95714285714286,12.998571428571429
NI,1167155.7965857142,99.30285714285715,16.405714285714286,290.4,10.378571428571428
NI,1162295.6400142857,99.52428571428572,17.145714285714284,290.09999999999997,10.455714285714285
NI,1154387.8162714285,98.87714285714287,17.494285714285713,306.7142857142857,11.832857142857142
NI,1081635.0878714286,97.63428571428571,16.19142857142857,306.7714285714286,13.622857142857143
NI,302771.30197142856,98.85142857142857,13.437142857142858,165.3857142857143,4.547142857142857
NI,333813.0674857143,99.20142857142856,15.748571428571429,311.38571428571424,7.274285714285715
NI,895924.6279,97.34,15.982857142857142,234.74285714285716,15.365714285714287
NI,629135.8751571429,98.55142857142857,15.564285714285715,204.22857142857143,7.051428571428572
NI,729921.3389142856,99.73714285714286,16.509999999999998,312.07142857142856,6.652857142857143
NI,927248.0727000001,99.07714285714285,15.625714285714285,306.37142857142857,10.505714285714287
NI,975721.1763571429,99.28857142857143,15.278571428571427,297.75714285714287,8.968571428571428
NI,1036327.8330857143,99.47,16.5,290.4857142857143,10.687142857142858
NI,204221.38037142856,100.18142857142857,16.858571428571427,52.771428571428565,3.6871428571428573
NI,965725.8498857142,100.03142857142858,16.157142857142855,304.9857142857142,10.257142857142856
NI,430439.0021714286,100.14571428571428,16.96,304.18571428571425,6.251428571428572
NI,997298.0034142856,99.9042857142857,17.914285714285715,300.57142857142856,11.348571428571429
NI,1078760.084542857,99.63142857142859,17.69857142857143,309.5285714285714,11.622857142857143
NI,655235.7116285714,99.5,16.267142857142858,317.4428571428571,8.405714285714286
NI,1036763.192,99.35714285714286,17.374285714285715,303.0142857142857,9.608571428571429
NI,1080873.1246,99.76714285714286,16.785714285714285,298.88571428571424,8.224285714285715
NI,805149.5826142858,100.06142857142856,17.362857142857145,309.9857142857143,6.517142857142857
NI,976639.9881857142,99.76,18.235714285714284,306.7,10.407142857142857
NI,686478.4939857143,99.78,18.05857142857143,245.9,7.078571428571428
NI,880811.8855428571,100.50285714285714,14.404285714285715,139.5857142857143,8.774285714285714
NI,723371.3252714286,100.50714285714285,13.887142857142857,111.45714285714284,6.727142857142857
NI,161576.86178571428,99.49,14.70142857142857,331.1571428571429,4.82
NI,124172.9152,98.94857142857143,15.83,187.18571428571428,3.5142857142857147
NI,1050809.080542857,98.11714285714287,17.36285714285714,309.0142857142857,11.114285714285714
NI,1158418.7000857142,97.98428571428572,18.544285714285714,308.9714285714286,14.700000000000001
NI,965414.9820571428,98.94714285714285,16.842857142857145,298.9428571428571,9.81
NI,425570.7985,99.62428571428572,15.742857142857144,200.92857142857142,5.231428571428571
NI,455669.3622,99.85857142857142,16.607142857142858,74.45714285714287,3.792857142857143
NI,471016.6882285714,99.92714285714285,17.37142857142857,135.05714285714285,6.898571428571429
NI,420727.94884285715,100.20285714285716,18.594285714285714,70.01428571428572,4.698571428571428
NI,327453.4349714286,100.51428571428572,19.762857142857143,61.75714285714286,4.8100000000000005
NI,414548.0164,100.78,19.457142857142856,46.271428571428565,5.431428571428571
NI,289294.85114285717,100.52857142857144,18.367142857142856,115.51428571428572,5.03
NI,539776.7134285715,100.08571428571429,18.154285714285713,308.6714285714285,5.17
NI,505116.5769142857,100.44428571428571,17.279999999999998,160.78571428571428,5.922857142857143
NI,117972.52828571429,100.28857142857143,17.252857142857145,123.94285714285715,3.5171428571428573
NI,387552.31549999997,99.71714285714286,17.24857142857143,315.3285714285715,5.488571428571428
NI,378978.3913142857,100.29428571428572,16.647142857142857,169.2571428571429,5.461428571428572
NI,416610.1947142857,101.17142857142858,17.62,96.27142857142857,4.31
NI,88177.3871857143,101.44571428571429,18.677142857142858,88.17142857142858,2.641428571428571
NI,310577.3442857143,101.10142857142857,18.30857142857143,311.95714285714286,4.49
NI,188994.81922857143,100.70142857142856,16.87,236.54285714285714,3.912857142857143
NI,670593.6779428571,100.09285714285714,16.305714285714284,304.75714285714287,8.217142857142857
NI,1000016.0153571429,99.73714285714286,17.495714285714286,305.0571428571429,8.087142857142856
NI,1207540.728842857,99.63428571428571,16.79285714285714,307.84285714285716,8.69
NI,1108108.6118857143,99.47857142857143,16.854285714285712,311.2285714285714,7.878571428571429
NI,805439.6612142856,99.28857142857143,15.62857142857143,209.97142857142856,7.638571428571429
NI,1273532.4673285715,99.91,13.68142857142857,137.9857142857143,10.864285714285714
NI,861388.2004142858,100.26428571428572,15.264285714285714,103.11428571428571,8.025714285714285
NI,511457.4427714286,99.86428571428571,19.29714285714286,46.32857142857143,5.97
NI,524901.7383428571,98.9342857142857,17.837142857142858,90.14285714285714,5.117142857142857
NI,706066.2310285715,98.49142857142859,16.65142857142857,173.01428571428573,5.9157142857142855
NI,465824.3865,99.47142857142856,15.29142857142857,239.54285714285717,4.384285714285714
NI,669910.4987285715,100.10428571428572,13.622857142857143,195.71428571428572,8.781428571428572
NI,516327.01815714285,100.88714285714286,13.247142857142858,158.57142857142858,8.18142857142857
NI,253281.07367142857,101.01857142857143,14.68142857142857,172.05714285714288,3.3299999999999996
NI,487207.27254285716,100.86714285714287,15.922857142857142,306.35714285714283,6.0685714285714285
NI,841553.5867428572,100.75857142857141,14.901428571428571,200.6142857142857,7.74
NI,365421.82045714284,100.7957142857143,14.070000000000002,189.5142857142857,3.6685714285714286
NI,1286203.5936428572,99.92714285714285,15.368571428571428,308.5857142857143,9.571428571428571
NI,681166.4719,99.75999999999999,16.64428571428571,288.3285714285715,5.721428571428571
NI,741166.5058142857,99.54857142857144,17.095714285714283,296.61428571428576,7.67
NI,293139.8184428572,100.0457142857143,14.860000000000001,118.42857142857143,4.191428571428571
NI,569152.3216714285,99.71857142857142,15.252857142857142,314.4857142857143,6.961428571428572
NI,497655.9345142857,99.88571428571429,15.06857142857143,97.5,5.8185714285714285
NI,430726.6373,99.86285714285714,16.731428571428573,55.300000000000004,6.945714285714286
NI,527372.3604,99.36142857142856,16.955714285714286,116.25714285714285,5.867142857142857
NI,583433.0609571429,99.66142857142857,16.731428571428573,136.58571428571432,5.085714285714286
NI,628707.3247857143,99.56142857142856,16.734285714285715,155.68571428571428,5.028571428571429
NI,727895.2541285714,99.88142857142857,16.857142857142858,302.2142857142857,5.872857142857143
NI,1003247.4186142858,100.15857142857142,16.237142857142857,307.0857142857143,7.158571428571428
NI,654593.4292142857,100.16857142857143,15.685714285714285,315.92857142857144,5.707142857142857
NI,736739.8588142858,100.00142857142858,17.51571428571429,319.11428571428576,7.457142857142856
NI,788065.9463285714,100.25571428571428,15.317142857142857,169.81428571428572,6.081428571428572
NI,1271186.7433142855,100.33571428571429,13.507142857142856,109.08571428571429,11.104285714285714
NI,1180013.371,99.17285714285715,14.974285714285713,109.01428571428572,10.239999999999998
NI,856437.9032,98.74571428571429,13.547142857142857,272.04285714285714,9.885714285714286
NI,320731.40714285715,100.10714285714286,11.578571428571427,200.42857142857142,6.491428571428571
NI,212163.04465714283,101.0942857142857,11.99,121.52857142857144,4.37
NI,119532.07194285713,101.06714285714285,12.5,70.42857142857143,2.942857142857143
NI,151842.16421428573,100.67857142857143,14.271428571428572,109.62857142857145,4.588571428571428
NI,213591.95404285713,100.29142857142858,16.445714285714285,110.72857142857141,5.07
NI,301002.9471428571,99.60285714285715,16.745714285714286,44.199999999999996,6.497142857142857
NI,610494.7448000001,99.00142857142858,16.154285714285717,95.11428571428571,7.152857142857143
NI,719464.0939285714,98.44428571428571,15.97,331.2714285714286,10.06
NI,780678.5670714285,98.79714285714286,15.057142857142855,318.2857142857143,9.758571428571429
NI,308570.9432285714,99.39428571428572,14.284285714285714,303.3142857142857,5.015714285714286
NI,306232.77282857144,99.78142857142858,13.218571428571428,156.44285714285712,4.71
NI,211328.41625714285,100.50142857142858,12.227142857142857,149.52857142857144,4.472857142857143
NI,206327.47725714283,100.21857142857142,11.997142857142858,291.7714285714286,4.502857142857143
NI,389652.11888571427,100.47714285714287,10.921428571428569,180.1,6.488571428571428
NI,90588.15258571428,101.05714285714285,11.208571428571428,246.08571428571426,2.8728571428571428
NI,111160.08652857142,101.17714285714285,12.417142857142858,309.75714285714287,2.7328571428571427
NI,310802.13418571424,100.73714285714286,12.27,297.37142857142857,5.3100000000000005
NI,203713.31925714287,100.05,12.467142857142857,126.7,3.8271428571428574
NI,217495.86915714288,100.2242857142857,13.285714285714286,110.68571428571428,3.3300000000000005
NI,397951.707,100.20857142857143,12.915714285714285,312.0571428571429,5.571428571428571
NI,723575.2802142857,100.19428571428571,13.691428571428572,281.9,6.991428571428572
NI,981501.7345,99.7,14.944285714285714,332.5,9.605714285714285
NI,323385.8904571429,99.22571428571428,15.534285714285714,281.8142857142857,7.062857142857142
NI,639491.2268428571,98.19142857142856,13.747142857142858,245.34285714285716,8.922857142857143
NI,544649.2118428572,99.64714285714285,9.042857142857143,182.74285714285716,9.61
NI,606099.732,100.34571428571428,9.875714285714285,304.37142857142857,5.925714285714286
NI,1192683.3630714286,99.75285714285714,13.14857142857143,313.1857142857143,11.452857142857143
NI,697467.8161142857,99.61,11.070000000000002,251.65714285714284,8.092857142857143
NI,291433.82455714286,100.45000000000002,10.121428571428572,214.78571428571428,4.645714285714286
NI,36889.45418571429,100.92999999999999,10.617142857142856,269.88571428571424,2.357142857142857
NI,169620.13347142856,101.05571428571429,11.405714285714286,307.0571428571429,4.057142857142858
NI,653226.3914285714,100.88571428571429,12.51,319.7714285714286,6.8585714285714285
NI,491882.6007571429,100.77142857142857,13.267142857142858,315.3285714285715,7.1899999999999995
NI,156595.49362857142,100.83285714285715,13.828571428571427,305.04285714285714,4.927142857142856
NI,436909.2939142858,99.91428571428571,14.175714285714287,304.5285714285714,8.461428571428572
NI,733092.6966142857,99.20714285714284,12.164285714285713,159.25714285714284,10.045714285714284
NI,483376.06312857143,100.16285714285713,9.25,175.9,8.777142857142858
NI,303741.8701142857,100.67142857142858,9.754285714285714,276.77142857142854,3.704285714285714
NI,55941.46434285714,100.78,11.219999999999999,268.6142857142857,3.1100000000000003
NI,243972.74194285713,100.70857142857143,10.644285714285715,113.72857142857141,5.032857142857144
NI,578430.8961142857,99.60285714285715,13.418571428571429,7.428571428571429,8.73857142857143
NI,778386.4635142857,98.82857142857142,12.142857142857142,265.54285714285714,8.912857142857144
NI,949394.2740428571,99.30999999999999,10.872857142857143,274.6,11.577142857142857
NI,642756.1895571428,99.22428571428573,8.215714285714286,236.57142857142858,9.911428571428571
NI,297173.35574285715,100.69142857142857,7.115714285714286,206.65714285714284,7.988571428571428
NI,513733.0469714286,101.18571428571428,7.652857142857143,291.68571428571425,5.392857142857143
NI,1156070.6110142858,100.39285714285714,10.861428571428572,314.5,9.60142857142857
NI,441453.21224285715,100.17857142857143,11.735714285714286,213.21428571428572,5.832857142857143
NI,149544.35388571428,100.35142857142857,10.271428571428572,155.87142857142857,3.4957142857142856
NI,367228.94742857147,100.03857142857143,9.799999999999999,112.41428571428571,5.641428571428571
NI,417057.8102,99.63428571428572,11.878571428571428,84.97142857142856,5.5200000000000005
NI,852558.8281571429,100.06285714285714,11.195714285714285,161.81428571428572,7.161428571428572
NI,98013.57489999999,100.27857142857144,11.34142857142857,226.29999999999998,2.915714285714286
NI,378117.14557142864,99.88714285714286,10.994285714285713,325.92857142857144,5.901428571428572
NI,101472.64225714286,99.72857142857141,10.712857142857143,183.64285714285714,3.448571428571429
NI,321524.1016285714,100.07714285714285,10.095714285714285,122.38571428571429,4.6257142857142854
NI,636253.0879428572,99.91428571428571,10.132857142857144,113.35714285714286,5.957142857142857
NI,374953.03544285713,99.51571428571428,9.534285714285716,137.8857142857143,4.961428571428572
NI,253917.39597142857,99.50428571428571,8.207142857142857,163.58571428571426,3.754285714285714
NI,489691.73715714284,99.82142857142857,8.554285714285713,109.42857142857143,4.314285714285715
NI,148019.80394285714,99.85428571428572,9.412857142857144,149.82857142857142,2.884285714285714
NI,233819.19675714287,100.02571428571427,8.647142857142857,215.95714285714286,5.1899999999999995
NI,143034.2333714286,100.47571428571429,8.40857142857143,190.94285714285712,5.615714285714286
NI,411960.8395285714,100.31285714285715,8.47,292.85714285714283,4.465714285714286
NI,794697.9565,99.92,9.748571428571427,237.77142857142857,7.014285714285713
NI,534550.4174714286,100.39714285714285,8.645714285714286,287.4857142857143,5.267142857142858
NI,1238193.3517857143,100.17857142857143,11.532857142857141,301.8,9.709999999999999
NI,1227780.3886857142,99.41,12.062857142857142,298.5857142857143,12.952857142857143
NI,664262.5822857142,99.67142857142858,8.870000000000001,231.78571428571428,11.61
NI,697456.8082999999,100.20714285714287,7.972857142857143,272.74285714285713,7.281428571428571
NI,332233.3947571428,100.55714285714285,9.745714285714286,193.37142857142857,4.055714285714286
NI,24988.59847142857,101.13285714285713,8.69,122.94285714285714,2.287142857142857
NI,422746.4021142857,101.14142857142858,8.92142857142857,290.14285714285717,6.075714285714286
NI,551038.9384428571,101.02714285714286,10.320000000000002,256.07142857142856,6.094285714285713
NI,290980.7283857143,101.13714285714286,9.305714285714286,131.22857142857143,4.501428571428571
NI,427559.9180714286,100.80714285714285,8.732857142857144,114.62857142857142,5.732857142857143
NI,782871.7557714286,100.00857142857141,9.497142857142858,129.78571428571428,7.372857142857143
NI,1014802.3497857143,98.58285714285715,11.487142857142857,140.8,8.237142857142857
NI,529646.876,97.93857142857142,10.27,252.38571428571427,5.588571428571428
NI,698303.7917571429,98.83142857142857,9.768571428571429,253.9857142857143,7.224285714285714
NI,155702.14039999997,99.87285714285714,8.698571428571428,184.05714285714288,3.8000000000000003
NI,175604.8477,100.10285714285715,7.878571428571428,305.5,3.7671428571428573
NI,95312.97174285715,100.57714285714287,7.962857142857142,172.28571428571428,2.6942857142857144
NI,48577.31108571428,100.75142857142858,8.209999999999999,196.47142857142856,2.1857142857142855
NI,442565.91862857144,100.49714285714286,7.714285714285714,303.0285714285714,6.482857142857142
NI,693809.1811428572,99.82571428571428,11.01142857142857,15.885714285714286,10.758571428571429
NI,204551.87850000002,99.14,11.102857142857143,67.74285714285713,5.578571428571428
NI,211901.15754285714,99.05714285714286,8.962857142857143,193.64285714285714,3.8200000000000003
NI,823854.2521428571,99.33142857142856,9.138571428571428,287.22857142857146,7.422857142857143
NI,174022.60677142857,99.82571428571428,7.322857142857143,231.47142857142856,4.247142857142857
NI,571761.3136,99.56714285714285,6.71,108.62857142857142,5.028571428571428
NI,703809.6431142857,99.12285714285714,8.235714285714286,106.04285714285713,5.661428571428572
NI,106641.49862857143,99.22,7.892857142857143,209.62857142857143,4.552857142857143
NI,380540.89217142854,98.67571428571429,8.37,159.21428571428572,5.568571428571429
NI,210300.72627142858,99.39285714285714,9.041428571428572,246.95714285714283,3.8814285714285717
NI,419214.1958428571,99.42857142857143,8.75,281.42857142857144,5.235714285714286
NI,759394.2228285715,99.27142857142857,5.79,193.22857142857143,12.031428571428572
NI,802149.6980285713,99.19857142857143,5.9871428571428575,180.68571428571428,15.498571428571429
NI,928808.1967571428,99.8157142857143,7.525714285714286,174.34285714285716,11.527142857142858
NI,257120.59162857142,100.52,6.904285714285714,219.92857142857142,4.2942857142857145
NI,741379.9396,100.61428571428571,8.418571428571429,316.14285714285717,6.421428571428572
