Fuel_Code,POC_Code,DATE,Total_TP,Island,Latitude,Longitude,PS,T2M,WD50M,WS50M
Wind,TWC2201,9/11/2018,2103237.23,NI,-40.35426721,175.77371000444347,98.72,15.54,313.7,10.61
Wind,TWC2201,10/11/2018,680327.91,NI,-40.35426721,175.77371000444347,99.53,11.27,130,5.14
Wind,TWC2201,11/11/2018,527198.43,NI,-40.35426721,175.77371000444347,99.94,12.1,60.1,3.83
Wind,TWC2201,12/11/2018,83049.26,NI,-40.35426721,175.77371000444347,99.88,14.07,317.7,2.66
Wind,TWC2201,13/11/2018,284461.42,NI,-40.35426721,175.77371000444347,99.89,14.82,81.7,3.43
Wind,TWC2201,14/11/2018,508751.85,NI,-40.35426721,175.77371000444347,100.2,15.78,29.8,3.72
Wind,TWC2201,15/11/2018,580726.81,NI,-40.35426721,175.77371000444347,100.16,15.6,305.4,5.82
Wind,TWC2201,16/11/2018,1503731.38,NI,-40.35426721,175.77371000444347,99.66,14.48,304.7,8.2
Wind,TWC2201,17/11/2018,841123.07,NI,-40.35426721,175.77371000444347,99.17,13.99,302.4,6.82
Wind,TWC2201,18/11/2018,1865730.91,NI,-40.35426721,175.77371000444347,98.4,13.42,308.4,11.12
Wind,TWC2201,19/11/2018,641072.34,NI,-40.35426721,175.77371000444347,98.04,11.08,274.4,5.67
Wind,TWC2201,20/11/2018,128171.37,NI,-40.35426721,175.77371000444347,98.03,10.07,325.5,2.83
Wind,TWC2201,21/11/2018,76269.07,NI,-40.35426721,175.77371000444347,98.23,10.91,357.6,2.81
Wind,TWC2201,22/11/2018,38750.89,NI,-40.35426721,175.77371000444347,98.2,12.06,152.6,3.98
Wind,TWC2201,23/11/2018,710427.91,NI,-40.35426721,175.77371000444347,98.58,14.6,98,5.06
Wind,TWC2201,24/11/2018,524189.09,NI,-40.35426721,175.77371000444347,98.35,15.24,47.7,4.8
Wind,TWC2201,25/11/2018,1561553.24,NI,-40.35426721,175.77371000444347,97.79,15.05,87.2,9.01
Wind,TWC2201,26/11/2018,819606.2,NI,-40.35426721,175.77371000444347,97.78,14.07,119.3,7.41
Wind,TWC2201,27/11/2018,429424.99,NI,-40.35426721,175.77371000444347,97.68,14.01,189.5,6.52
Wind,TWC2201,28/11/2018,971827.17,NI,-40.35426721,175.77371000444347,98.07,15.31,127.8,8.33
Wind,TWC2201,29/11/2018,1502997.43,NI,-40.35426721,175.77371000444347,98.92,14.09,142.8,7.28
Wind,TWC2201,30/11/2018,1617705.23,NI,-40.35426721,175.77371000444347,99.11,15.82,74,7.36
Wind,TWC2201,1/12/2018,1751001.08,NI,-40.35426721,175.77371000444347,98.81,15.72,62,10.31
Wind,TWC2201,2/12/2018,1478360.99,NI,-40.35426721,175.77371000444347,98.35,17.68,65.7,8.71
Wind,TWC2201,3/12/2018,343696.01,NI,-40.35426721,175.77371000444347,97.8,18.32,21.3,3.67
Wind,TWC2201,4/12/2018,1302281.5,NI,-40.35426721,175.77371000444347,97.72,16.63,316.4,11.4
Wind,TWC2201,5/12/2018,2428588.1,NI,-40.35426721,175.77371000444347,98.04,13.83,303.1,15.84
Wind,TWC2201,6/12/2018,915571.61,NI,-40.35426721,175.77371000444347,98.73,11.46,205.3,7.56
Wind,TWC2201,7/12/2018,342078.37,NI,-40.35426721,175.77371000444347,99.74,12.62,210.8,6.47
Wind,TWC2201,8/12/2018,738718.62,NI,-40.35426721,175.77371000444347,99.7,15.09,321,4.56
Wind,TWC2201,9/12/2018,931638.77,NI,-40.35426721,175.77371000444347,99.23,16.45,328.5,6.12
Wind,TWC2201,10/12/2018,1397907.71,NI,-40.35426721,175.77371000444347,99.07,15.92,131.9,7
Wind,TWC2201,11/12/2018,335421.33,NI,-40.35426721,175.77371000444347,99.01,16.19,69.2,2.91
Wind,TWC2201,12/12/2018,90614.88,NI,-40.35426721,175.77371000444347,98.89,16.75,247.4,2.47
Wind,TWC2201,13/12/2018,347517.39,NI,-40.35426721,175.77371000444347,99.13,17.13,114,4.1
Wind,TWC2201,14/12/2018,165029.4,NI,-40.35426721,175.77371000444347,99.46,16.54,85.6,2.42
Wind,TWC2201,15/12/2018,300637.24,NI,-40.35426721,175.77371000444347,99.75,17.44,154.5,3.21
Wind,TWC2201,16/12/2018,600218.23,NI,-40.35426721,175.77371000444347,100.07,17.47,123.8,3.51
Wind,TWC2201,17/12/2018,853568.52,NI,-40.35426721,175.77371000444347,99.94,17.47,319.4,6.78
Wind,TWC2201,18/12/2018,2495473.44,NI,-40.35426721,175.77371000444347,99.04,17.22,302.1,11.36
Wind,TWC2201,19/12/2018,1121851.73,NI,-40.35426721,175.77371000444347,98.23,16.99,313.2,8.28
Wind,TWC2201,20/12/2018,665318.06,NI,-40.35426721,175.77371000444347,97.72,16.21,256.6,4.7
Wind,TWC2201,21/12/2018,436761.46,NI,-40.35426721,175.77371000444347,97.72,15.47,267.8,5.03
Wind,TWC2201,22/12/2018,653374.13,NI,-40.35426721,175.77371000444347,98.12,15.93,280.7,5.7
Wind,TWC2201,23/12/2018,1190354.05,NI,-40.35426721,175.77371000444347,98.83,15.76,123.5,5.71
Wind,TWC2201,24/12/2018,2435542.09,NI,-40.35426721,175.77371000444347,99.17,15.75,90.1,10.18
Wind,TWC2201,25/12/2018,1271265.57,NI,-40.35426721,175.77371000444347,98.13,17.57,90.8,8.3
Wind,TWC2201,26/12/2018,475243.24,NI,-40.35426721,175.77371000444347,98.5,16.84,183.2,5.66
Wind,TWC2201,27/12/2018,189083.39,NI,-40.35426721,175.77371000444347,99.15,16.26,90.3,2.44
Wind,TWC2201,28/12/2018,509961.69,NI,-40.35426721,175.77371000444347,99.64,16.95,68.4,4.15
Wind,TWC2201,29/12/2018,1539119.43,NI,-40.35426721,175.77371000444347,99.76,15.83,310.5,8.78
Wind,TWC2201,30/12/2018,2493862.31,NI,-40.35426721,175.77371000444347,99.5,16.75,312,10.75
Wind,TWC2201,31/12/2018,1346357.58,NI,-40.35426721,175.77371000444347,99.18,17.92,310.2,7.93
Wind,TWC2201,1/01/2019,285658.9,NI,-40.35426721,175.77371000444347,98.96,19.68,339.9,4.06
Wind,TWC2201,2/01/2019,2494262.92,NI,-40.35426721,175.77371000444347,98.68,18.6,310.1,11
Wind,TWC2201,3/01/2019,2648366.41,NI,-40.35426721,175.77371000444347,98.54,18.63,297.6,12.87
Wind,TWC2201,4/01/2019,1305585.65,NI,-40.35426721,175.77371000444347,98.92,18.57,252.8,6.41
Wind,TWC2201,5/01/2019,1358219.09,NI,-40.35426721,175.77371000444347,99.27,17.57,320.2,8.71
Wind,TWC2201,6/01/2019,2547989.76,NI,-40.35426721,175.77371000444347,99.01,18.31,295.3,12.77
Wind,TWC2201,7/01/2019,1597710.04,NI,-40.35426721,175.77371000444347,99.15,17.76,295.9,8.82
Wind,TWC2201,8/01/2019,757106.65,NI,-40.35426721,175.77371000444347,99.42,17.6,304.9,5.68
Wind,TWC2201,9/01/2019,732346.89,NI,-40.35426721,175.77371000444347,99.42,19.21,321.1,6.1
Wind,TWC2201,10/01/2019,1873144.4,NI,-40.35426721,175.77371000444347,99.27,19.29,307.4,12.15
Wind,TWC2201,11/01/2019,1967887.75,NI,-40.35426721,175.77371000444347,99.39,19.26,294.4,9.49
Wind,TWC2201,12/01/2019,1302293.49,NI,-40.35426721,175.77371000444347,99.9,17.69,89.1,7.04
Wind,TWC2201,13/01/2019,791109.95,NI,-40.35426721,175.77371000444347,99.15,19.22,318.4,9.18
Wind,TWC2201,14/01/2019,915967.19,NI,-40.35426721,175.77371000444347,98.3,15.84,203.3,7.85
Wind,TWC2201,15/01/2019,2344174.02,NI,-40.35426721,175.77371000444347,98.62,16.24,163.2,11.56
Wind,TWC2201,16/01/2019,1778360.77,NI,-40.35426721,175.77371000444347,98.73,16.36,152.6,8.19
Wind,TWC2201,17/01/2019,448547.77,NI,-40.35426721,175.77371000444347,98.49,19.61,287.2,2.26
Wind,TWC2201,18/01/2019,772991.19,NI,-40.35426721,175.77371000444347,98.71,18.77,306.6,4.59
Wind,TWC2201,19/01/2019,1564565.99,NI,-40.35426721,175.77371000444347,98.74,19.26,309.7,10.26
Wind,TWC2201,20/01/2019,2669741.28,NI,-40.35426721,175.77371000444347,98.32,17.95,294.2,13.99
Wind,TWC2201,21/01/2019,2249437.77,NI,-40.35426721,175.77371000444347,98.23,17.15,290.7,15.17
Wind,TWC2201,22/01/2019,2349081.94,NI,-40.35426721,175.77371000444347,98.72,17.08,299.6,8.47
Wind,TWC2201,23/01/2019,2467462.28,NI,-40.35426721,175.77371000444347,98.4,18.5,299,14.82
Wind,TWC2201,24/01/2019,1315367.08,NI,-40.35426721,175.77371000444347,98.93,15.86,136.5,7.04
Wind,TWC2201,25/01/2019,283982.53,NI,-40.35426721,175.77371000444347,99.28,16.36,325.9,3.84
Wind,TWC2201,26/01/2019,2272399.99,NI,-40.35426721,175.77371000444347,99.05,16.28,313.2,10.87
Wind,TWC2201,27/01/2019,2174039.35,NI,-40.35426721,175.77371000444347,98.94,18.86,301.3,10.38
Wind,TWC2201,28/01/2019,2000728.05,NI,-40.35426721,175.77371000444347,99.13,19.98,309.7,9.26
Wind,TWC2201,29/01/2019,1384058.19,NI,-40.35426721,175.77371000444347,99.62,22.11,73.7,5.2
Wind,TWC2201,30/01/2019,487689.24,NI,-40.35426721,175.77371000444347,99.95,22.52,313.9,5.53
Wind,TWC2201,31/01/2019,593046.96,NI,-40.35426721,175.77371000444347,99.72,22.43,310.9,4.69
Wind,TWC2201,1/02/2019,2021960.06,NI,-40.35426721,175.77371000444347,99.14,20.17,303.9,10.71
Wind,TWC2201,2/02/2019,1935604.86,NI,-40.35426721,175.77371000444347,99.65,16.91,124.9,8.27
Wind,TWC2201,3/02/2019,964454.04,NI,-40.35426721,175.77371000444347,99.99,18.64,59.3,4.35
Wind,TWC2201,4/02/2019,1259004.2,NI,-40.35426721,175.77371000444347,99.71,19.37,310,7.88
Wind,TWC2201,5/02/2019,2392252.81,NI,-40.35426721,175.77371000444347,99.23,19.56,302.8,12.04
Wind,TWC2201,6/02/2019,2090447.99,NI,-40.35426721,175.77371000444347,99.81,15.13,153.1,9.09
Wind,TWC2201,7/02/2019,1400359.32,NI,-40.35426721,175.77371000444347,100.34,14.72,108.8,7.76
Wind,TWC2201,8/02/2019,263858.96,NI,-40.35426721,175.77371000444347,99.87,17.23,27.5,3.86
Wind,TWC2201,9/02/2019,116952.76,NI,-40.35426721,175.77371000444347,99.44,18.88,348.7,4.1
Wind,TWC2201,10/02/2019,337177.68,NI,-40.35426721,175.77371000444347,98.92,19.72,36.3,3.81
Wind,TWC2201,11/02/2019,161890.55,NI,-40.35426721,175.77371000444347,98.33,19.63,343.7,2.92
Wind,TWC2201,12/02/2019,1183926.64,NI,-40.35426721,175.77371000444347,98.24,18.53,306.7,8.78
Wind,TWC2201,13/02/2019,773898.13,NI,-40.35426721,175.77371000444347,98.73,20.28,298.7,5.91
Wind,TWC2201,14/02/2019,877353.14,NI,-40.35426721,175.77371000444347,98.92,19.11,302.9,7.59
Wind,TWC2201,15/02/2019,722000.93,NI,-40.35426721,175.77371000444347,98.85,18.9,301.2,7.27
Wind,TWC2201,16/02/2019,1185165.41,NI,-40.35426721,175.77371000444347,98.95,16.23,189.3,7.84
Wind,TWC2201,17/02/2019,937120.36,NI,-40.35426721,175.77371000444347,99.11,16.55,327.2,5.31
Wind,TWC2201,18/02/2019,1886108.02,NI,-40.35426721,175.77371000444347,99,17.14,307.3,8.86
Wind,TWC2201,19/02/2019,1168360.29,NI,-40.35426721,175.77371000444347,99.06,17.82,310.3,7.38
Wind,TWC2201,20/02/2019,1324191.59,NI,-40.35426721,175.77371000444347,99.13,18.51,301.4,7.52
Wind,TWC2201,21/02/2019,449220.55,NI,-40.35426721,175.77371000444347,99.29,20.15,312.4,5.69
Wind,TWC2201,22/02/2019,1067967.94,NI,-40.35426721,175.77371000444347,98.85,20.08,313.9,9.82
Wind,TWC2201,23/02/2019,465787.97,NI,-40.35426721,175.77371000444347,98.09,17.11,288.6,4.32
Wind,TWC2201,24/02/2019,644485.64,NI,-40.35426721,175.77371000444347,97.83,12.91,168.9,9.62
Wind,TWC2201,25/02/2019,857990.38,NI,-40.35426721,175.77371000444347,99.49,12.76,162.1,10.54
Wind,TWC2201,26/02/2019,362308.01,NI,-40.35426721,175.77371000444347,99.82,13.83,306.1,3.65
Wind,TWC2201,27/02/2019,2039265.79,NI,-40.35426721,175.77371000444347,99.17,15.39,307,12.05
Wind,TWC2201,28/02/2019,853315.26,NI,-40.35426721,175.77371000444347,99.75,13.1,177.1,7.9
Wind,TWC2201,1/03/2019,218486.92,NI,-40.35426721,175.77371000444347,100.29,13.3,146.2,3.82
Wind,TWC2201,2/03/2019,123250.41,NI,-40.35426721,175.77371000444347,100.51,13.83,161.6,5.28
Wind,TWC2201,3/03/2019,86920.36,NI,-40.35426721,175.77371000444347,100.55,16.1,216.4,2.59
Wind,TWC2201,4/03/2019,1182995.52,NI,-40.35426721,175.77371000444347,100.2,15.62,309.8,8.09
Wind,TWC2201,5/03/2019,1414952.25,NI,-40.35426721,175.77371000444347,99.88,17.14,309.8,7.73
Wind,TWC2201,6/03/2019,818726.5,NI,-40.35426721,175.77371000444347,99.81,17.65,316.3,6.52
Wind,TWC2201,7/03/2019,1318632.56,NI,-40.35426721,175.77371000444347,99.54,18.44,314,9.7
Wind,TWC2201,8/03/2019,347024.52,NI,-40.35426721,175.77371000444347,99.27,17.62,45,4.57
Wind,TWC2201,9/03/2019,303214.14,NI,-40.35426721,175.77371000444347,99.46,17.02,141.2,4.16
Wind,TWC2201,10/03/2019,1017364.05,NI,-40.35426721,175.77371000444347,99.53,16.21,147.7,6.21
Wind,TWC2201,11/03/2019,307076.41,NI,-40.35426721,175.77371000444347,99.48,17.53,317.6,4.03
Wind,TWC2201,12/03/2019,458496.56,NI,-40.35426721,175.77371000444347,99.42,17.45,313.5,6.53
Wind,TWC2201,13/03/2019,1789645.03,NI,-40.35426721,175.77371000444347,99.27,18.5,313.7,9.7
Wind,TWC2201,14/03/2019,1047076.61,NI,-40.35426721,175.77371000444347,99.69,18.57,196.2,4.9
Wind,TWC2201,15/03/2019,183229.4,NI,-40.35426721,175.77371000444347,99.87,19.21,314.8,5.03
Wind,TWC2201,16/03/2019,878169.78,NI,-40.35426721,175.77371000444347,99.94,18.21,295.6,5.99
Wind,TWC2201,17/03/2019,1133307.63,NI,-40.35426721,175.77371000444347,100.37,16.79,121.1,6.01
Wind,TWC2201,18/03/2019,428464.58,NI,-40.35426721,175.77371000444347,100.11,17.55,73,3.59
Wind,TWC2201,19/03/2019,818858.92,NI,-40.35426721,175.77371000444347,100.07,17.76,79.7,4.22
Wind,TWC2201,20/03/2019,814775.43,NI,-40.35426721,175.77371000444347,100.12,17.22,101.1,5.11
Wind,TWC2201,21/03/2019,1209369.16,NI,-40.35426721,175.77371000444347,100.3,17.04,97.8,5.85
Wind,TWC2201,22/03/2019,295087.52,NI,-40.35426721,175.77371000444347,100.21,17.55,59.2,3.1
Wind,TWC2201,23/03/2019,79606.91,NI,-40.35426721,175.77371000444347,99.96,17.32,38.4,2.08
Wind,TWC2201,24/03/2019,439950.56,NI,-40.35426721,175.77371000444347,99.93,17.15,314.4,4.5
Wind,TWC2201,25/03/2019,1378776.43,NI,-40.35426721,175.77371000444347,100.07,18.29,313,8.18
Wind,TWC2201,26/03/2019,1910789.94,NI,-40.35426721,175.77371000444347,99.84,18.7,319.8,11.23
Wind,TWC2201,27/03/2019,1925958.33,NI,-40.35426721,175.77371000444347,99.32,18.37,326.4,12.22
Wind,TWC2201,28/03/2019,1642783.16,NI,-40.35426721,175.77371000444347,99.99,15.61,126.5,7.83
Wind,TWC2201,29/03/2019,1650595.53,NI,-40.35426721,175.77371000444347,100.44,16.04,91.9,7.13
Wind,TWC2201,30/03/2019,1345004.11,NI,-40.35426721,175.77371000444347,100.38,16.98,75.3,6.16
Wind,TWC2201,31/03/2019,508441.15,NI,-40.35426721,175.77371000444347,99.78,19,25.2,4.72
Wind,TWC2201,1/04/2019,962409.55,NI,-40.35426721,175.77371000444347,98.94,17.55,336.3,9.85
Wind,TWC2201,2/04/2019,1157771.35,NI,-40.35426721,175.77371000444347,99.56,13.64,192,7.63
Wind,TWC2201,3/04/2019,1298965.84,NI,-40.35426721,175.77371000444347,100.26,11.59,150,6.49
Wind,TWC2201,4/04/2019,424830.64,NI,-40.35426721,175.77371000444347,99.87,13,59.3,2.37
Wind,TWC2201,5/04/2019,1091091.97,NI,-40.35426721,175.77371000444347,99.78,11.7,163.5,6.22
Wind,TWC2201,6/04/2019,1391292.31,NI,-40.35426721,175.77371000444347,99.83,10.33,185.1,7.59
Wind,TWC2201,7/04/2019,730251.67,NI,-40.35426721,175.77371000444347,99.47,11.38,129.2,4.32
Wind,TWC2201,8/04/2019,698219.29,NI,-40.35426721,175.77371000444347,99.38,12.88,162.5,7.23
Wind,TWC2201,9/04/2019,871452.44,NI,-40.35426721,175.77371000444347,99.47,13.39,293.8,4.87
Wind,TWC2201,10/04/2019,1960036.25,NI,-40.35426721,175.77371000444347,99.13,15.82,309.1,9.79
Wind,TWC2201,11/04/2019,549704.34,NI,-40.35426721,175.77371000444347,98.21,14.05,332.6,7.36
Wind,TWC2201,12/04/2019,550668.87,NI,-40.35426721,175.77371000444347,98.5,11.69,199.8,10.48
Wind,TWC2201,13/04/2019,219959.07,NI,-40.35426721,175.77371000444347,99.34,8.97,190.9,6.93
Wind,TWC2201,14/04/2019,186084.67,NI,-40.35426721,175.77371000444347,99.42,9.61,187.8,5.42
Wind,TWC2201,15/04/2019,407187.63,NI,-40.35426721,175.77371000444347,99.96,9.85,182.5,6.28
Wind,TWC2201,16/04/2019,238726.28,NI,-40.35426721,175.77371000444347,100.48,10.62,177.5,6.31
Wind,TWC2201,17/04/2019,438378.65,NI,-40.35426721,175.77371000444347,100.96,10.97,144.6,5.1
Wind,TWC2201,18/04/2019,1228059.49,NI,-40.35426721,175.77371000444347,101.09,11.17,106.3,4.1
Wind,TWC2201,19/04/2019,535413.56,NI,-40.35426721,175.77371000444347,100.95,10.85,329.1,5.29
Wind,TWC2201,20/04/2019,1598828.6,NI,-40.35426721,175.77371000444347,100.39,12.82,318,9.31
Wind,TWC2201,21/04/2019,518862.07,NI,-40.35426721,175.77371000444347,99.94,13.35,353.9,6.59
Wind,TWC2201,22/04/2019,460593.43,NI,-40.35426721,175.77371000444347,99.86,13.02,93.7,4.7
Wind,TWC2201,23/04/2019,367271.05,NI,-40.35426721,175.77371000444347,99.6,14.01,90.5,3.59
Wind,TWC2201,24/04/2019,160942.86,NI,-40.35426721,175.77371000444347,99.42,14.23,97.9,2.85
Wind,TWC2201,25/04/2019,696242.68,NI,-40.35426721,175.77371000444347,99.15,14.3,313.5,3.99
Wind,TWC2201,26/04/2019,1729739.99,NI,-40.35426721,175.77371000444347,99,14.71,308.5,8.08
Wind,TWC2201,27/04/2019,1587374.13,NI,-40.35426721,175.77371000444347,98.91,15.82,320.4,10.78
Wind,TWC2201,28/04/2019,1347605.28,NI,-40.35426721,175.77371000444347,98.63,13.98,307,8.97
Wind,TWC2201,29/04/2019,1729131.52,NI,-40.35426721,175.77371000444347,97.87,12.28,312.7,12.15
Wind,TWC2201,30/04/2019,892685.31,NI,-40.35426721,175.77371000444347,99.38,9.82,179,10.07
Wind,TWC2201,1/05/2019,201161.16,NI,-40.35426721,175.77371000444347,100.32,10.01,161.2,5.39
Wind,TWC2201,2/05/2019,478548.42,NI,-40.35426721,175.77371000444347,99.92,10.5,304.9,3.61
Wind,TWC2201,3/05/2019,126456.9,NI,-40.35426721,175.77371000444347,100.06,11.52,356,1.93
Wind,TWC2201,4/05/2019,934874.81,NI,-40.35426721,175.77371000444347,100.19,11.54,326.8,6.92
Wind,TWC2201,5/05/2019,937238.54,NI,-40.35426721,175.77371000444347,100.21,12.76,307.3,5.66
Wind,TWC2201,6/05/2019,450717.5,NI,-40.35426721,175.77371000444347,100.5,12.49,112.2,3.78
Wind,TWC2201,7/05/2019,383390.72,NI,-40.35426721,175.77371000444347,100.47,11.73,66.6,4.15
Wind,TWC2201,8/05/2019,33927.62,NI,-40.35426721,175.77371000444347,100.14,12.33,342.4,4.32
Wind,TWC2201,9/05/2019,642370.53,NI,-40.35426721,175.77371000444347,99.93,13.33,336.8,7.28
Wind,TWC2201,10/05/2019,1386176.15,NI,-40.35426721,175.77371000444347,99.74,14.28,315.5,9.28
Wind,TWC2201,11/05/2019,945974.45,NI,-40.35426721,175.77371000444347,99.92,13.52,317.2,7.38
Wind,TWC2201,12/05/2019,853369.78,NI,-40.35426721,175.77371000444347,98.69,13.88,346.5,9.41
Wind,TWC2201,13/05/2019,958938.99,NI,-40.35426721,175.77371000444347,98.72,11.19,241.2,8.9
Wind,TWC2201,14/05/2019,1666586.33,NI,-40.35426721,175.77371000444347,99.74,9.87,316.5,10.22
Wind,TWC2201,15/05/2019,2513471.52,NI,-40.35426721,175.77371000444347,98.75,13.59,294.4,15.01
Wind,TWC2201,16/05/2019,2448417.58,NI,-40.35426721,175.77371000444347,98.41,12.41,275.4,13.07
Wind,TWC2201,17/05/2019,277912.53,NI,-40.35426721,175.77371000444347,99.5,7.05,201.6,4.77
Wind,TWC2201,18/05/2019,2281854.17,NI,-40.35426721,175.77371000444347,99.33,10.4,306.6,10.94
Wind,TWC2201,19/05/2019,1478566.7,NI,-40.35426721,175.77371000444347,98.84,12.61,278.1,8.61
Wind,TWC2201,20/05/2019,1217676.7,NI,-40.35426721,175.77371000444347,99.43,11.26,308.8,6.45
Wind,TWC2201,21/05/2019,1282703.23,NI,-40.35426721,175.77371000444347,99.83,11.97,322.3,6.49
Wind,TWC2201,22/05/2019,2244560.39,NI,-40.35426721,175.77371000444347,99.79,12.66,312.3,10.19
Wind,TWC2201,23/05/2019,548110.7,NI,-40.35426721,175.77371000444347,100.01,13.49,317.4,3.82
Wind,TWC2201,24/05/2019,1086695.35,NI,-40.35426721,175.77371000444347,100.21,12.17,320.5,7.31
Wind,TWC2201,25/05/2019,2542167.05,NI,-40.35426721,175.77371000444347,99.9,11.57,312.6,9.93
Wind,TWC2201,26/05/2019,2271997.39,NI,-40.35426721,175.77371000444347,99.5,12.32,304.5,9.74
Wind,TWC2201,27/05/2019,1156779.17,NI,-40.35426721,175.77371000444347,99.19,12.32,319.1,8.07
Wind,TWC2201,28/05/2019,738955.54,NI,-40.35426721,175.77371000444347,98.07,13.01,347.8,9.29
Wind,TWC2201,29/05/2019,2329808.32,NI,-40.35426721,175.77371000444347,98.24,13.17,299.3,14.6
Wind,TWC2201,30/05/2019,2600548.17,NI,-40.35426721,175.77371000444347,98.47,13.85,326.1,14.46
Wind,TWC2201,31/05/2019,1432264.16,NI,-40.35426721,175.77371000444347,97.28,12.02,316.4,11.73
Wind,TWC2201,1/06/2019,2010126.5,NI,-40.35426721,175.77371000444347,96.54,8.61,285.8,14.1
Wind,TWC2201,2/06/2019,195713.78,NI,-40.35426721,175.77371000444347,97.75,6.83,202.9,11.53
Wind,TWC2201,3/06/2019,1216479.83,NI,-40.35426721,175.77371000444347,98.8,7.32,282.2,7.41
Wind,TWC2201,4/06/2019,2164729.19,NI,-40.35426721,175.77371000444347,98.42,11.19,299.7,10.8
Wind,TWC2201,5/06/2019,1191364.46,NI,-40.35426721,175.77371000444347,97.51,9.38,142.6,7.75
Wind,TWC2201,6/06/2019,1650744.9,NI,-40.35426721,175.77371000444347,97.43,8.74,285.6,9.95
Wind,TWC2201,7/06/2019,724275.97,NI,-40.35426721,175.77371000444347,97.85,8.05,243.4,8.78
Wind,TWC2201,8/06/2019,1762125.73,NI,-40.35426721,175.77371000444347,98.07,9.07,241.3,9.24
Wind,TWC2201,9/06/2019,1481447.05,NI,-40.35426721,175.77371000444347,99.17,7.89,289.4,7.43
Wind,TWC2201,10/06/2019,1897524.99,NI,-40.35426721,175.77371000444347,99.37,11.18,307.1,8.39
Wind,TWC2201,11/06/2019,1011510.53,NI,-40.35426721,175.77371000444347,99.29,10.91,330.5,7.3
Wind,TWC2201,12/06/2019,321929.15,NI,-40.35426721,175.77371000444347,98.83,10.88,37.2,5.62
Wind,TWC2201,13/06/2019,1088745.9,NI,-40.35426721,175.77371000444347,98.67,12.78,110.8,7.94
Wind,TWC2201,14/06/2019,850607.77,NI,-40.35426721,175.77371000444347,98.53,12.87,108.5,6.38
Wind,TWC2201,15/06/2019,173838.23,NI,-40.35426721,175.77371000444347,98.15,10.78,243.7,4.19
Wind,TWC2201,16/06/2019,1806546.76,NI,-40.35426721,175.77371000444347,98.47,10.13,281.9,10.12
Wind,TWC2201,17/06/2019,1467303.17,NI,-40.35426721,175.77371000444347,98.79,8.51,276.3,9.96
Wind,TWC2201,18/06/2019,427330.06,NI,-40.35426721,175.77371000444347,99.62,6.06,208.9,6.55
Wind,TWC2201,19/06/2019,85113.73,NI,-40.35426721,175.77371000444347,100.24,5.11,107.8,2.67
Wind,TWC2201,20/06/2019,74024.26,NI,-40.35426721,175.77371000444347,99.9,5.42,8.9,5.08
Wind,TWC2201,21/06/2019,1625091.19,NI,-40.35426721,175.77371000444347,98.99,10.12,322.1,9.43
Wind,TWC2201,22/06/2019,920553.93,NI,-40.35426721,175.77371000444347,98.78,9.3,299.8,6.13
Wind,TWC2201,23/06/2019,977153.63,NI,-40.35426721,175.77371000444347,98.4,8.32,115,6.17
Wind,TWC2201,24/06/2019,348303.26,NI,-40.35426721,175.77371000444347,99.22,7.35,172,5.7
Wind,TWC2201,25/06/2019,68999.62,NI,-40.35426721,175.77371000444347,100.45,6.84,161.7,3.14
Wind,TWC2201,26/06/2019,62615.43,NI,-40.35426721,175.77371000444347,100.81,6.02,3.2,2.35
Wind,TWC2201,27/06/2019,242304.9,NI,-40.35426721,175.77371000444347,101.12,7.02,336,1.66
Wind,TWC2201,28/06/2019,88441.65,NI,-40.35426721,175.77371000444347,101.38,5.7,354.5,3.01
Wind,TWC2201,29/06/2019,1908680.22,NI,-40.35426721,175.77371000444347,101.15,5.74,322.6,8.24
Wind,TWC2201,30/06/2019,618787.09,NI,-40.35426721,175.77371000444347,100.94,6.61,355.6,4.26
Wind,TWC2201,1/07/2019,1072628.7,NI,-40.35426721,175.77371000444347,100.71,6.43,330.9,6.57
Wind,TWC2201,2/07/2019,145973.95,NI,-40.35426721,175.77371000444347,100.65,9.57,354.6,5.58
Wind,TWC2201,3/07/2019,338473.08,NI,-40.35426721,175.77371000444347,100.06,12.53,346.8,9.55
Wind,TWC2201,4/07/2019,1161528.61,NI,-40.35426721,175.77371000444347,99.64,11.2,187.1,8.82
Wind,TWC2201,5/07/2019,671478.56,NI,-40.35426721,175.77371000444347,99.38,6.96,192.2,10.91
Wind,TWC2201,6/07/2019,254377.48,NI,-40.35426721,175.77371000444347,99.91,7.79,197.5,9.83
Wind,TWC2201,7/07/2019,1537327.35,NI,-40.35426721,175.77371000444347,99.55,7.66,299.7,8.58
Wind,TWC2201,8/07/2019,1166970.35,NI,-40.35426721,175.77371000444347,98.64,9.08,276,5.74
Wind,TWC2201,9/07/2019,2273518.88,NI,-40.35426721,175.77371000444347,98.65,9.23,311.2,9.46
Wind,TWC2201,10/07/2019,960615.19,NI,-40.35426721,175.77371000444347,99,9.23,333.9,8.1
Wind,TWC2201,11/07/2019,1897496.83,NI,-40.35426721,175.77371000444347,99.13,10.61,306,9.62
Wind,TWC2201,12/07/2019,1157087.05,NI,-40.35426721,175.77371000444347,98.85,10.04,329.3,8.49
Wind,TWC2201,13/07/2019,2360560.55,NI,-40.35426721,175.77371000444347,98.73,11.45,301.4,11.36
Wind,TWC2201,14/07/2019,2101511.19,NI,-40.35426721,175.77371000444347,97.46,11.03,325.6,13.34
