DATE,POC_Code,RH2M
2020-03-10,WPA2201,80.94
2020-03-11,WPA2201,74.97
2020-03-12,WPA2201,55.86
2020-03-13,WPA2201,66.33
2020-03-14,WPA2201,66.56
2020-03-15,WPA2201,66.38
2020-03-16,WPA2201,64.9
2020-03-17,WPA2201,59.75
2020-03-18,WPA2201,57.25
2020-03-19,WPA2201,79.31
2020-03-20,WPA2201,85.31
2020-03-21,WPA2201,77.04
2020-03-22,WPA2201,89.28
2020-03-23,WPA2201,92.04
2020-03-24,WPA2201,74.64
2020-03-25,WPA2201,78.43
2020-03-26,WPA2201,84.38
2020-03-27,WPA2201,87.39
2020-03-28,WPA2201,83.39
2020-03-29,WPA2201,71.61
2020-03-30,WPA2201,80.6
2020-03-31,WPA2201,70.52
2020-04-01,WPA2201,63.45
2020-04-02,WPA2201,63.79
2020-04-03,WPA2201,65.17
2020-04-04,WPA2201,71.02
2020-04-05,WPA2201,66.13
2020-04-06,WPA2201,67.11
2020-04-07,WPA2201,74.3
2020-04-08,WPA2201,91.97
2020-04-09,WPA2201,78.98
2020-04-10,WPA2201,71.23
2020-04-11,WPA2201,76.15
2020-04-12,WPA2201,83.65
2020-04-13,WPA2201,86.91
2020-04-14,WPA2201,71.74
2020-04-15,WPA2201,80.25
2020-04-16,WPA2201,85.16
2020-04-17,WPA2201,90.99
2020-04-18,WPA2201,89.6
2020-04-19,WPA2201,89.24
2020-04-20,WPA2201,93.3
2020-04-21,WPA2201,80.83
2020-04-22,WPA2201,71.43
2020-04-23,WPA2201,89.9
2020-04-24,WPA2201,84.57
2020-04-25,WPA2201,86.02
2020-04-26,WPA2201,78.57
2020-04-27,WPA2201,86.68
2020-04-28,WPA2201,70.65
2020-04-29,WPA2201,77.51
2020-04-30,WPA2201,85.33
2020-05-01,WPA2201,83.15
2020-05-02,WPA2201,85.41
2020-05-03,WPA2201,96.1
2020-05-04,WPA2201,93.63
2020-05-05,WPA2201,88.74
2020-05-06,WPA2201,78.65
2020-05-07,WPA2201,86.77
2020-05-08,WPA2201,82.73
2020-05-09,WPA2201,80.3
2020-05-10,WPA2201,84.91
2020-05-11,WPA2201,81.11
2020-05-12,WPA2201,81.13
2020-05-13,WPA2201,86.73
2020-05-14,WPA2201,87.6
2020-05-15,WPA2201,79.79
2020-05-16,WPA2201,87.55
2020-05-17,WPA2201,86.64
2020-05-18,WPA2201,81.34
2020-05-19,WPA2201,84.3
2020-05-20,WPA2201,72.67
2020-05-21,WPA2201,73.79
2020-05-22,WPA2201,77.25
2020-05-23,WPA2201,71.58
2020-05-24,WPA2201,97.26
2020-05-25,WPA2201,96.58
2020-05-26,WPA2201,86.63
2020-05-27,WPA2201,81.51
2020-05-28,WPA2201,83.97
2020-05-29,WPA2201,89.44
2020-05-30,WPA2201,90.76
2020-05-31,WPA2201,91.1
2020-06-01,WPA2201,93.31
2020-06-02,WPA2201,90.66
2020-06-03,WPA2201,85.59
2020-06-04,WPA2201,96.98
2020-06-05,WPA2201,95.07
2020-06-06,WPA2201,94.29
2020-06-07,WPA2201,87.78
2020-06-08,WPA2201,89.26
2020-06-09,WPA2201,90.02
2020-06-10,WPA2201,87.56
2020-06-11,WPA2201,91.28
2020-06-12,WPA2201,93.79
2020-06-13,WPA2201,90.18
2020-06-14,WPA2201,86.49
2020-06-15,WPA2201,90.99
2020-06-16,WPA2201,91.41
2020-06-17,WPA2201,91.87
2020-06-18,WPA2201,96.09
2020-06-19,WPA2201,94.42
2020-06-20,WPA2201,93.97
2020-06-21,WPA2201,93.85
2020-06-22,WPA2201,89.68
2020-06-23,WPA2201,91.85
2020-06-24,WPA2201,87.7
2020-06-25,WPA2201,92.4
2020-06-26,WPA2201,93.1
2020-06-27,WPA2201,96.08
2020-06-28,WPA2201,94.45
2020-06-29,WPA2201,96.68
2020-06-30,WPA2201,89.94
2020-07-01,WPA2201,87.61
2020-07-02,WPA2201,90.39
2020-07-03,WPA2201,89.06
2020-07-04,WPA2201,92.97
2020-07-05,WPA2201,92.95
2020-07-06,WPA2201,95.8
2020-07-07,WPA2201,94.54
2020-07-08,WPA2201,95.86
2020-07-09,WPA2201,87.01
2020-07-10,WPA2201,88.99
2020-07-11,WPA2201,96.31
2020-07-12,WPA2201,92.43
2020-07-13,WPA2201,97.59
2020-07-14,WPA2201,97.49
2020-07-15,WPA2201,96.42
2020-07-16,WPA2201,93.2
2020-07-17,WPA2201,91.23
2020-07-18,WPA2201,93.84
2020-07-19,WPA2201,93.51
2020-07-20,WPA2201,95.56
2020-07-21,WPA2201,96.92
2020-07-22,WPA2201,94.38
2020-07-23,WPA2201,89.6
2020-07-24,WPA2201,83.69
2020-07-25,WPA2201,89.87
2020-07-26,WPA2201,88.99
2020-07-27,WPA2201,82.49
2020-07-28,WPA2201,90.8
2020-07-29,WPA2201,83.39
2020-07-30,WPA2201,89.63
2020-07-31,WPA2201,88.85
2020-08-01,WPA2201,89.18
2020-08-02,WPA2201,92.28
2020-08-03,WPA2201,90.48
2020-08-04,WPA2201,82.03
2020-08-05,WPA2201,77.09
2020-08-06,WPA2201,94.41
2020-08-07,WPA2201,93.1
2020-08-08,WPA2201,86.64
2020-08-09,WPA2201,89.11
2020-08-10,WPA2201,90.29
2020-08-11,WPA2201,96.98
2020-08-12,WPA2201,89.12
2020-08-13,WPA2201,84.68
2020-08-14,WPA2201,83.83
2020-08-15,WPA2201,79.08
2020-08-16,WPA2201,73.01
2020-08-17,WPA2201,83.01
2020-08-18,WPA2201,87.73
2020-08-19,WPA2201,94.48
2020-08-20,WPA2201,96.69
2020-08-21,WPA2201,92.77
2020-08-22,WPA2201,87.07
2020-08-23,WPA2201,93.84
2020-08-24,WPA2201,96.16
2020-08-25,WPA2201,94.05
2020-08-26,WPA2201,87.84
2020-08-27,WPA2201,94.19
2020-08-28,WPA2201,91.71
2020-08-29,WPA2201,93.57
2020-08-30,WPA2201,89.28
2020-08-31,WPA2201,84.73
2020-09-01,WPA2201,89.78
2020-09-02,WPA2201,86.07
2020-09-03,WPA2201,77.02
2020-09-04,WPA2201,79.98
2020-09-05,WPA2201,88.6
2020-09-06,WPA2201,94.83
2020-09-07,WPA2201,80.27
2020-09-08,WPA2201,73.84
2020-09-09,WPA2201,87.58
2020-09-10,WPA2201,89.21
2020-09-11,WPA2201,77.35
2020-09-12,WPA2201,76.53
2020-09-13,WPA2201,88.81
2020-09-14,WPA2201,88.34
2020-09-15,WPA2201,86.94
2020-09-16,WPA2201,79.85
2020-09-17,WPA2201,88.45
2020-09-18,WPA2201,90.18
2020-09-19,WPA2201,86.18
2020-09-20,WPA2201,79.47
2020-09-21,WPA2201,81.31
2020-09-22,WPA2201,85.76
2020-09-23,WPA2201,89.56
2020-09-24,WPA2201,94.95
2020-09-25,WPA2201,84.4
2020-09-26,WPA2201,83.23
2020-09-27,WPA2201,91.69
2020-09-28,WPA2201,82.73
2020-09-29,WPA2201,79.16
2020-09-30,WPA2201,79.27
2020-10-01,WPA2201,79.61
2020-10-02,WPA2201,80.19
2020-10-03,WPA2201,82.21
2020-10-04,WPA2201,85.25
2020-10-05,WPA2201,73.52
2020-10-06,WPA2201,75.33
2020-10-07,WPA2201,85.11
2020-10-08,WPA2201,75.94
2020-10-09,WPA2201,71.97
2020-10-10,WPA2201,73.52
2020-10-11,WPA2201,78.07
2020-10-12,WPA2201,92.5
2020-10-13,WPA2201,90.38
2020-10-14,WPA2201,81.31
2020-10-15,WPA2201,83.01
2020-10-16,WPA2201,74.28
2020-10-17,WPA2201,75.41
2020-10-18,WPA2201,76.81
2020-10-19,WPA2201,91.9
2020-10-20,WPA2201,92.42
2020-10-21,WPA2201,86.04
2020-10-22,WPA2201,78.07
2020-10-23,WPA2201,77.9
2020-10-24,WPA2201,82.93
2020-10-25,WPA2201,84.6
2020-10-26,WPA2201,84.73
2020-10-27,WPA2201,83.0
2020-10-28,WPA2201,88.76
2020-10-29,WPA2201,89.26
2020-10-30,WPA2201,86.98
2020-10-31,WPA2201,91.49
2020-11-01,WPA2201,84.07
2020-11-02,WPA2201,78.1
2020-11-03,WPA2201,88.6
2020-11-04,WPA2201,85.27
2020-11-05,WPA2201,92.51
2020-11-06,WPA2201,87.8
2020-11-07,WPA2201,84.38
2020-11-08,WPA2201,82.29
2020-11-09,WPA2201,86.92
2020-11-10,WPA2201,86.29
2020-11-11,WPA2201,82.82
2020-11-12,WPA2201,82.9
2020-11-13,WPA2201,76.74
2020-11-14,WPA2201,80.51
2020-11-15,WPA2201,79.12
2020-11-16,WPA2201,83.43
2020-11-17,WPA2201,77.38
2020-11-18,WPA2201,85.53
2020-11-19,WPA2201,72.62
2020-11-20,WPA2201,74.68
2020-11-21,WPA2201,82.18
2020-11-22,WPA2201,72.55
2020-11-23,WPA2201,64.09
2020-11-24,WPA2201,80.42
2020-11-25,WPA2201,93.23
2020-11-26,WPA2201,89.4
2020-11-27,WPA2201,80.33
2020-11-28,WPA2201,70.49
2020-11-29,WPA2201,86.0
2020-11-30,WPA2201,91.52
2020-12-01,WPA2201,76.92
2020-12-02,WPA2201,72.94
2020-12-03,WPA2201,78.53
2020-12-04,WPA2201,76.9
2020-12-05,WPA2201,76.05
2020-12-06,WPA2201,76.05
2020-12-07,WPA2201,89.37
2020-12-08,WPA2201,89.52
2020-12-09,WPA2201,86.31
2020-12-10,WPA2201,83.84
2020-12-11,WPA2201,78.67
2020-12-12,WPA2201,72.48
2020-12-13,WPA2201,74.43
2020-12-14,WPA2201,63.94
2020-12-15,WPA2201,61.95
2020-12-16,WPA2201,75.7
2020-12-17,WPA2201,69.47
2020-12-18,WPA2201,72.42
2020-12-19,WPA2201,77.34
2020-12-20,WPA2201,72.81
2020-12-21,WPA2201,73.42
2020-12-22,WPA2201,77.26
2020-12-23,WPA2201,85.13
2020-12-24,WPA2201,85.5
2020-12-25,WPA2201,69.9
2020-12-26,WPA2201,72.13
2020-12-27,WPA2201,65.88
2020-12-28,WPA2201,64.22
2020-12-29,WPA2201,69.28
2020-12-30,WPA2201,65.62
2020-12-31,WPA2201,63.91
2021-01-01,WPA2201,64.36
2021-01-02,WPA2201,88.59
2021-01-03,WPA2201,91.18
2021-01-04,WPA2201,75.06
2021-01-05,WPA2201,66.55
2021-01-06,WPA2201,66.13
2021-01-07,WPA2201,80.18
2021-01-08,WPA2201,81.33
2021-01-09,WPA2201,72.09
2021-01-10,WPA2201,70.6
2021-01-11,WPA2201,65.96
2021-01-12,WPA2201,69.72
2021-01-13,WPA2201,66.64
2021-01-14,WPA2201,63.84
2021-01-15,WPA2201,64.54
2021-01-16,WPA2201,69.05
2021-01-17,WPA2201,78.55
2021-01-18,WPA2201,72.28
2021-01-19,WPA2201,80.15
2021-01-20,WPA2201,71.26
2021-01-21,WPA2201,72.31
2021-01-22,WPA2201,68.72
2021-01-23,WPA2201,75.66
2021-01-24,WPA2201,77.4
2021-01-25,WPA2201,71.03
2021-01-26,WPA2201,67.8
2021-01-27,WPA2201,68.84
2021-01-28,WPA2201,72.98
2021-01-29,WPA2201,53.34
2021-01-30,WPA2201,52.4
2021-01-31,WPA2201,53.5
2021-02-01,WPA2201,53.65
2021-02-02,WPA2201,55.93
2021-02-03,WPA2201,56.99
2021-02-04,WPA2201,53.26
2021-02-05,WPA2201,51.49
2021-02-06,WPA2201,58.19
2021-02-07,WPA2201,63.64
2021-02-08,WPA2201,65.04
2021-02-09,WPA2201,80.56
2021-02-10,WPA2201,89.94
2021-02-11,WPA2201,62.64
2021-02-12,WPA2201,63.66
2021-02-13,WPA2201,65.25
2021-02-14,WPA2201,62.36
2021-02-15,WPA2201,86.85
2021-02-16,WPA2201,78.31
2021-02-17,WPA2201,63.7
2021-02-18,WPA2201,57.74
2021-02-19,WPA2201,61.08
2021-02-20,WPA2201,59.73
2021-02-21,WPA2201,63.31
2021-02-22,WPA2201,64.86
2021-02-23,WPA2201,72.0
2021-02-24,WPA2201,69.4
2021-02-25,WPA2201,68.5
2021-02-26,WPA2201,66.08
2021-02-27,WPA2201,69.51
2021-02-28,WPA2201,68.51
2021-03-01,WPA2201,73.75
2021-03-02,WPA2201,80.57
2021-03-03,WPA2201,87.97
2021-03-04,WPA2201,88.85
2021-03-05,WPA2201,76.72
2021-03-06,WPA2201,78.51
2021-03-07,WPA2201,76.31
2021-03-08,WPA2201,69.61
2021-03-09,WPA2201,75.59
2021-03-10,WPA2201,85.97
2021-03-11,WPA2201,86.37
2021-03-12,WPA2201,62.3
2021-03-13,WPA2201,60.91
2021-03-14,WPA2201,64.32
2021-03-15,WPA2201,77.27
2021-03-16,WPA2201,84.29
2021-03-17,WPA2201,61.17
2021-03-18,WPA2201,57.89
2021-03-19,WPA2201,61.18
2021-03-20,WPA2201,60.46
2021-03-21,WPA2201,66.94
2021-03-22,WPA2201,65.25
2021-03-23,WPA2201,68.1
2021-03-24,WPA2201,67.17
2021-03-25,WPA2201,68.49
2021-03-26,WPA2201,72.5
2021-03-27,WPA2201,75.1
2021-03-28,WPA2201,77.15
2021-03-29,WPA2201,92.7
2021-03-30,WPA2201,93.35
2021-03-31,WPA2201,93.27
2021-04-01,WPA2201,80.4
2021-04-02,WPA2201,75.32
2021-04-03,WPA2201,66.85
2021-04-04,WPA2201,79.33
2021-04-05,WPA2201,85.7
2021-04-06,WPA2201,80.25
2021-04-07,WPA2201,79.11
2021-04-08,WPA2201,81.42
2021-04-09,WPA2201,85.86
2021-04-10,WPA2201,91.26
2021-04-11,WPA2201,87.66
2021-04-12,WPA2201,90.6
2021-04-13,WPA2201,88.19
2021-04-14,WPA2201,87.8
2021-04-15,WPA2201,88.51
2021-04-16,WPA2201,84.34
2021-04-17,WPA2201,79.76
2021-04-18,WPA2201,80.42
2021-04-19,WPA2201,84.88
2021-04-20,WPA2201,92.78
2021-04-21,WPA2201,92.31
2021-04-22,WPA2201,81.27
2021-04-23,WPA2201,83.16
2021-04-24,WPA2201,85.21
2021-04-25,WPA2201,80.44
2021-04-26,WPA2201,77.2
2021-04-27,WPA2201,88.57
2021-04-28,WPA2201,76.97
2021-04-29,WPA2201,71.73
2021-04-30,WPA2201,87.06
2021-05-01,WPA2201,70.45
2021-05-02,WPA2201,66.82
2021-05-03,WPA2201,71.29
2021-05-04,WPA2201,82.42
2021-05-05,WPA2201,86.26
2021-05-06,WPA2201,86.32
2021-05-07,WPA2201,82.38
2021-05-08,WPA2201,89.77
2021-05-09,WPA2201,97.44
2021-05-10,WPA2201,95.43
2021-05-11,WPA2201,92.98
2021-05-12,WPA2201,89.06
2021-05-13,WPA2201,77.36
2021-05-14,WPA2201,73.93
2021-05-15,WPA2201,91.76
2021-05-16,WPA2201,86.18
2021-05-17,WPA2201,96.13
2021-05-18,WPA2201,89.37
2021-05-19,WPA2201,89.7
2021-05-20,WPA2201,86.95
2021-05-21,WPA2201,87.78
2021-05-22,WPA2201,85.95
2021-05-23,WPA2201,83.93
2021-05-24,WPA2201,77.78
2021-05-25,WPA2201,77.1
2021-05-26,WPA2201,82.48
2021-05-27,WPA2201,84.56
2021-05-28,WPA2201,89.14
2021-05-29,WPA2201,97.43
2021-05-30,WPA2201,95.8
2021-05-31,WPA2201,88.98
2021-06-01,WPA2201,88.41
2021-06-02,WPA2201,92.91
2021-06-03,WPA2201,88.0
2021-06-04,WPA2201,88.41
2021-06-05,WPA2201,89.79
2021-06-06,WPA2201,96.8
2021-06-07,WPA2201,93.99
2021-06-08,WPA2201,89.03
2021-06-09,WPA2201,93.54
2021-06-10,WPA2201,92.69
2021-06-11,WPA2201,90.5
2021-06-12,WPA2201,87.5
2021-06-13,WPA2201,96.2
2021-06-14,WPA2201,97.94
2021-06-15,WPA2201,98.23
2021-06-16,WPA2201,93.7
2021-06-17,WPA2201,93.91
2021-06-18,WPA2201,91.9
2021-06-19,WPA2201,97.14
2021-06-20,WPA2201,95.55
2021-06-21,WPA2201,91.87
2021-06-22,WPA2201,84.82
2021-06-23,WPA2201,83.82
2021-06-24,WPA2201,91.14
2021-06-25,WPA2201,95.22
2021-06-26,WPA2201,96.18
2021-06-27,WPA2201,96.79
2021-06-28,WPA2201,91.43
2021-06-29,WPA2201,83.12
2021-06-30,WPA2201,88.41
2021-07-01,WPA2201,84.99
2021-07-02,WPA2201,86.59
2021-07-03,WPA2201,85.91
2021-07-04,WPA2201,82.68
2021-07-05,WPA2201,86.75
2021-07-06,WPA2201,96.23
2021-07-07,WPA2201,95.58
2021-07-08,WPA2201,92.28
2021-07-09,WPA2201,89.41
2021-07-10,WPA2201,89.99
2021-07-11,WPA2201,83.1
2021-07-12,WPA2201,90.21
2021-07-13,WPA2201,89.32
2021-07-14,WPA2201,87.85
2021-07-15,WPA2201,90.06
2021-07-16,WPA2201,93.73
2021-07-17,WPA2201,96.59
2021-07-18,WPA2201,95.06
2021-07-19,WPA2201,92.47
2021-07-20,WPA2201,91.28
2021-07-21,WPA2201,95.03
2021-07-22,WPA2201,95.27
2021-07-23,WPA2201,88.76
2021-07-24,WPA2201,85.99
2021-07-25,WPA2201,93.21
2021-07-26,WPA2201,95.62
2021-07-27,WPA2201,93.23
2021-07-28,WPA2201,91.99
2021-07-29,WPA2201,91.55
2021-07-30,WPA2201,91.24
2021-07-31,WPA2201,88.61
2021-08-01,WPA2201,83.38
2021-08-02,WPA2201,83.61
2021-08-03,WPA2201,90.55
2021-08-04,WPA2201,77.7
2021-08-05,WPA2201,94.77
2021-08-06,WPA2201,96.4
2021-08-07,WPA2201,91.12
2021-08-08,WPA2201,92.02
2021-08-09,WPA2201,81.16
2021-08-10,WPA2201,87.14
2021-08-11,WPA2201,91.09
2021-08-12,WPA2201,91.28
2021-08-13,WPA2201,94.35
2021-08-14,WPA2201,91.61
2021-08-15,WPA2201,88.31
2021-08-16,WPA2201,91.54
2021-08-17,WPA2201,96.17
2021-08-18,WPA2201,93.86
2021-08-19,WPA2201,88.62
2021-08-20,WPA2201,89.99
2021-08-21,WPA2201,80.92
2021-08-22,WPA2201,86.13
2021-08-23,WPA2201,82.91
2021-08-24,WPA2201,81.29
2021-08-25,WPA2201,79.55
2021-08-26,WPA2201,81.42
2021-08-27,WPA2201,95.33
2021-08-28,WPA2201,95.66
2021-08-29,WPA2201,91.39
2021-08-30,WPA2201,86.64
2021-08-31,WPA2201,83.51
2021-09-01,WPA2201,79.51
2021-09-02,WPA2201,77.73
2021-09-03,WPA2201,79.0
2021-09-04,WPA2201,82.66
2021-09-05,WPA2201,76.73
2021-09-06,WPA2201,83.25
2021-09-07,WPA2201,95.42
2021-09-08,WPA2201,91.48
2021-09-09,WPA2201,90.77
2021-09-10,WPA2201,92.71
2021-09-11,WPA2201,84.48
2021-09-12,WPA2201,86.47
2021-09-13,WPA2201,91.74
2021-09-14,WPA2201,81.69
2021-09-15,WPA2201,93.59
2021-09-16,WPA2201,94.67
2021-09-17,WPA2201,78.88
2021-09-18,WPA2201,75.45
2021-09-19,WPA2201,83.35
2021-09-20,WPA2201,86.92
2021-09-21,WPA2201,84.39
2021-09-22,WPA2201,91.14
2021-09-23,WPA2201,93.77
2021-09-24,WPA2201,88.45
2021-09-25,WPA2201,83.31
2021-09-26,WPA2201,89.25
2021-09-27,WPA2201,72.57
2021-09-28,WPA2201,80.5
2021-09-29,WPA2201,86.94
2021-09-30,WPA2201,91.08
2021-10-01,WPA2201,86.63
2021-10-02,WPA2201,84.89
2021-10-03,WPA2201,81.08
2021-10-04,WPA2201,87.93
2021-10-05,WPA2201,86.14
2021-10-06,WPA2201,88.27
2021-10-07,WPA2201,92.83
2021-10-08,WPA2201,88.18
2021-10-09,WPA2201,82.63
2021-10-10,WPA2201,83.68
2021-10-11,WPA2201,82.26
2021-10-12,WPA2201,85.58
2021-10-13,WPA2201,79.34
2021-10-14,WPA2201,73.33
2021-10-15,WPA2201,77.33
2021-10-16,WPA2201,74.68
2021-10-17,WPA2201,89.38
2021-10-18,WPA2201,87.36
2021-10-19,WPA2201,84.56
2021-10-20,WPA2201,76.12
2021-10-21,WPA2201,77.37
2021-10-22,WPA2201,79.16
2021-10-23,WPA2201,78.82
2021-10-24,WPA2201,90.53
2021-10-25,WPA2201,91.75
2021-10-26,WPA2201,85.58
2021-10-27,WPA2201,89.51
2021-10-28,WPA2201,90.02
2021-10-29,WPA2201,88.7
2021-10-30,WPA2201,89.6
2021-10-31,WPA2201,82.74
2021-11-01,WPA2201,74.31
2021-11-02,WPA2201,72.43
2021-11-03,WPA2201,79.04
2021-11-04,WPA2201,79.35
2021-11-05,WPA2201,86.77
2021-11-06,WPA2201,81.57
2021-11-07,WPA2201,79.24
2021-11-08,WPA2201,80.12
2021-11-09,WPA2201,74.0
2021-11-10,WPA2201,71.92
2021-11-11,WPA2201,73.14
2021-11-12,WPA2201,83.44
2021-11-13,WPA2201,94.9
2021-11-14,WPA2201,90.78
2021-11-15,WPA2201,84.66
2021-11-16,WPA2201,82.57
2021-11-17,WPA2201,84.0
2021-11-18,WPA2201,73.0
2021-11-19,WPA2201,71.48
2021-11-20,WPA2201,69.55
2021-11-21,WPA2201,82.49
2021-11-22,WPA2201,83.44
2021-11-23,WPA2201,73.77
2021-11-24,WPA2201,73.98
2021-11-25,WPA2201,75.95
2021-11-26,WPA2201,79.17
2021-11-27,WPA2201,78.02
2021-11-28,WPA2201,79.81
2021-11-29,WPA2201,78.55
2021-11-30,WPA2201,87.53
2021-12-01,WPA2201,79.57
2021-12-02,WPA2201,78.33
2021-12-03,WPA2201,80.22
2021-12-04,WPA2201,89.55
2021-12-05,WPA2201,83.46
2021-12-06,WPA2201,86.09
2021-12-07,WPA2201,88.17
2021-12-08,WPA2201,81.8
2021-12-09,WPA2201,76.52
2021-12-10,WPA2201,70.35
2021-12-11,WPA2201,75.68
2021-12-12,WPA2201,90.96
2021-12-13,WPA2201,94.24
2021-12-14,WPA2201,90.65
2021-12-15,WPA2201,87.36
2021-12-16,WPA2201,87.53
2021-12-17,WPA2201,82.46
2021-12-18,WPA2201,72.23
2021-12-19,WPA2201,75.34
2021-12-20,WPA2201,78.48
2021-12-21,WPA2201,80.76
2021-12-22,WPA2201,79.5
2021-12-23,WPA2201,80.5
2021-12-24,WPA2201,69.87
2021-12-25,WPA2201,73.47
2021-12-26,WPA2201,72.96
2021-12-27,WPA2201,69.25
2021-12-28,WPA2201,89.18
2021-12-29,WPA2201,72.67
2021-12-30,WPA2201,71.74
2021-12-31,WPA2201,70.19
2022-01-01,WPA2201,66.13
2022-01-02,WPA2201,62.75
2022-01-03,WPA2201,61.93
2022-01-04,WPA2201,53.68
2022-01-05,WPA2201,68.89
2022-01-06,WPA2201,68.4
2022-01-07,WPA2201,54.18
2022-01-08,WPA2201,56.79
2022-01-09,WPA2201,72.64
2022-01-10,WPA2201,78.23
2022-01-11,WPA2201,76.98
2022-01-12,WPA2201,73.87
2022-01-13,WPA2201,61.39
2022-01-14,WPA2201,53.16
2022-01-15,WPA2201,58.22
2022-01-16,WPA2201,53.5
2022-01-17,WPA2201,56.78
2022-01-18,WPA2201,60.27
2022-01-19,WPA2201,75.43
2022-01-20,WPA2201,74.16
2022-01-21,WPA2201,57.87
2022-01-22,WPA2201,66.4
2022-01-23,WPA2201,68.11
2022-01-24,WPA2201,77.28
2022-01-25,WPA2201,83.64
2022-01-26,WPA2201,79.03
2022-01-27,WPA2201,57.14
2022-01-28,WPA2201,49.46
2022-01-29,WPA2201,58.51
2022-01-30,WPA2201,62.12
2022-01-31,WPA2201,64.46
2022-02-01,WPA2201,68.77
2022-02-02,WPA2201,74.81
2022-02-03,WPA2201,77.72
2022-02-04,WPA2201,71.33
2022-02-05,WPA2201,78.74
2022-02-06,WPA2201,89.74
2022-02-07,WPA2201,91.07
2022-02-08,WPA2201,86.48
2022-02-09,WPA2201,81.9
2022-02-10,WPA2201,81.66
2022-02-11,WPA2201,91.66
2022-02-12,WPA2201,91.72
2022-02-13,WPA2201,86.51
2022-02-14,WPA2201,71.31
2022-02-15,WPA2201,71.83
2022-02-16,WPA2201,78.59
2022-02-17,WPA2201,77.33
2022-02-18,WPA2201,77.59
2022-02-19,WPA2201,79.79
2022-02-20,WPA2201,79.42
2022-02-21,WPA2201,78.57
2022-02-22,WPA2201,77.1
2022-02-23,WPA2201,68.79
2022-02-24,WPA2201,66.73
2022-02-25,WPA2201,62.29
2022-02-26,WPA2201,71.5
2022-02-27,WPA2201,67.72
2022-02-28,WPA2201,60.21
2022-03-01,WPA2201,66.28
2022-03-02,WPA2201,66.04
2022-03-03,WPA2201,64.27
2022-03-04,WPA2201,68.83
2022-03-05,WPA2201,75.7
2022-03-06,WPA2201,75.9
2022-03-07,WPA2201,70.37
2022-03-08,WPA2201,73.49
2022-03-09,WPA2201,71.85
2022-03-10,WPA2201,68.1
2022-03-11,WPA2201,71.94
2022-03-12,WPA2201,77.27
2022-03-13,WPA2201,74.67
2022-03-14,WPA2201,67.96
2022-03-15,WPA2201,71.81
2022-03-16,WPA2201,69.3
2022-03-17,WPA2201,70.54
2022-03-18,WPA2201,70.56
2022-03-19,WPA2201,75.31
2022-03-20,WPA2201,85.69
2022-03-21,WPA2201,93.64
2022-03-22,WPA2201,87.08
2022-03-23,WPA2201,96.17
2022-03-24,WPA2201,93.27
2022-03-25,WPA2201,85.76
2022-03-26,WPA2201,75.4
2022-03-27,WPA2201,75.54
2022-03-28,WPA2201,81.32
2022-03-29,WPA2201,84.74
2022-03-30,WPA2201,81.14
2022-03-31,WPA2201,82.17
2022-04-01,WPA2201,80.07
2022-04-02,WPA2201,84.12
2022-04-03,WPA2201,80.72
2022-04-04,WPA2201,81.3
2022-04-05,WPA2201,87.37
2022-04-06,WPA2201,91.5
2022-04-07,WPA2201,72.26
2022-04-08,WPA2201,75.82
2022-04-09,WPA2201,71.28
2022-04-10,WPA2201,83.06
2022-04-11,WPA2201,81.02
2022-04-12,WPA2201,92.32
2022-04-13,WPA2201,87.91
2022-04-14,WPA2201,69.91
2022-04-15,WPA2201,74.24
2022-04-16,WPA2201,87.05
2022-04-17,WPA2201,81.54
2022-04-18,WPA2201,87.7
2022-04-19,WPA2201,91.7
2022-04-20,WPA2201,90.19
2022-04-21,WPA2201,92.44
2022-04-22,WPA2201,89.53
2022-04-23,WPA2201,75.36
2022-04-24,WPA2201,87.23
2022-04-25,WPA2201,82.85
2022-04-26,WPA2201,83.3
2022-04-27,WPA2201,77.79
2022-04-28,WPA2201,74.7
2022-04-29,WPA2201,76.15
2022-04-30,WPA2201,82.12
2022-05-01,WPA2201,89.0
2022-05-02,WPA2201,84.9
2022-05-03,WPA2201,80.65
2022-05-04,WPA2201,80.12
2022-05-05,WPA2201,80.44
2022-05-06,WPA2201,81.89
2022-05-07,WPA2201,83.28
2022-05-08,WPA2201,89.16
2022-05-09,WPA2201,95.2
2022-05-10,WPA2201,85.26
2022-05-11,WPA2201,80.45
2022-05-12,WPA2201,79.77
2022-05-13,WPA2201,86.1
2022-05-14,WPA2201,92.32
2022-05-15,WPA2201,97.06
2022-05-16,WPA2201,96.05
2022-05-17,WPA2201,97.85
2022-05-18,WPA2201,85.51
2022-05-19,WPA2201,95.73
2022-05-20,WPA2201,91.56
2022-05-21,WPA2201,85.99
2022-05-22,WPA2201,87.58
2022-05-23,WPA2201,87.08
2022-05-24,WPA2201,93.04
2022-05-25,WPA2201,87.67
2022-05-26,WPA2201,87.01
2022-05-27,WPA2201,78.83
2022-05-28,WPA2201,84.81
2022-05-29,WPA2201,89.82
2022-05-30,WPA2201,96.46
2022-05-31,WPA2201,93.32
2022-06-01,WPA2201,95.07
2022-06-02,WPA2201,97.48
2022-06-03,WPA2201,95.04
2022-06-04,WPA2201,86.32
2022-06-05,WPA2201,91.5
2022-06-06,WPA2201,97.52
2022-06-07,WPA2201,96.63
2022-06-08,WPA2201,94.13
2022-06-09,WPA2201,95.89
