Site_Code,POC_Code,Nwk_Code,Gen_Code,Fuel_Code,Tech_Code,Trading_date,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48,TP49,TP50
RKA,WRK0331,HAWK,rotokawa,Geo,Geo,2009-06-06,17228.470000000001,17219.970000000001,17247.360000000001,17237.919999999998,17034.799999999999,17101.889999999999,17124.57,17202.029999999999,17106.619999999999,16956.349999999999,16916.639999999999,16993.220000000001,16938.389999999999,16916.639999999999,16961.080000000002,17083.939999999999,17083.939999999999,17111.34,16983.759999999998,16720.869999999999,16775.740000000002,16698.16,16607.310000000001,16498.450000000001,16429.32,16417.009999999998,16365.860000000001,16399.009999999998,16406.59,16470.990000000002,16480.459999999999,16652.740000000002,16711.41,16843.84,16834.380000000001,16720.869999999999,16834.380000000001,16852.349999999999,16861.799999999999,17029.130000000001,17143.459999999999,17187.860000000001,17274.740000000002,17333.279999999999,17369.150000000001,17392.75,17369.2,17305.9,,
WRK,WRK2201,CTCT,wairakei,Geo,Geo,2009-06-06,87110,87160,87170,87100,87230,87130,87290,87470,87560,87430,87300,87190,87250,87210,87410,87390,87320,87290,87180,87190,87030,86870,86750,86520,86330,86220,86160,86260,86420,86370,86290,86310,86460,86550,86530,86660,86920,86770,86810,86970,87010,87340,87560,87730,87730,87470,87460,87520,,
WTK,WTK0111,MERI,waitaki,Hydro,Hydro,2009-06-06,29660,29800,29570,29540,29790,29670,29760,29630,29770,27420,26940,24780,24740,24520,24720,24910,24770,24740,24760,24750,24770,24660,24820,24790,23200,22250,22150,22250,22330,22310,22220,22330,22290,22200,22260,22270,22280,22190,22270,22260,22290,22240,22280,22280,22040,22340,22180,22260,,
WWD,WWD1102,MERI,west_wind,Wind,Wind,2009-06-06,19,0,0,2,104,442,808,1419,1488,2347,6638,5807,4060,2243,665,665,287,74,39,13,0,8,840,2232,5143,6508,4771,7683,8883,7644,12319,16327,17235,16997,16767,15872,14512,13271,13531,14461,16569,16055,15079,15561,15617,14442,14057,12243,,
WWD,WWD1103,MERI,west_wind,Wind,Wind,2009-06-06,1,0,0,13,183,435,677,1081,919,1933,1577,972,969,1164,953,961,908,149,54,37,1,59,1872,2785,3578,4199,4392,4997,4663,6510,9617,10647,10379,10499,11442,10801,9679,8748,9026,9769,10491,10477,10458,10229,9710,9978,8598,9523,,
ARA,ARA2201,MRPL,aratiatia,Hydro,Hydro,2009-06-07,12890,9950,9480,8150,11280,11140,11130,11070,11010,11150,8020,7100,6990,9200,11320,24430,28030,28030,28040,28100,27740,27560,27920,28030,27700,27540,27890,27990,27680,27520,27870,27970,28050,28480,31350,32880,33320,33990,32290,32970,32750,36830,35760,31540,29120,27510,27600,27670,,
ARG,ARG1101,TRUS,argyle_wairau,Hydro,Hydro,2009-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087,4207,4155,4115,4094,4074,4060,3145,3120,3096,182,617,448,0,0,0,0,1832,3893,3944,5441,5018,4993,5205,5208,5208,3452,576,0,0,0,0,0,,
ARI,ARI1101,MRPL,arapuni,Hydro,Hydro,2009-06-07,950,0,0,0,0,0,0,0,0,0,0,0,6410,22420,17330,30160,47280,59330,69110,78630,80880,80870,68220,67820,57860,68140,58440,57780,55170,54210,45330,43520,43560,57740,85180,89950,89330,90940,90800,80650,79580,85580,82170,61860,52180,50260,41730,37020,,
HBK,ASB0661,EASH,highbank,Hydro,Hydro,2009-06-07,12637.799999999999,12637.799999999999,12627.6,12637.799999999999,12627.6,12637.799999999999,12627.6,12270.6,12076.799999999999,12189,12199.200000000001,12199.200000000001,12199.200000000001,13708.799999999999,13708.799999999999,13708.799999999999,13555.799999999999,13545.6,13545.6,13555.799999999999,13555.799999999999,13555.799999999999,13545.6,10455,9985.7999999999993,9251.3999999999996,9220.7999999999993,9220.7999999999993,9231,9210.6000000000004,8914.7999999999993,8812.7999999999993,8823,12964.200000000001,13311,13311,13300.799999999999,13321.200000000001,13321.200000000001,13300.799999999999,10067.4,9975.6000000000004,9985.7999999999993,10006.200000000001,9904.2000000000007,9955.2000000000007,9985.8,10138.8,,
ATI,ATI2201,MRPL,atiamuri,Hydro,Hydro,2009-06-07,2250,0,0,0,0,0,0,0,0,1230,2870,2380,2650,4880,9220,8820,12180,18630,27810,28590,28560,28580,27970,22710,18750,27690,15870,13520,13610,13560,13550,13500,13500,24430,28940,28770,28940,29380,29520,29600,29690,29760,29830,29810,29640,29280,29300,28870,,
AVI,AVI2201,MERI,aviemore,Hydro,Hydro,2009-06-07,59090,58710,42140,38080,24520,23010,21500,17120,17100,17090,29980,31790,48880,68650,72810,55920,48890,48790,48650,48870,48880,48810,49000,48840,48690,48760,48700,48660,48900,44420,48610,58200,72680,73840,73130,49630,48400,48910,57010,72560,76600,77260,70200,60790,46680,45480,39840,46200,,
BEN,BEN0162,MERI,benmore,Hydro,Hydro,2009-06-07,38939,38847,40935,37982,18929,20473,24074,2589,2601,1280,0,0,1726,26045,17998,37133,32478,38545,35295,39726,39712,37048,38000,36582,38893,36343,36539,33682,39098,39608,39367,37910,40180,63998,78884,78496,79642,79174,79801,86890,88359,85524,79699,79123,73344,30545,36613,63419,,
BEN,BEN0163,MERI,benmore,Hydro,Hydro,2009-06-07,39988,40463,42691,40661,35389,29309,25869,42908,42800,42043,33259,26633,33090,28307,37735,36929,35599,45560,74032,78974,78938,76508,77204,78093,78226,74651,76258,71025,41843,40153,39333,37873,40684,40207,40110,38932,39784,39952,39567,43482,44721,43039,39541,39239,38575,34330,39715,35114,,
BEN,BEN2202,MERI,benmore,Hydro,Hydro,2009-06-07,39436,39705,41580,39732,32709,7200,0,0,0,0,0,0,0,0,1137,37197,34196,38406,14075,39715,39724,38146,20207,37653,5961,0,0,0,36,0,10046,37835,39388,40348,40010,39176,40011,40096,39812,43236,44529,42796,39786,39491,38487,31159,25279,34088,,
TWF,BPE0331,POCO,twf_12,Wind,Wind,2009-06-07,4353.54,5663.9300000000003,7613.2799999999997,6627.7799999999997,5750.5699999999997,4375.1999999999998,4678.4300000000003,4321.0500000000002,5295.7200000000003,4472.6700000000001,6530.3100000000004,6292.0600000000004,6248.7399999999998,1245.4200000000001,1245.4200000000001,747.25,1776.0699999999999,476.50999999999999,0,32.490000000000002,0,0,21.66,1646.1099999999999,3801.2199999999998,5414.8500000000004,4277.7299999999996,1147.95,1462.01,1938.52,2263.4099999999999,1927.6900000000001,2934.8499999999999,2891.5300000000002,2003.49,1786.9000000000001,3173.0999999999999,3627.9499999999998,4331.8800000000001,3541.3099999999999,3389.6999999999998,3595.46,2609.96,1656.9400000000001,573.97000000000003,1656.9400000000001,866.38,833.89,,
WPI,BWK1101,TRUS,waipori,Hydro,Hydro,2009-06-07,17377,11100,10481,10439,10427,7646,2305,36,0,0,3543,10671,10552,10576,14828,15626,17549,17734,17740,17734,17734,17752,17752,17770,17782,17788,17799,17811,17835,17853,17859,17865,17871,17871,17871,17865,17865,17865,17871,17841,17847,17847,17853,17853,17859,17871,17865,17412,,
COB,COB0661,TRUS,cobb,Hydro,Hydro,2009-06-07,14116,14080,14060,14057,14077,14091,14033,14073,14087,14073,14067,14130,14116,14051,14199,14165,14247,14201,14181,14245,14252,14238,14195,14183,14192,14217,14202,14155,14192,14162,14202,14174,14174,14209,14187,14152,14202,14325,14187,14113,14212,14195,14274,14188,14134,14130,14177,14116,,
COL,COL0661,TRUS,coleridge,Hydro,Hydro,2009-06-07,19520,19520,19530,19530,19530,16490,8810,7890,7880,8250,16860,19530,19550,19540,19530,19520,19520,19520,19510,19520,19520,19510,19520,19530,19510,19520,19520,19520,19520,19510,19510,19520,19510,19520,19510,19510,19510,19510,19510,19510,19520,19510,19510,19510,19520,19520,19510,19520,,
CYD,CYD2201,CTCT,clyde,Hydro,Hydro,2009-06-07,75330,54860,51520,48680,52740,52610,50270,52620,53050,52720,53030,53190,54410,53960,99420,101340,102760,113410,148710,150960,149610,148730,148250,151720,151050,151020,152400,150520,150960,150330,151550,150790,144850,152020,184360,186210,186390,188600,191430,188710,197840,193680,187460,165500,129880,130940,133440,103250,,
GLN,GLN0332,NZST,glenbrook_kilns,Gas,Cogen,2009-06-07,40187.619999999995,40482.360000000001,40232.540000000001,40441.300000000003,40476.119999999995,41065.660000000003,40992.639999999999,40896.020000000004,40872.990000000005,39848.580000000002,40093.209999999999,40210.540000000001,39541.57,39709.889999999999,38501.610000000001,40627.279999999999,40566.580000000002,40555.080000000002,40497.830000000002,40173.080000000002,40034.849999999999,39983.130000000005,39904.919999999998,40613.770000000004,40455.43,40525.729999999996,40581.119999999995,40859.209999999999,40579.660000000003,39835.540000000001,39368.68,35516.57,29283.950000000001,29733.800000000003,29904.57,33070.540000000001,32300.060000000001,33030.959999999999,38747.059999999998,38728.389999999999,38735.959999999999,37915.619999999995,37708.550000000003,37764.900000000001,37769.630000000005,38353.509999999995,38595.8,38861.3,,
HLY,HLY2201,GENE,huntly_e3p,Gas,Thrml,2009-06-07,176462,160730,141010,118917,117694,117694,117700,117697,117693,117694,117694,117689,117699,117699,117700,139543,172846,198237,201146,200695,200439,199859,199095,199106,198577,192824,196551,197612,197311,197297,197037,196977,197004,197058,197868,198073,199025,198996,200000,200054,200882,200987,201557,201695,201688,177262,160526,141321,,
HLY,HLY2201,GENE,huntly_1_4,Coal,Thrml,2009-06-07,134914,136557,132860,131471,117321,112387,112381,112421,112311,112514,111985,113314,112423,112964,136758,147267,171688,180889,201486,203860,204973,189332,183298,183698,182504,147690,161370,173550,175975,173367,172143,185626,200646,193949,215637,225707,225278,232564,218094,216110,219793,221100,229710,227592,196223,174204,164261,153484,,
HLY,HLY2201,GENE,huntly_p40,Gas,Thrml,2009-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
PTA,HWA1101,TRUS,patea,Hydro,Hydro,2009-06-07,287,287,287,291,291,287,287,287,291,287,291,291,287,287,291,283,287,287,4966,4268,4224,3570,399,287,283,287,287,287,291,287,291,287,1224,8252,11806,13266,13042,13022,10354,10358,5089,5137,5097,4052,606,279,283,283,,
WAA,HWA1102,KIWI,whareroa,Gas,Cogen,2009-06-07,17374,17374,17445,17406,17405,17342,17374,17389,17381,17390,17294,17349,17309,17310,17341,17111,17182,17110,17111,17135,17134,16897,16856,17071,17135,17143,17110,17095,17079,17095,17079,17135,17126,17143,17627,17684,17921,17835,16968,16849,17461,17596,17612,17573,17461,17294,17414,17358,,
KAG,KAW1101,KRGL,kawerau_new,Geo,Geo,2009-06-07,51879,51919,51887,51893,51883,51883,51886,51885,51882,51902,51881,51895,51930,51935,51953,51910,51851,51974,52000,51953,51976,51992,51985,51994,51893,51891,51886,51973,51958,51999,52004,51975,51948,51955,51953,51912,51938,51928,51900,51924,51941,51931,51940,51916,51939,51881,52003,51961,,
KIN,KIN0112,CHHE,kinleith,Wood,Cogen,2009-06-07,17213,17422,17797,17625,17577,17223,17465,17088,16166,15992,16191,16426,16628,16593,16738,16146,16533,16863,17535,17168,17812,17999,18521,17712,17492,17327,17472,17937,17262,17897,17862,17407,17462,17462,17542,17457,16791,17322,17392,17787,17707,18121,18404,18611,18471,18169,18466,18036,,
KOE,KOE0331,TOPE,ngawha,Geo,Geo,2009-06-07,4899.75,4892.25,4875.46,4925.3500000000004,4885.7700000000004,4866.46,4904.1999999999998,4918.6700000000001,4898.6899999999996,4907.9300000000003,4970.6800000000003,4970.7299999999996,4944.0699999999997,4935.1199999999999,4939.2299999999996,4975.1300000000001,4969.2799999999997,4941.6999999999998,4912.5699999999997,4885.04,4849.1899999999996,4820.8400000000001,4796.9399999999996,4767.1800000000003,4749.0299999999997,4762.29,4779.5600000000004,4770.71,4777.6800000000003,4770.6599999999999,4797.71,4732.4399999999996,4769.5500000000002,4808.1599999999999,4817.0100000000002,4814.6400000000003,4874.9300000000003,4917.4099999999999,4915.96,4924.4700000000003,4931.0100000000002,4930.1400000000003,4930.04,4942.9099999999999,4962.1700000000001,4961.1999999999998,4944.22,4949.01,,
KPI,KPA1101,KAPE,kapuni,Gas,Cogen,2009-06-07,4602,4518,4546,4572,4582,4526,4510,4546,4558,4610,4590,4588,9290,9992,10022,10014,10014,9990,9996,9954,9914,9950,9962,9922,9906,9886,9864,9864,9910,9898,9892,9896,9900,9948,10034,10014,9946,9990,9974,10004,10058,10078,10086,10010,10156,9990,10042,10058,,
KPO,KPO1101,MRPL,karapiro,Hydro,Hydro,2009-06-07,20390,20420,20400,19530,19400,19370,19490,19400,19470,23640,20390,20380,19570,19380,19530,19530,19430,19470,19510,19530,19570,19630,19550,24150,24370,29070,32490,32610,32520,32540,32620,31480,29190,29200,29960,42790,43800,43680,43760,43680,41090,40860,40820,40810,40660,38940,35020,35040,,
TWF,LTN0331,POCO,twf_12,Wind,Wind,2009-06-07,5552.2700000000004,6640.3599999999997,6752.2200000000003,6736.96,6564.0900000000001,5592.9499999999998,5577.6999999999998,5414.9899999999998,5750.5699999999997,4199.8000000000002,5567.5299999999997,6782.7200000000003,6726.79,1845.6700000000001,1682.97,1276.21,2176.1700000000001,472.86000000000001,198.30000000000001,361,35.590000000000003,142.37,86.439999999999998,2120.2399999999998,4896.3699999999999,4992.9799999999996,4367.5900000000001,1937.1900000000001,2166,2196.5,2435.48,3182.9000000000001,4062.52,3864.2199999999998,3208.3200000000002,2725.29,4184.54,5130.2600000000002,5313.3000000000002,4947.2200000000003,4998.0600000000004,4586.2200000000003,3721.8499999999999,2826.98,1652.46,2079.5599999999999,1835.5,1932.11,,
MAN,MAN2201,MERI,manapouri,Hydro,Hydro,2009-06-07,362210,360310,360090,359590,360390,360530,358350,360940,360500,360440,359750,360640,362050,358240,360070,358780,361030,359880,358150,360430,360260,359820,359970,360130,359830,360770,360160,359640,360700,358980,362160,360210,359180,356960,347470,345030,335600,339840,341120,334960,343580,335060,341030,337960,334100,337280,344010,339540,,
ANI,MAT1101,BOPD,aniwhenua,Hydro,Hydro,2009-06-07,3440.02,3443.8699999999999,3439.8400000000001,3446.9200000000001,3443.5599999999999,3443.02,3446.3600000000001,3450.6100000000001,3447.9699999999998,3447.9200000000001,3444.02,3449.71,3451.7399999999998,3454.4299999999998,4728.3900000000003,4911.5699999999997,4908.1099999999997,4910.5699999999997,5105.3900000000003,5631.8299999999999,5208.1099999999997,5154.8100000000004,4922.1599999999999,4906.1400000000003,4901.8800000000001,4581.8500000000004,4528.1300000000001,4530.29,4525.2600000000002,4533.1599999999999,4533.75,4395.7200000000003,4234.6400000000003,4201.1300000000001,4194.8900000000003,4888.3100000000004,5142.6800000000003,5151.4399999999996,5353.5500000000002,5169.2399999999998,4382.0200000000004,4250.1300000000001,4211.8400000000001,3889.3600000000001,3459.4499999999998,3454.7399999999998,3456.84,3455.64,,
MAT,MAT1101,TRUS,matahina,Hydro,Hydro,2009-06-07,5560,5510,5530,5470,5490,5420,5520,5650,5620,5560,5440,5620,5540,5530,5590,9320,9470,9320,9650,9520,9520,9510,9540,9490,9490,9490,9520,9460,9520,9490,9470,9480,9480,9550,9420,9180,9520,9310,9440,5500,5660,5670,5560,5450,5340,5380,5450,5410,,
MHO,MHO0331,KING,mangahao,Hydro,Hydro,2009-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,11780,9430,790,40,0,0,0,0,0,0,0,0,0,,
MTI,MTI2201,MRPL,maraetai,Hydro,Hydro,2009-06-07,16080,10530,2520,2080,15250,19410,26800,27950,26910,28240,10360,10690,16690,27900,14450,19620,38450,46450,45050,55570,58850,51140,51520,45700,66040,45800,51220,43880,50690,57650,44950,45260,31820,51220,106610,157650,151690,118920,79840,62370,54960,46790,20870,20060,37130,24580,20540,15050,,
WHL,NMA0331,TPCO,white_hill,Wind,Wind,2009-06-07,2805.48,3415.4000000000001,2128.52,1839.3599999999999,1880.53,4137.3599999999997,8566.75,7105.6099999999997,4586.4300000000003,2979.7399999999998,2275.02,1098.25,24.899999999999999,0,206.59999999999999,119.70999999999999,2463.6999999999998,3935.9400000000001,4115.5,2857.5799999999999,2845.0300000000002,1955.9000000000001,1193.23,505.87,122.61,25.100000000000001,4.8300000000000001,608.20000000000005,2407.71,2729.1900000000001,2832.48,3264.98,2646.1599999999999,2350.75,3036.1799999999998,2920.3400000000001,3832.6399999999999,3962,4067.23,3616.3899999999999,3243.7399999999998,3994.8299999999999,4498.7600000000002,4956.3599999999997,5118.5500000000002,6040.5100000000002,5713.4,5113.05,,
NPL,NPL1101,CTCT,new_plymouth,Gas&Oil,Thrml,2009-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
NPL,NPL2201,CTCT,new_plymouth,Gas&Oil,Thrml,2009-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
PRU,NSY0331,OTPO,paerau,Hydro,Hydro,2009-06-07,5979.75,5980.1499999999996,5957.71,5980.2299999999996,5980.1099999999997,5957.1199999999999,5980.21,5980.2200000000003,5979.6300000000001,5980.0699999999997,5957.1499999999996,5980.2200000000003,5980.1400000000003,5957,5979.5200000000004,5979.9099999999999,5957.6899999999996,5980.1499999999996,5979.6300000000001,5957.04,6002.5200000000004,5956.9300000000003,5957.25,5979.3100000000004,5979.8699999999999,5957.1700000000001,5979.75,5979.29,5957.8400000000001,5979.2200000000003,5979.6499999999996,5956.2200000000003,5979.4099999999999,5956.7600000000002,5979.96,5979.7600000000002,5957.2700000000004,5957.1000000000004,6002.4799999999996,5957.1400000000003,5957.6899999999996,6002.1499999999996,5957.6599999999999,5957.6999999999998,6002.1800000000003,5957.7200000000003,5957.7,6002.07,,
OHA,OHA2201,MERI,ohau_a,Hydro,Hydro,2009-06-07,47620,48990,48890,48800,48970,52290,51120,51430,51390,51380,55910,56330,56610,55980,51420,51100,52030,77150,82340,87370,80340,77880,78190,77170,51560,50340,49620,48910,50300,49520,51900,52000,52040,54010,51850,51550,51300,52040,59380,58670,61010,61190,59230,50390,48830,49180,48700,29660,,
OHB,OHB2201,MERI,ohau_b,Hydro,Hydro,2009-06-07,40200,41440,41400,40090,38610,41430,41980,36600,36570,39320,48490,47610,46780,48440,26750,32410,48880,62560,72890,73300,72130,70760,67740,48710,44380,40120,39400,39030,35140,24340,24300,24230,24860,53280,61480,72610,60750,48660,48930,48310,49260,48310,48920,48680,60200,46070,41920,43710,,
OHC,OHC2201,MERI,ohau_c,Hydro,Hydro,2009-06-07,40510,41400,40890,39910,38410,41390,41970,35830,36640,39090,47700,47190,46830,48120,25980,32380,48360,62150,71450,71340,72120,70360,66740,48220,43740,39860,39740,38620,34940,23720,24330,23800,24380,53620,61000,70560,60780,47370,48250,47930,49090,47890,48220,48110,60690,45450,42370,43410,,
OHK,OHK2201,MRPL,ohakuri,Hydro,Hydro,2009-06-07,730,0,0,0,0,0,0,0,0,0,0,0,0,6020,10830,12420,18250,26940,39040,40760,40730,40680,39410,32180,25430,39230,21850,20860,21510,21460,19890,20750,20900,34250,39590,50980,52440,53870,49530,46570,47480,49120,46810,38070,29210,29290,13890,10100,,
OKI,OKI2201,CTCT,ohaaki,Geo,Geo,2009-06-07,30710,30680,30800,30860,30980,30860,30900,30870,30940,30970,30930,31130,31030,31070,31190,31030,31220,31200,31020,31070,30970,30940,30900,30780,30740,30880,30580,30570,30500,30530,30620,30690,30760,30660,30820,30670,30810,30940,31010,31040,31010,31030,30880,30750,31000,30990,31050,31580,,
OTA,OTA1101,CTCT,otahuhu_a,Gas,Thrml,2009-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OTC,OTA2202,CTCT,otahuhu_b,Gas,Thrml,2009-06-07,127190,127200,127200,127210,127200,127200,127210,127210,127200,127210,127200,127190,127190,127180,127200,127200,127200,127230,127210,127220,127210,127220,127220,127230,127220,127220,127220,127220,127220,127230,127220,127220,151680,157120,157120,179670,184540,184550,184550,161510,157120,157120,132230,127220,127210,127210,127210,127210,,
PPI,PPI2201,CTCT,poihipi,Geo,Geo,2009-06-07,22930,22930,20070,19580,19660,19530,19550,19540,19520,19580,19470,22390,22900,22890,22880,22870,22860,22860,22850,22840,22840,22840,22830,22840,22840,22830,22830,22830,22830,22830,22860,22920,22920,22930,22930,22940,22940,22930,22930,22920,22930,22920,22920,22930,22920,22930,22930,22920,,
WHE,ROT1101,TRUS,wheao_flaxy,Hydro,Hydro,2009-06-07,2707,2703,2711,2705,2723,2707,2705,2705,2705,2715,2703,2705,2707,2705,2719,2703,2747,2711,2707,2703,2707,2707,2711,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,3018,3209,3153,3229,3213,2962,2707,2703,2703,2676,2727,2699,2699,2719,,
ROX,ROX1101,CTCT,roxburgh,Hydro,Hydro,2009-06-07,19760,18080,14290,13400,14570,14580,13820,14460,14570,14580,14960,14900,14960,14790,14860,14810,19460,19770,19690,19800,19870,19860,19840,19780,19730,19730,19800,19760,19810,19730,19870,19770,30560,25490,23440,34040,34280,34700,32640,31800,34980,34280,32430,29600,21860,22160,22770,20030,,
ROX,ROX2201,CTCT,roxburgh,Hydro,Hydro,2009-06-07,68790,61690,40550,37920,41310,41380,39110,40950,41260,41360,42690,42430,42390,41860,44420,44400,58940,67000,78290,79260,96190,97580,97290,80390,79580,79550,80440,79030,79290,98480,99390,98930,98970,99780,95270,97780,98140,99200,99500,98110,100030,98140,99430,98270,93030,93730,95290,80100,,
RPO,RPO2201,GENE,rangipo,Hydro,Hydro,2009-06-07,29160,29150,29150,29160,29160,29140,29160,29150,29150,29150,29150,29160,29160,29160,29160,29140,29160,29160,29160,29160,29150,29160,29160,29160,29150,29150,29170,29150,29160,29150,29150,29160,29160,29160,29180,29150,29160,29150,29160,29160,29150,29160,29160,29140,29150,29150,29160,29150,,
SFD,SFD2201,CTCT,stratford,Gas,Thrml,2009-06-07,80370,80350,80360,80370,80340,80340,80400,80350,80400,80370,80390,80380,80380,80380,99180,100400,100430,100410,100410,100390,100370,100370,100360,100350,100370,100390,100380,100350,100380,100370,100360,100380,100390,127400,156020,187260,187200,187620,187450,187040,141740,131830,131830,104610,101890,83210,81940,81910,,
SWN,SWN2201,MRPL,southdown,Gas,Thrml,2009-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6380,20160,21280,22400,24240,42510,50810,51420,52490,53050,53030,52970,50080,24370,21420,1150,0,0,0,,
KMI,TGA0331,POCO,kaimai,Hydro,Hydro,2009-06-07,42.719999999999999,43.200000000000003,42.719999999999999,42.479999999999997,41.759999999999998,42.240000000000002,41.280000000000001,41.039999999999999,38.880000000000003,39.840000000000003,38.880000000000003,38.399999999999999,37.68,36.479999999999997,5908,12142.1,17035,17117,17045,17073.5,17073.5,17068.5,17084.5,13511.25,13377.799999999999,7667.3500000000004,3457.8499999999999,3028.8000000000002,3027.4000000000001,3026.1500000000001,3028.8000000000002,3022.5500000000002,6348.5,11718.950000000001,18538,18739,18670.5,18743.5,18717.5,18699,18677,7166.5,356.25999999999999,42,40.079999999999998,41.280000000000001,42,42.24,,
TKA,TKA0111,MERI,tekapo_a,Hydro,Hydro,2009-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
TKB,TKB2201,MERI,tekapo_b,Hydro,Hydro,2009-06-07,57940,57780,55360,55110,55320,55280,54990,55260,55220,56060,57600,57720,58070,57310,57520,57490,57880,57840,55450,24350,24390,24330,24330,25200,57370,57190,58470,55640,55760,56740,57440,57180,57290,57800,57170,56720,56510,57770,58260,57210,58520,57280,58010,57700,57110,57270,58640,57770,,
TKU,TKU2201,GENE,tokaanu,Hydro,Hydro,2009-06-07,12860,12730,19660,11940,0,0,0,0,0,0,0,0,0,0,24420,21970,19050,22470,0,18360,19560,19540,19580,19560,19550,19540,19560,19550,19550,19560,19530,19550,19540,19560,44640,65010,75430,72880,55000,40310,39250,20140,19460,19130,0,13970,10820,0,,
TUI,TUI1101,GENE,waikaremoana,Hydro,Hydro,2009-06-07,6580,6640,6630,6610,6740,6650,6620,6630,6630,6660,6560,6650,6650,6640,6700,6660,6750,6710,18760,19770,19790,19770,19760,19770,19770,19750,19750,19770,19780,19740,19740,19750,19650,19540,63320,26820,19340,37750,34980,55270,41850,41790,27870,19280,20070,7520,6530,6810,,
TWC,TWC2201,TRPG,twf_3,Wind,Wind,2009-06-07,23392.91,24479.669999999998,27473.91,30488.369999999999,28058.049999999999,25037.279999999999,24129.869999999999,21759.450000000001,20710.91,14667.76,17348.869999999999,23727.48,24346.610000000001,11236.16,9627.3299999999999,6424.3299999999999,9069.2099999999991,5130.5699999999997,1715.51,3071.79,1681.1099999999999,1966.1700000000001,2605.1599999999999,12264.99,15336.65,17048.360000000001,14118.99,8569.6700000000001,8399.9699999999993,6192.8800000000001,6812.6199999999999,8703.2700000000004,12141.049999999999,11891.6,8984.7000000000007,7809.8500000000004,12575.809999999999,16885.119999999999,18435.939999999999,16062.360000000001,14488,15211.42,10916.190000000001,6918.9799999999996,5260.4799999999996,5990.4700000000003,4574.53,4831.77,,
TRH,TWC2201,TRPG,te_rere_hau,Wind,Wind,2009-06-07,3239.6599999999999,3367.48,3602.48,3857.27,4364.8100000000004,4295.1099999999997,3422.1100000000001,2778.25,3041.6300000000001,2044.4300000000001,1359.3299999999999,549.57000000000005,478.76999999999998,76.930000000000007,48.770000000000003,432.56999999999999,27.989999999999998,0,0.33000000000000002,86.829999999999998,95.329999999999998,274.76999999999998,11.039999999999999,1932.0599999999999,3053.9400000000001,3348.0900000000001,1699.8099999999999,1540.8399999999999,1019.42,952.85000000000002,734.03999999999996,1379.4300000000001,2248.2199999999998,1752.3699999999999,1860.6800000000001,1226.0899999999999,2321.3299999999999,3077.4699999999998,2980.2199999999998,2505.0799999999999,2582.8800000000001,2213.5700000000002,1328.0599999999999,288.44,158.13,85.909999999999997,309.1,206.22,,
TRC,TWH0331,WAIK,te_rapa,Gas,Cogen,2009-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
TAP,WDV1101,MERI,te_apiti,Wind,Wind,2009-06-07,18219,14124,17918,13248,11242,12096,10821,13587,10244,3112,1029,7688,8755,5137,5301,4534,8009,5789,1295,566,22,1,1019,3998,7482,4201,10017,4627,6528,5634,4903,5073,8284,14975,13569,12717,19094,19804,18417,17355,13295,13349,12960,11965,7679,8938,10621,2334,,
WHI,WHI2201,CTCT,whirinaki,Diesel,Thrml,2009-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8890,12820,0,0,0,0,0,0,0,0,0,0,0,,
