Fuel_Code,POC_Code,DATE,Total_TP,Island,Latitude,Longitude
Wind,TWH0331,2022-07-01,1150335.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-02,285179.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-03,469186.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-04,390745.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-05,660460.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-06,788155.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-07,926558.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-08,1118032.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-09,1203987.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-10,342716.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-11,1257380.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-12,1316650.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-13,1047624.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-14,489011.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-15,251613.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-16,431854.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-17,89076.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-18,301437.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-19,857751.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-20,542125.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-21,1282091.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-22,539006.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-23,994718.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-24,1470832.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-25,1419676.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-26,1092525.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-27,1179287.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-28,1360447.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-29,1118986.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-30,597434.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-07-31,1203651.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-01,428003.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-02,351472.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-03,283845.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-04,4320.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-05,59914.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-06,269221.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-07,483511.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-08,300102.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-09,983223.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-10,432851.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-11,696627.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-12,225155.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-13,217357.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-14,10139.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-15,269022.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-16,1115978.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-17,1441704.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-18,1375979.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-19,1261482.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-20,1131297.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-21,722569.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-22,276872.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-23,432105.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-24,392900.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-25,814480.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-26,915579.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-27,199196.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-28,629545.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-29,754763.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-30,464996.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-08-31,9085.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-01,10955.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-02,45950.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-03,169470.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-04,176456.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-05,776734.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-06,476965.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-07,71640.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-08,19106.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-09,114989.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-10,1141357.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-11,542630.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-12,1160060.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-13,1158478.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-14,450757.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-15,293828.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-16,1022506.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-17,202493.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-18,89510.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-19,941578.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-20,443956.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-21,292090.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-22,785094.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-23,268791.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-24,507114.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-25,327428.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-26,1186502.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-27,1180212.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-28,507035.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-29,285854.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-09-30,283216.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-01,1241264.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-02,230404.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-03,567122.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-04,579799.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-05,1113140.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-06,1232880.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-07,215206.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-08,190141.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-09,186168.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-10,146884.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-11,173112.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-12,77332.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-13,246168.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-14,1081369.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-15,680201.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-16,899009.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-17,436862.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-18,872244.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-19,1250192.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-20,1304753.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-21,604330.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-22,411643.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-23,337539.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-24,903348.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-25,353074.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-26,188243.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-27,65950.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-28,243240.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-29,694011.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-30,282370.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-10-31,212200.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-01,108295.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-02,238825.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-03,703892.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-04,461391.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-05,1084998.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-06,228837.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-07,250257.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-08,481719.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-09,363436.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-10,667953.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-11,698613.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-12,424194.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-13,606802.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-14,208861.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-15,114223.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-16,119546.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-17,299074.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-18,401875.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-19,478172.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-20,591897.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-21,673767.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-22,450199.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-23,746201.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-24,754296.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-25,749477.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-26,305302.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-27,399798.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-28,1055446.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-29,351422.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-11-30,1135664.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-01,1205505.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-02,1244771.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-03,335793.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-04,560418.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-05,683017.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-06,198475.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-07,1026542.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-08,1358496.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-09,998391.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-10,326375.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-11,271607.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-12,61711.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-13,449356.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-14,419303.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-15,742927.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-16,209838.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-17,21293.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-18,126528.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-19,74854.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-20,189862.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-21,193851.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-22,216212.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-23,323493.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-24,258018.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-25,317435.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-26,72525.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-27,266359.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-28,587349.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-29,386864.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-30,644628.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2022-12-31,516480.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-01,630084.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-02,843700.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-03,1381490.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-04,1400291.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-05,1436825.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-06,1327282.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-07,447436.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-08,178809.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-09,1162084.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-10,1463110.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-11,805611.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-12,239223.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-13,385902.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-14,110874.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-15,229665.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-16,218083.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-17,97204.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-18,153607.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-19,186576.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-20,498400.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-21,628595.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-22,279596.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-23,202943.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-24,223580.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-25,342112.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-26,986547.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-27,1424428.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-28,524366.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-29,1231697.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-30,1279901.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-01-31,1310764.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-01,870669.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-02,522487.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-03,452052.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-04,68529.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-05,222217.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-06,530602.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-07,714067.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-08,847836.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-09,1284617.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-10,228792.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-11,939996.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-12,1395674.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-13,1071034.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-14,991823.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-15,846038.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-16,119737.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-17,366893.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-18,262569.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-19,221055.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-20,382532.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-21,150891.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-22,169403.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-23,370872.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-24,1340906.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-25,759679.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-26,64804.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-27,45568.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-02-28,138513.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-01,171836.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-02,363866.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-03,63290.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-04,420106.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-05,301286.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-06,389072.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-07,249849.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-08,317794.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-09,294174.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-10,1111595.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-11,1076335.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-12,325690.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-13,744051.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-14,326053.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-15,28731.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-16,278508.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-17,1083729.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-18,611032.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-19,220909.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-20,71321.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-21,538473.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-22,605760.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-23,235289.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-24,54469.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-25,138607.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-26,336892.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-27,61437.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-28,581893.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-29,746124.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-30,735377.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-03-31,70160.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-01,564649.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-02,235042.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-03,689569.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-04,256404.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-05,52774.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-06,63282.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-07,1041488.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-08,465589.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-09,529541.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-10,740853.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-11,725402.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-12,382217.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-13,101311.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-14,1163297.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-15,1512535.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-16,1527146.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-17,1121015.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-18,699912.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-19,415060.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-20,493937.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-21,730565.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-22,490143.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-23,210055.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-24,604594.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-25,804550.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-26,1012023.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-27,64221.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-28,273228.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-29,1328142.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-04-30,1436371.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-01,1042217.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-02,198827.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-03,529167.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-04,681766.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-05,808413.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-06,841964.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-07,851571.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-08,1047023.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-09,874127.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-10,1152944.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-11,806174.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-12,459761.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-13,118013.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-14,235370.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-15,328385.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-16,291327.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-17,157316.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-18,898122.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-19,1260898.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-20,1195533.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-21,1116803.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-22,494782.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-23,692429.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-24,443837.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-25,77164.0,NI,-37.73832727387181,175.1541387898066
Wind,TWH0331,2023-05-26,41935.0,NI,-37.73832727387181,175.1541387898066
