DATE,Avg_PS
2021-05-31,97.8777
2021-06-01,99.2523
2021-06-02,99.9738
2021-06-03,100.4669
2021-06-04,100.4808
2021-06-05,100.1485
2021-06-06,100.0923
2021-06-07,100.3415
2021-06-08,100.7362
2021-06-09,100.9908
2021-06-10,101.3
2021-06-11,101.6946
2021-06-12,101.5923
2021-06-13,100.5846
2021-06-14,99.8354
2021-06-15,99.5077
2021-06-16,99.4346
2021-06-17,99.6154
2021-06-18,100.1508
2021-06-19,100.0631
2021-06-20,99.0415
2021-06-21,99.0823
2021-06-22,100.0215
2021-06-23,100.8385
2021-06-24,100.8062
2021-06-25,100.4454
2021-06-26,100.1362
2021-06-27,99.44
2021-06-28,99.2046
2021-06-29,100.4169
2021-06-30,101.3846
2021-07-01,102.0938
2021-07-02,102.2669
2021-07-03,102.1877
2021-07-04,102.0846
2021-07-05,101.3615
2021-07-06,99.9769
2021-07-07,99.2569
2021-07-08,99.2077
2021-07-09,99.2562
2021-07-10,99.5946
2021-07-11,100.2115
2021-07-12,99.9731
2021-07-13,99.7762
2021-07-14,100.0485
2021-07-15,100.1062
2021-07-16,99.5338
2021-07-17,97.6938
2021-07-18,97.6185
2021-07-19,98.2885
2021-07-20,99.3754
2021-07-21,99.0723
2021-07-22,98.6231
2021-07-23,100.1231
2021-07-24,100.8369
2021-07-25,100.1523
2021-07-26,98.6562
2021-07-27,98.84
2021-07-28,99.8777
2021-07-29,100.0577
2021-07-30,99.9769
2021-07-31,99.81
2021-08-01,99.6254
2021-08-02,98.9285
2021-08-03,98.8823
2021-08-04,99.59
2021-08-05,98.4969
2021-08-06,97.8085
2021-08-07,98.5715
2021-08-08,98.6446
2021-08-09,99.4
2021-08-10,100.3685
2021-08-11,101.0477
2021-08-12,100.6015
2021-08-13,99.7469
2021-08-14,99.6415
2021-08-15,100.3485
2021-08-16,99.7969
2021-08-17,98.61
2021-08-18,99.02
2021-08-19,99.91
2021-08-20,100.6046
2021-08-21,101.4385
2021-08-22,101.3392
2021-08-23,101.5831
2021-08-24,101.5669
2021-08-25,101.4431
2021-08-26,101.0123
2021-08-27,100.5569
2021-08-28,99.7746
2021-08-29,99.3915
2021-08-30,100.3115
2021-08-31,101.1623
2021-09-01,101.51
2021-09-02,101.8331
2021-09-03,102.0885
2021-09-04,101.7608
2021-09-05,101.4
2021-09-06,100.5569
2021-09-07,98.8054
2021-09-08,98.3669
2021-09-09,99.1254
2021-09-10,98.3823
2021-09-11,99.14
2021-09-12,99.7154
2021-09-13,99.2692
2021-09-14,100.0615
2021-09-15,100.3031
2021-09-16,99.3569
2021-09-17,99.7985
2021-09-18,100.5946
2021-09-19,100.1385
2021-09-20,99.5254
2021-09-21,99.44
2021-09-22,99.4869
2021-09-23,98.57
2021-09-24,98.9138
2021-09-25,99.2162
2021-09-26,99.4408
2021-09-27,100.1669
2021-09-28,100.0985
2021-09-29,100.0431
2021-09-30,100.1508
2021-10-01,100.6477
2021-10-02,100.6038
2021-10-03,100.2669
2021-10-04,99.3815
2021-10-05,99.5308
2021-10-06,99.7977
2021-10-07,99.5792
2021-10-08,99.3946
2021-10-09,99.7615
2021-10-10,99.7731
2021-10-11,98.9985
2021-10-12,98.1823
2021-10-13,99.0692
2021-10-14,100.0762
2021-10-15,100.1723
2021-10-16,100.1854
2021-10-17,99.5985
2021-10-18,99.6462
2021-10-19,100.4146
2021-10-20,101.3308
2021-10-21,101.5269
2021-10-22,101.7554
2021-10-23,101.0669
2021-10-24,100.1485
2021-10-25,100.0854
2021-10-26,100.4108
2021-10-27,100.4262
2021-10-28,100.0715
2021-10-29,99.5162
2021-10-30,99.2008
2021-10-31,98.8462
2021-11-01,99.8623
2021-11-02,100.5038
2021-11-03,101.2015
2021-11-04,101.2669
2021-11-05,100.7846
2021-11-06,100.3938
2021-11-07,100.1969
2021-11-08,100.1462
2021-11-09,100.2431
2021-11-10,100.0746
2021-11-11,99.8462
2021-11-12,99.0285
2021-11-13,98.2485
2021-11-14,98.0746
2021-11-15,98.5008
2021-11-16,98.8992
2021-11-17,99.5731
2021-11-18,100.3438
2021-11-19,100.5031
2021-11-20,100.3523
2021-11-21,100.0262
2021-11-22,100.1731
2021-11-23,100.4769
2021-11-24,100.7185
2021-11-25,100.5669
2021-11-26,100.3362
2021-11-27,100.7015
2021-11-28,100.7162
2021-11-29,100.46
2021-11-30,100.2946
2021-12-01,100.7262
2021-12-02,100.8785
2021-12-03,100.6877
2021-12-04,100.4285
2021-12-05,100.2238
2021-12-06,100.5369
2021-12-07,100.53
2021-12-08,100.3415
2021-12-09,100.0569
2021-12-10,100.0238
2021-12-11,99.8546
2021-12-12,100.3631
2021-12-13,100.0569
2021-12-14,99.4154
2021-12-15,98.3292
2021-12-16,97.9246
2021-12-17,98.4254
2021-12-18,99.5023
2021-12-19,100.1638
2021-12-20,99.7646
2021-12-21,99.2608
2021-12-22,99.2246
2021-12-23,99.4315
2021-12-24,99.9508
2021-12-25,100.3977
2021-12-26,99.9646
2021-12-27,99.63
2021-12-28,99.0231
2021-12-29,98.9277
2021-12-30,99.1538
2021-12-31,99.6862
2022-01-01,100.1592
2022-01-02,100.5777
2022-01-03,100.2923
2022-01-04,99.8438
2022-01-05,99.6462
2022-01-06,99.9962
2022-01-07,100.5692
2022-01-08,100.5115
2022-01-09,100.2269
2022-01-10,100.3862
2022-01-11,100.2646
2022-01-12,100.0323
2022-01-13,100.5969
2022-01-14,100.6392
2022-01-15,100.5746
2022-01-16,100.2869
2022-01-17,99.82
2022-01-18,99.6923
2022-01-19,99.3838
2022-01-20,99.4723
2022-01-21,100.1308
2022-01-22,100.3838
2022-01-23,100.09
2022-01-24,99.8685
2022-01-25,99.4554
2022-01-26,98.8338
2022-01-27,99.9762
2022-01-28,101.1854
2022-01-29,101.1346
2022-01-30,100.8023
2022-01-31,100.7185
2022-02-01,100.41
2022-02-02,99.8415
2022-02-03,99.6923
2022-02-04,99.3623
2022-02-05,99.5254
2022-02-06,100.0238
2022-02-07,100.2808
2022-02-08,100.2
2022-02-09,100.0623
2022-02-10,99.6777
2022-02-11,99.5085
2022-02-12,98.9731
2022-02-13,98.88
2022-02-14,100.8823
2022-02-15,100.9854
2022-02-16,100.3969
2022-02-17,100.4277
2022-02-18,100.2669
2022-02-19,100.03
2022-02-20,100.2323
2022-02-21,100.5108
2022-02-22,100.5869
2022-02-23,101.2246
2022-02-24,101.21
2022-02-25,100.6238
2022-02-26,100.4369
2022-02-27,101.12
2022-02-28,101.2592
2022-03-01,100.8385
2022-03-02,101.2023
2022-03-03,101.3692
2022-03-04,101.1269
2022-03-05,100.9308
2022-03-06,100.5354
2022-03-07,100.7431
2022-03-08,100.8046
2022-03-09,100.9131
2022-03-10,100.4931
2022-03-11,99.8808
2022-03-12,100.0969
2022-03-13,101.0485
2022-03-14,100.8946
2022-03-15,100.9008
2022-03-16,101.1077
2022-03-17,100.7985
2022-03-18,100.0192
2022-03-19,99.7023
2022-03-20,100.0669
2022-03-21,99.7046
2022-03-22,99.3815
2022-03-23,99.1285
2022-03-24,98.7308
2022-03-25,99.1723
2022-03-26,99.8438
2022-03-27,100.5538
2022-03-28,100.6308
2022-03-29,100.2915
2022-03-30,100.3369
2022-03-31,100.1185
2022-04-01,100.3777
2022-04-02,100.3954
2022-04-03,100.4362
2022-04-04,100.4508
2022-04-05,99.8508
2022-04-06,99.0346
2022-04-07,100.3362
2022-04-08,100.6138
2022-04-09,101.0754
2022-04-10,101.1177
2022-04-11,100.4177
2022-04-12,99.63
2022-04-13,99.5623
2022-04-14,100.2146
2022-04-15,100.4654
2022-04-16,100.1969
2022-04-17,101.0169
2022-04-18,101.0692
2022-04-19,100.7977
2022-04-20,100.6262
2022-04-21,99.9354
2022-04-22,99.6531
2022-04-23,100.07
2022-04-24,99.5346
2022-04-25,99.7415
2022-04-26,100.0838
2022-04-27,100.9069
2022-04-28,101.8062
2022-04-29,101.9962
2022-04-30,101.6338
2022-05-01,101.0069
2022-05-02,100.9862
2022-05-03,101.2508
2022-05-04,101.3754
2022-05-05,101.3146
2022-05-06,101.3192
2022-05-07,101.18
2022-05-08,100.6515
2022-05-09,100.1215
2022-05-10,100.71
2022-05-11,101.4723
2022-05-12,101.5769
2022-05-13,101.2846
2022-05-14,100.1923
2022-05-15,99.4746
2022-05-16,99.3754
2022-05-17,99.4838
2022-05-18,99.7692
2022-05-19,99.1331
2022-05-20,98.7838
2022-05-21,99.1977
2022-05-22,99.2108
2022-05-23,100.0223
2022-05-24,100.2292
2022-05-25,100.2392
2022-05-26,100.9946
2022-05-27,101.3185
2022-05-28,101.13
2022-05-29,100.6792
2022-05-30,99.2623
2022-05-31,98.6962
2022-06-01,97.9315
2022-06-02,97.9331
2022-06-03,98.7308
2022-06-04,100.2
2022-06-05,100.2485
2022-06-06,100.11
2022-06-07,99.3808
2022-06-08,98.9008
2022-06-09,98.0792
2022-06-10,97.7723
2022-06-11,97.9577
2022-06-12,97.5138
2022-06-13,97.2085
2022-06-14,98.6554
2022-06-15,99.43
2022-06-16,99.9762
2022-06-17,100.6531
2022-06-18,100.5623
2022-06-19,100.2631
2022-06-20,100.7362
2022-06-21,100.9662
2022-06-22,101.0854
2022-06-23,101.2008
2022-06-24,100.7631
2022-06-25,100.1715
2022-06-26,100.3262
2022-06-27,100.41
2022-06-28,100.3215
2022-06-29,99.6085
2022-06-30,99.3123
2022-07-01,99.8146
2022-07-02,100.4669
2022-07-03,100.5354
2022-07-04,100.9646
2022-07-05,100.3392
2022-07-06,100.6292
2022-07-07,100.8454
2022-07-08,98.8869
2022-07-09,98.6431
2022-07-10,100.5538
2022-07-11,101.0292
2022-07-12,98.7877
2022-07-13,98.47
2022-07-14,98.9546
2022-07-15,98.9677
2022-07-16,99.8215
2022-07-17,100.7946
2022-07-18,100.6885
2022-07-19,100.34
2022-07-20,99.9415
2022-07-21,99.8385
2022-07-22,101.3515
2022-07-23,101.9154
2022-07-24,101.5785
2022-07-25,100.5754
2022-07-26,98.7015
2022-07-27,98.4569
2022-07-28,98.4592
2022-07-29,99.2654
2022-07-30,99.6969
2022-07-31,99.4054
2022-08-01,100.5815
2022-08-02,100.4162
2022-08-03,100.32
2022-08-04,100.6077
2022-08-05,100.1569
2022-08-06,99.1815
2022-08-07,98.9685
2022-08-08,99.8646
2022-08-09,99.8608
2022-08-10,99.9292
2022-08-11,100.5708
2022-08-12,100.7192
2022-08-13,100.9354
2022-08-14,100.9931
2022-08-15,101.1315
2022-08-16,101.01
2022-08-17,100.7338
2022-08-18,100.3285
2022-08-19,100.3092
2022-08-20,99.7131
2022-08-21,99.8777
2022-08-22,99.9608
2022-08-23,100.07
2022-08-24,99.9762
2022-08-25,99.8854
2022-08-26,99.5438
2022-08-27,100.5077
2022-08-28,101.5415
2022-08-29,102.0192
2022-08-30,101.8169
2022-08-31,101.4715
2022-09-01,101.3362
2022-09-02,100.8508
2022-09-03,99.7808
2022-09-04,99.2623
2022-09-05,98.7992
2022-09-06,99.5331
2022-09-07,100.3323
2022-09-08,101.1069
2022-09-09,101.4246
2022-09-10,101.2369
2022-09-11,100.1238
2022-09-12,98.4323
2022-09-13,99.2185
2022-09-14,100.3646
2022-09-15,100.0123
2022-09-16,100.1815
2022-09-17,100.8146
2022-09-18,100.8823
2022-09-19,100.3408
2022-09-20,100.1885
2022-09-21,100.3362
2022-09-22,100.9323
2022-09-23,100.3546
2022-09-24,99.9031
2022-09-25,100.8946
2022-09-26,101.3146
2022-09-27,101.3523
2022-09-28,100.9038
2022-09-29,100.2846
2022-09-30,100.6031
2022-10-01,100.1177
2022-10-02,99.0992
2022-10-03,98.7931
2022-10-04,99.7769
2022-10-05,99.2685
2022-10-06,100.1531
2022-10-07,101.3585
2022-10-08,102.1231
2022-10-09,102.0377
2022-10-10,101.2369
2022-10-11,100.7562
2022-10-12,101.1185
2022-10-13,101.0362
2022-10-14,101.0962
2022-10-15,100.5069
2022-10-16,99.7323
2022-10-17,99.6492
2022-10-18,99.5492
2022-10-19,99.6492
2022-10-20,99.2846
2022-10-21,100.4608
2022-10-22,101.42
2022-10-23,101.2869
2022-10-24,101.0815
2022-10-25,101.2062
2022-10-26,100.2369
2022-10-27,100.0346
2022-10-28,99.7631
2022-10-29,99.2092
2022-10-30,99.0523
2022-10-31,99.3277
2022-11-01,99.4046
2022-11-02,99.1562
2022-11-03,99.0238
2022-11-04,99.78
2022-11-05,100.6438
2022-11-06,101.1154
2022-11-07,100.6777
2022-11-08,100.4546
2022-11-09,100.1454
2022-11-10,100.8838
2022-11-11,100.3385
2022-11-12,99.4146
2022-11-13,99.7885
2022-11-14,100.2446
2022-11-15,99.7208
2022-11-16,99.4685
2022-11-17,99.1523
2022-11-18,98.8738
2022-11-19,98.7185
2022-11-20,98.7262
2022-11-21,98.4792
2022-11-22,98.17
2022-11-23,97.8285
2022-11-24,98.1354
2022-11-25,98.5231
2022-11-26,98.8685
2022-11-27,98.7408
2022-11-28,99.1454
2022-11-29,99.3485
2022-11-30,98.6031
2022-12-01,98.8154
2022-12-02,99.1938
2022-12-03,99.7938
2022-12-04,99.8285
2022-12-05,99.8808
2022-12-06,99.6708
2022-12-07,99.8615
2022-12-08,99.8208
2022-12-09,99.6408
2022-12-10,99.6538
2022-12-11,99.7446
2022-12-12,100.0331
2022-12-13,99.9977
2022-12-14,99.91
2022-12-15,99.4692
2022-12-16,99.3592
2022-12-17,99.58
2022-12-18,99.5415
2022-12-19,99.4938
2022-12-20,99.4838
2022-12-21,99.7992
2022-12-22,100.0731
2022-12-23,99.9185
2022-12-24,99.8631
2022-12-25,100.0777
2022-12-26,100.5008
2022-12-27,100.7485
2022-12-28,100.8277
2022-12-29,100.5354
2022-12-30,100.5654
2022-12-31,100.9438
2023-01-01,101.0362
2023-01-02,100.8715
2023-01-03,100.5077
2023-01-04,100.1631
2023-01-05,99.8238
2023-01-06,99.6777
2023-01-07,99.7092
2023-01-08,100.11
2023-01-09,100.0069
2023-01-10,99.2446
2023-01-11,98.2777
2023-01-12,99.4554
2023-01-13,100.4508
2023-01-14,100.8915
2023-01-15,101.1431
2023-01-16,100.8615
2023-01-17,100.2892
2023-01-18,99.7992
2023-01-19,99.26
2023-01-20,98.9908
2023-01-21,99.6492
2023-01-22,99.9285
2023-01-23,100.3862
2023-01-24,100.5708
2023-01-25,100.7569
2023-01-26,100.5185
2023-01-27,99.9923
2023-01-28,99.9238
2023-01-29,100.2338
2023-01-30,100.4131
2023-01-31,100.3438
2023-02-01,99.8354
2023-02-02,99.6469
2023-02-03,100.0131
2023-02-04,100.2262
2023-02-05,99.6246
2023-02-06,99.2208
2023-02-07,98.99
2023-02-08,98.9246
2023-02-09,99.5523
2023-02-10,100.3277
2023-02-11,100.2608
2023-02-12,99.6723
2023-02-13,98.8277
2023-02-14,97.6938
2023-02-15,98.4008
2023-02-16,99.1523
2023-02-17,99.7638
2023-02-18,100.3231
2023-02-19,100.5323
2023-02-20,100.8423
2023-02-21,100.58
2023-02-22,100.05
2023-02-23,100.2215
2023-02-24,100.6338
2023-02-25,100.5
2023-02-26,100.3469
2023-02-27,100.1785
2023-02-28,99.8992
2023-03-01,99.6415
2023-03-02,99.6108
2023-03-03,99.56
2023-03-04,99.4669
2023-03-05,99.79
2023-03-06,100.1092
2023-03-07,99.97
2023-03-08,99.5538
2023-03-09,99.21
2023-03-10,98.9746
2023-03-11,99.5923
2023-03-12,99.5015
2023-03-13,99.3277
2023-03-14,100.4723
2023-03-15,100.79
2023-03-16,100.2554
2023-03-17,99.3862
2023-03-18,100.2615
2023-03-19,100.63
2023-03-20,99.9223
2023-03-21,99.4831
2023-03-22,100.0538
2023-03-23,100.6738
2023-03-24,100.5308
2023-03-25,99.9146
2023-03-26,99.7592
2023-03-27,99.59
2023-03-28,99.4308
2023-03-29,100.0269
2023-03-30,99.95
2023-03-31,99.87
2023-04-01,99.3269
2023-04-02,99.4785
2023-04-03,100.1238
2023-04-04,100.4485
2023-04-05,99.7431
2023-04-06,99.0838
2023-04-07,99.4692
2023-04-08,99.52
2023-04-09,99.0285
2023-04-10,98.55
2023-04-11,98.7869
2023-04-12,98.9231
2023-04-13,99.9154
2023-04-14,101.1131
2023-04-15,101.5862
2023-04-16,101.4092
2023-04-17,101.1469
2023-04-18,100.6585
2023-04-19,100.5315
2023-04-20,100.6938
2023-04-21,100.5992
2023-04-22,100.1338
2023-04-23,100.0454
2023-04-24,100.0508
2023-04-25,99.9623
2023-04-26,100.2331
2023-04-27,101.1362
2023-04-28,101.2146
2023-04-29,101.0115
2023-04-30,100.9162
2023-05-01,100.8546
2023-05-02,100.6931
2023-05-03,100.46
2023-05-04,100.4585
2023-05-05,100.6408
2023-05-06,100.9238
2023-05-07,101.1162
2023-05-08,100.5654
2023-05-09,98.9838
2023-05-10,97.5469
2023-05-11,98.91
2023-05-12,100.7023
2023-05-13,101.1562
2023-05-14,100.7954
2023-05-15,100.5508
2023-05-16,100.3454
2023-05-17,100.1738
2023-05-18,99.9992
2023-05-19,98.59
2023-05-20,97.3154
2023-05-21,98.3615
2023-05-22,98.8077
2023-05-23,98.9354
2023-05-24,99.8685
2023-05-25,100.4485
2023-05-26,100.0762
2023-05-27,100.3446
2023-05-28,100.7285
2023-05-29,100.1123
2023-05-30,99.7054
2023-05-31,99.5923
2023-06-01,99.4515
2023-06-02,99.3646
2023-06-03,100.2315
2023-06-04,100.0008
2023-06-05,100.3323
2023-06-06,101.2262
2023-06-07,101.3777
2023-06-08,100.9615
2023-06-09,100.63
2023-06-10,100.5585
2023-06-11,100.2077
2023-06-12,100.0062
2023-06-13,100.3915
2023-06-14,100.3538
2023-06-15,99.9215
2023-06-16,99.8385
2023-06-17,100.0592
2023-06-18,100.1592
2023-06-19,100.1285
2023-06-20,100.1723
2023-06-21,100.1262
2023-06-22,99.9331
2023-06-23,99.8592
2023-06-24,100.0431
2023-06-25,99.8638
2023-06-26,98.9892
2023-06-27,98.2631
2023-06-28,97.9023
2023-06-29,97.1054
2023-06-30,97.0023
2023-07-01,97.4415
2023-07-02,97.7046
2023-07-03,98.0162
2023-07-04,98.8762
2023-07-05,99.29
2023-07-06,99.9262
2023-07-07,99.8808
2023-07-08,98.7085
2023-07-09,98.3662
2023-07-10,98.4385
2023-07-11,99.0346
2023-07-12,99.1708
2023-07-13,99.4792
2023-07-14,99.5762
2023-07-15,99.8546
2023-07-16,99.5031
2023-07-17,100.0731
2023-07-18,100.0754
2023-07-19,99.7462
2023-07-20,99.9508
2023-07-21,99.9354
2023-07-22,99.1685
2023-07-23,98.4823
2023-07-24,99.1938
2023-07-25,99.1431
2023-07-26,99.5315
2023-07-27,99.5185
2023-07-28,100.2277
2023-07-29,100.3215
2023-07-30,100.3585
2023-07-31,99.9862
2023-08-01,99.38
2023-08-02,99.3892
2023-08-03,101.0531
2023-08-04,101.2292
2023-08-05,101.5692
2023-08-06,100.9354
2023-08-07,100.1292
2023-08-08,99.9523
2023-08-09,99.9823
2023-08-10,99.8085
2023-08-11,100.0485
2023-08-12,99.7454
2023-08-13,99.2708
2023-08-14,99.1146
2023-08-15,99.1815
2023-08-16,99.0623
2023-08-17,99.6146
2023-08-18,99.95
2023-08-19,99.4677
2023-08-20,98.5492
2023-08-21,99.1738
2023-08-22,100.7508
2023-08-23,101.05
2023-08-24,100.9138
2023-08-25,100.8208
2023-08-26,100.4708
2023-08-27,100.3177
2023-08-28,100.6277
2023-08-29,100.7985
2023-08-30,100.8869
2023-08-31,100.8138
2023-09-01,100.5908
2023-09-02,100.6338
2023-09-03,100.7385
2023-09-04,100.9669
2023-09-05,100.9408
2023-09-06,100.6608
2023-09-07,101.01
2023-09-08,101.8669
2023-09-09,101.7069
2023-09-10,101.0446
2023-09-11,100.19
2023-09-12,99.7708
2023-09-13,100.0954
2023-09-14,99.6969
2023-09-15,99.6823
2023-09-16,100.23
2023-09-17,99.4985
2023-09-18,99.7485
2023-09-19,100.5677
2023-09-20,100.6185
2023-09-21,100.4954
2023-09-22,100.4569
2023-09-23,100.1446
2023-09-24,100.4369
2023-09-25,100.2362
2023-09-26,99.0138
2023-09-27,99.0654
2023-09-28,98.5654
2023-09-29,98.2977
2023-09-30,98.6392
2023-10-01,99.6454
2023-10-02,99.45
2023-10-03,100.9815
2023-10-04,101.34
2023-10-05,100.9846
2023-10-06,100.04
2023-10-07,99.4554
2023-10-08,99.2938
2023-10-09,99.1885
2023-10-10,99.2077
2023-10-11,99.6554
2023-10-12,99.6377
2023-10-13,99.7777
2023-10-14,99.3023
2023-10-15,99.1962
2023-10-16,100.1277
2023-10-17,100.2031
2023-10-18,100.6662
2023-10-19,100.4654
2023-10-20,100.11
2023-10-21,99.8508
2023-10-22,100.2385
2023-10-23,100.6785
2023-10-24,100.3415
2023-10-25,99.7292
2023-10-26,99.3054
2023-10-27,99.7269
2023-10-28,100.9723
2023-10-29,100.9385
2023-10-30,100.2677
2023-10-31,99.4531
2023-11-01,99.53
2023-11-02,99.97
2023-11-03,99.6938
2023-11-04,99.9123
2023-11-05,100.3254
2023-11-06,100.3477
2023-11-07,99.9431
2023-11-08,99.8831
2023-11-09,100.4392
2023-11-10,101.2169
2023-11-11,101.2438
2023-11-12,100.4254
2023-11-13,99.7308
2023-11-14,99.3615
2023-11-15,99.61
2023-11-16,99.7315
2023-11-17,99.1831
2023-11-18,99.8623
2023-11-19,100.0362
2023-11-20,100.5954
2023-11-21,100.9715
2023-11-22,100.7192
2023-11-23,99.7885
2023-11-24,99.7638
2023-11-25,100.1031
2023-11-26,99.7585
2023-11-27,99.58
2023-11-28,99.0877
2023-11-29,99.6431
2023-11-30,100.0
2023-12-01,100.5538
2023-12-02,100.4131
2023-12-03,99.4338
2023-12-04,99.7269
2023-12-05,100.21
2023-12-06,99.48
2023-12-07,99.5354
2023-12-08,100.3623
2023-12-09,100.2654
2023-12-10,100.0208
2023-12-11,99.69
2023-12-12,98.5077
2023-12-13,98.5415
2023-12-14,99.0977
2023-12-15,99.3538
2023-12-16,99.7323
2023-12-17,99.7692
2023-12-18,100.4031
2023-12-19,100.6954
2023-12-20,100.6246
2023-12-21,100.82
2023-12-22,100.84
2023-12-23,100.3285
2023-12-24,99.7808
2023-12-25,99.6862
2023-12-26,100.0485
2023-12-27,100.6415
2023-12-28,100.3931
2023-12-29,99.2038
2023-12-30,99.2308
2023-12-31,99.3269
2024-01-01,100.1377
2024-01-02,100.3815
2024-01-03,100.41
2024-01-04,100.0138
2024-01-05,99.6531
2024-01-06,99.8454
2024-01-07,100.6185
2024-01-08,100.8515
2024-01-09,100.8531
2024-01-10,100.9931
2024-01-11,100.7562
2024-01-12,100.8438
2024-01-13,100.5269
2024-01-14,100.0962
2024-01-15,100.0523
2024-01-16,100.7323
2024-01-17,100.6469
2024-01-18,100.3769
2024-01-19,99.9223
2024-01-20,99.8154
2024-01-21,99.8615
2024-01-22,98.8708
2024-01-23,98.3269
2024-01-24,99.5331
2024-01-25,99.9362
2024-01-26,99.3969
2024-01-27,98.5977
2024-01-28,98.6162
2024-01-29,98.8192
2024-01-30,99.3123
2024-01-31,99.17
2024-02-01,98.47
2024-02-02,97.38
2024-02-03,97.6462
2024-02-04,99.6069
2024-02-05,100.3115
2024-02-06,100.1777
2024-02-07,100.1985
2024-02-08,100.2938
2024-02-09,100.5154
2024-02-10,99.6823
2024-02-11,100.2185
2024-02-12,100.7169
2024-02-13,100.8069
2024-02-14,100.62
2024-02-15,100.7123
2024-02-16,101.0392
2024-02-17,100.9115
2024-02-18,100.3608
2024-02-19,99.5592
2024-02-20,100.2631
2024-02-21,100.9615
2024-02-22,100.9815
2024-02-23,100.5177
2024-02-24,99.7538
2024-02-25,99.6415
2024-02-26,99.5538
2024-02-27,99.2269
2024-02-28,99.8708
2024-02-29,100.3177
2024-03-01,99.8792
2024-03-02,99.2708
2024-03-03,99.0438
2024-03-04,98.2092
2024-03-05,98.7015
2024-03-06,100.3485
2024-03-07,100.3123
2024-03-08,100.4485
2024-03-09,100.9477
2024-03-10,101.3085
2024-03-11,100.4169
2024-03-12,99.8977
2024-03-13,99.5623
2024-03-14,99.3362
2024-03-15,98.9269
2024-03-16,99.7169
2024-03-17,100.0146
2024-03-18,100.4115
2024-03-19,101.2608
2024-03-20,101.2877
2024-03-21,100.7323
2024-03-22,100.36
2024-03-23,100.0762
2024-03-24,99.7346
2024-03-25,99.3646
2024-03-26,99.5708
2024-03-27,99.4754
2024-03-28,99.0469
2024-03-29,99.4269
2024-03-30,100.0369
2024-03-31,100.0854
2024-04-01,100.3115
2024-04-02,100.6762
2024-04-03,100.4531
2024-04-04,100.2738
2024-04-05,100.7962
2024-04-06,101.2031
2024-04-07,101.2992
2024-04-08,101.1115
2024-04-09,100.6454
2024-04-10,100.4715
2024-04-11,99.6131
2024-04-12,99.1646
2024-04-13,99.2415
2024-04-14,100.3677
2024-04-15,100.3746
2024-04-16,100.0969
2024-04-17,100.0846
2024-04-18,99.8931
2024-04-19,99.8123
2024-04-20,99.9146
2024-04-21,99.4538
2024-04-22,99.8331
2024-04-23,100.4823
2024-04-24,100.1477
2024-04-25,99.2423
2024-04-26,98.8692
2024-04-27,100.1646
2024-04-28,101.2192
2024-04-29,101.4285
2024-04-30,100.5562
2024-05-01,99.5477
2024-05-02,99.35
2024-05-03,100.1192
2024-05-04,100.67
2024-05-05,100.6992
2024-05-06,100.3923
2024-05-07,100.95
2024-05-08,100.7485
2024-05-09,101.05
2024-05-10,100.8077
2024-05-11,100.8677
2024-05-12,100.8077
2024-05-13,100.9462
2024-05-14,100.8362
2024-05-15,99.8708
2024-05-16,99.8092
2024-05-17,100.5015
2024-05-18,100.3077
2024-05-19,100.4192
2024-05-20,100.1262
2024-05-21,99.1608
2024-05-22,99.5485
2024-05-23,99.6554
2024-05-24,99.4415
2024-05-25,99.1585
2024-05-26,99.0115
2024-05-27,99.3115
2024-05-28,99.1292
2024-05-29,98.9115
2024-05-30,100.0862
2024-05-31,100.6115
2024-06-01,100.5492
2024-06-02,100.9346
2024-06-03,100.8092
2024-06-04,101.0608
2024-06-05,100.9685
2024-06-06,100.8754
2024-06-07,100.8085
2024-06-08,101.0015
2024-06-09,100.0731
2024-06-10,99.0808
2024-06-11,99.6069
2024-06-12,99.6085
2024-06-13,99.3346
2024-06-14,98.3838
2024-06-15,98.4123
2024-06-16,99.1638
2024-06-17,99.1115
2024-06-18,100.0862
2024-06-19,100.5369
2024-06-20,100.6577
2024-06-21,100.7977
2024-06-22,100.5531
2024-06-23,100.0946
2024-06-24,100.1846
2024-06-25,99.9431
2024-06-26,100.4023
2024-06-27,100.7892
2024-06-28,100.5031
2024-06-29,100.3792
2024-06-30,100.1554
2024-07-01,99.0431
2024-07-02,99.08
2024-07-03,100.6108
2024-07-04,101.1077
2024-07-05,100.6431
2024-07-06,100.1815
2024-07-07,100.2108
2024-07-08,101.2677
2024-07-09,102.18
2024-07-10,102.3831
2024-07-11,102.2577
2024-07-12,101.7885
2024-07-13,101.5338
2024-07-14,101.1623
2024-07-15,100.0569
2024-07-16,99.2392
2024-07-17,99.1069
2024-07-18,99.6123
2024-07-19,99.6069
2024-07-20,98.6331
2024-07-21,98.4985
2024-07-22,98.8938
2024-07-23,99.5
2024-07-24,99.9077
2024-07-25,100.4677
2024-07-26,100.9054
2024-07-27,100.8169
2024-07-28,100.3815
2024-07-29,99.8569
2024-07-30,99.7423
2024-07-31,100.4169
2024-08-01,100.7054
2024-08-02,101.0277
2024-08-03,101.1162
2024-08-04,100.6185
2024-08-05,100.2323
2024-08-06,100.54
2024-08-07,100.8362
2024-08-08,100.6362
2024-08-09,100.9108
2024-08-10,101.0615
2024-08-11,100.7285
2024-08-12,100.1562
2024-08-13,100.9969
2024-08-14,101.1362
2024-08-15,100.6254
2024-08-16,100.1854
